Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Чебулинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597					
1	"Число избирателей, внесенных в списки избирателей"	11728	1244	1746	951	126	51	202	126	463	385	536	584	138	212	585	101	530	983	434	214	465	1053	306	76	217					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11500	1230	1641	933	125	53	193	125	450	374	545	582	139	210	581	104	545	967	422	212	450	1016	304	80	219					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9865	1050	1298	688	113	51	177	121	429	364	419	484	123	190	516	91	483	806	376	175	439	925	288	70	189					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	618	30	159	90	4	0	7	4	8	6	49	62	5	6	29	2	28	28	16	9	10	48	3	0	15					
6	Число погашенных избирательных бюллетеней	998	150	184	155	8	2	9	0	13	4	77	36	11	14	36	11	15	133	30	28	1	43	13	10	15					
7	Число избирательных бюллетеней в переносных ящиках для голосования	637	30	159	90	4	0	7	4	8	6	49	62	5	6	29	2	47	28	16	9	10	48	3	0	15					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9865	1050	1298	688	113	51	177	121	429	364	419	484	123	190	516	91	483	806	376	175	439	925	288	70	189					
9	Число недействительных избирательных бюллетеней	140	7	6	4	0	0	2	3	6	2	3	5	0	11	4	0	34	19	0	0	29	2	2	1	0					
10	Число действительных избирательных бюллетеней	10362	1073	1451	774	117	51	182	122	431	368	465	541	128	185	541	93	496	815	392	184	420	971	289	69	204					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	199	35	26	24	2	0	2	2	6	5	8	16	0	0	18	0	5	13	3	3	5	18	3	2	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	190	35	26	19	2	0	1	2	4	5	8	15	0	0	18	0	5	13	3	3	5	18	3	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	110	8	13	6	2	2	5	2	2	5	6	3	2	3	9	3	9	5	4	5	3	5	2	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	9	0	0	5	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	162	22	17	15	0	0	6	0	8	5	12	11	1	0	2	0	6	20	7	13	3	8	5	0	1					
		1.54%	2.04%	1.17%	1.93%	0.00%	0.00%	3.26%	0.00%	1.83%	1.35%	2.56%	2.01%	0.78%	0.00%	0.37%	0.00%	1.13%	2.40%	1.79%	7.07%	0.67%	0.82%	1.72%	0.00%	0.49%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	7	2	3	0	0	1	0	3	1	0	1	0	0	0	0	2	2	0	0	1	5	2	0	0					
		0.29%	0.65%	0.14%	0.39%	0.00%	0.00%	0.54%	0.00%	0.69%	0.27%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.38%	0.24%	0.00%	0.00%	0.22%	0.51%	0.69%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	2	1	3	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0					
		0.10%	0.00%	0.14%	0.13%	2.56%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.78%	0.51%	0.00%	1.08%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	427	55	77	23	1	0	0	4	14	8	21	34	4	5	9	3	11	66	21	21	13	19	8	8	2					
		4.07%	5.09%	5.28%	2.96%	0.85%	0.00%	0.00%	3.20%	3.20%	2.16%	4.49%	6.23%	3.13%	2.55%	1.65%	3.23%	2.08%	7.91%	5.36%	11.41%	2.90%	1.95%	2.75%	11.43%	0.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	3	1	1	0	0	4	0	1	0	1	0	0	0	0	0	1	2	3	1	1	1	0	0	1					
		0.20%	0.28%	0.07%	0.13%	0.00%	0.00%	2.17%	0.00%	0.23%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.24%	0.77%	0.54%	0.22%	0.10%	0.00%	0.00%	0.49%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0					
		0.06%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	575	79	86	67	0	0	16	3	16	33	46	25	5	20	36	2	11	34	21	18	13	24	13	4	3					
