Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Гвардейская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72					
1	"Число избирателей, внесенных в списки"	23724	1385	1574	1382	1351	1344	1476	582	1637	1439	1420	1439	2214	942	715	460	729	1229	1210	560	636					
2	"Число бюллетеней, полученных участковыми комиссиями"	20000	1250	1350	1000	1000	1000	1500	500	1300	1250	1100	1300	2000	800	650	500	500	1000	1000	500	500					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11590	771	821	730	688	690	847	285	1093	662	672	728	838	361	298	261	324	508	529	250	234					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	499	18	22	21	12	23	20	14	27	35	31	11	25	9	34	9	38	38	57	20	35					
6	Число погашенных бюллетеней	7910	461	506	249	300	287	633	201	180	553	397	561	1137	430	318	230	138	454	414	230	231					
7	Число бюллетеней в переносных ящиках для голосования	499	18	22	21	12	23	20	14	27	35	31	11	25	9	34	9	38	38	57	20	35					
8	Число бюллетеней в стационарных ящиках для голосования	11570	769	821	730	688	687	838	285	1093	658	672	727	838	361	298	261	324	507	529	250	234					
9	Число недействительных бюллетеней	258	9	7	6	8	12	18	5	28	19	19	13	17	9	25	15	8	15	7	11	7					
10	Число действительных бюллетеней	11811	778	836	745	692	698	840	294	1092	674	684	725	846	361	307	255	354	530	579	259	262					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	60	2	6	4	7	7	5	0	4	3	1	2	2	2	2	0	0	4	4	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	49	0	5	2	3	4	6	1	4	0	2	4	2	1	1	3	1	2	4	2	2					
14	Число погашенных открепительных удостоверений	140	8	4	6	3	3	5	10	6	7	9	8	8	8	8	10	10	6	6	5	10					
15	Число открепительных удостоверений выданных ТИК	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	178	9	9	4	7	1	9	5	6	17	11	6	14	12	9	9	13	12	10	8	7					
		1.47%	1.14%	1.06%	0.53%	1.0%	0.14%	1.04%	1.67%	0.53%	2.45%	1.56%	0.81%	1.62%	3.24%	2.71%	3.33%	3.59%	2.20%	1.70%	2.96%	2.60%					
