Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
"Наименование Избирательной комиссии:    Калуга, Ленинская"																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №413	УИК №414					
1	"Число избирателей, включенных в списки избирателей"	104082	2655	1913	2734	1845	2179	1869	1689	1600	1582	2166	2505	1649	712	1535	2131	2553	2529	2605	2517	2679	2824	2297	2118	2730	2806	1848	2465	2440	2749	2836	2846	2830	2474	2621	2184	2417	2192	2759	2164	1699	823	1931	1866	253	946	395	1836	738	637	1741	1970					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	94550	2350	1750	2450	1650	1950	1650	1500	1450	1450	1950	2350	1450	600	1400	1950	2250	2250	2550	2550	2400	2550	2100	1900	2400	2350	1650	2100	2200	2450	2550	2650	2550	2250	2450	2050	2200	1950	2700	1950	1550	700	1700	1700	200	800	350	1650	700	800	1700	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	61030	1627	1064	1643	1041	1406	1074	977	941	997	1175	1493	883	376	930	1241	1376	1470	1606	1498	1576	1626	1290	1314	1538	1669	1149	1570	1469	1531	1609	1686	1679	1419	1428	1326	1273	1254	1498	1394	987	369	1052	1100	116	555	210	995	698	637	1041	1154					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3134	130	169	76	41	26	37	46	33	60	34	53	103	20	27	74	52	55	49	25	70	91	139	60	40	57	40	54	79	52	39	53	46	52	49	57	77	37	81	34	88	182	56	23	80	133	55	109	0	0	70	21					
6	Число погашенных избирательных бюллетеней	30386	593	517	731	568	518	539	477	476	393	741	804	464	204	443	635	822	725	895	1027	754	833	671	526	822	624	461	476	652	867	902	911	825	779	973	667	850	659	1121	522	475	149	592	577	4	112	85	546	2	163	589	625					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3134	130	169	76	41	26	37	46	33	60	34	53	103	20	27	74	52	55	49	25	70	91	139	60	40	57	40	54	79	52	39	53	46	52	49	57	77	37	81	34	88	182	56	23	80	133	55	109	0	0	70	21					
8	Число бюллетеней в стационарных ящиках для голосования	60973	1624	1064	1643	1041	1406	1074	976	941	987	1172	1490	883	376	930	1241	1375	1458	1606	1498	1569	1626	1290	1313	1536	1669	1149	1567	1468	1529	1609	1686	1675	1419	1428	1325	1273	1253	1497	1394	987	368	1052	1100	116	555	210	995	698	637	1041	1154					
9	Число недействительных избирательных бюллетеней	1010	24	20	27	17	32	23	16	20	25	14	32	11	8	21	27	21	15	29	32	32	24	28	16	18	25	20	30	22	32	24	26	24	22	25	20	19	11	30	25	10	4	13	12	0	5	0	18	4	15	19	23					
10	Число действительных избирательных бюллетеней	63097	1730	1213	1692	1065	1400	1088	1006	954	1022	1192	1511	975	388	936	1288	1406	1498	1626	1491	1607	1693	1401	1357	1558	1701	1169	1591	1525	1549	1624	1713	1697	1449	1452	1362	1331	1279	1548	1403	1065	546	1095	1111	196	683	265	1086	694	622	1092	1152					
11	Число полученных открепительных  удостоверений	2427	30	20	55	30	50	30	25	20	33	30	100	110	5	67	25	30	30	85	420	35	60	35	55	30	50	30	50	40	30	40	45	45	35	40	40	30	30	229	30	70	30	10	20	10	15	10	28	0	0	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2298	26	15	41	24	50	23	25	17	30	27	95	105	5	67	25	27	30	85	420	35	60	32	51	28	46	30	46	40	30	38	43	37	35	40	34	30	23	225	30	64	26	10	20	7	15	10	28	0	0	21	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2236	42	46	43	45	32	40	35	22	27	39	45	36	35	26	29	22	14	44	121	25	19	24	45	40	107	26	145	33	33	21	22	32	15	16	118	25	11	88	44	27	15	13	21	30	11	3	7	111	324	23	19					
14	Число неиспользованных открепительных удостоверений	129	4	5	14	6	0	7	0	3	3	3	5	5	0	0	0	3	0	0	0	0	0	3	4	2	4	0	4	0	0	2	2	8	0	0	6	0	7	4	0	6	4	0	0	3	0	0	0	0	0	9	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	389	6	1	4	2	4	1	1	2	0	3	9	4	0	4	5	3	2	19	4	4	8	2	1	4	1	6	3	0	5	6	5	5	4	3	15	6	1	168	47	8	0	0	2	3	0	0	3	0	0	2	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	1107	30	19	39	19	35	25	23	13	27	22	29	15	4	18	14	25	20	37	35	29	28	30	22	38	30	19	25	38	30	32	27	24	15	16	21	25	21	23	23	14	3	10	23	6	5	2	13	6	10	28	22					
