Выборы Президента Российской Федерации																																																																				
Дата голосования: 18.03.2018																																																																				
																																																																				
"Наименование Избирательной комиссии:    Калуга, Ленинская"																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																																		
																																																																				
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957									
1	"Число избирателей, включенных в список избирателей"	113636	2455	1945	2644	1745	2397	1638	642	2039	1567	1529	1401	2497	2302	2402	1384	1262	1907	2320	2202	2315	2438	2374	2079	1720	1909	2547	2375	1910	1846	2165	1298	2470	2485	2128	2336	2248	2262	3027	2800	3334	2930	2319	2136	2057	1998	2328	1911	1375	328	1101	533	2290	3121	3235	855	382	393									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	96490	2200	1600	2500	1600	2000	1500	500	1500	1200	1200	1200	2000	2000	2000	1200	1000	1500	2000	2000	2000	2000	2000	2000	1500	1700	2200	2000	1800	1500	2000	1000	2200	2200	2000	2000	2000	2000	2500	2200	2500	2200	2000	1800	1800	1800	2000	1500	1000	250	1000	400	2000	2500	2500	856	384	500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	71471	1580	1052	1710	1064	1610	1051	376	1108	932	944	879	1592	1439	1453	763	800	1191	1422	1393	1428	1572	1587	1346	1057	1293	1601	1477	1160	1110	1339	908	1595	1601	1415	1484	1485	1481	1976	1835	2305	1949	1539	1379	1319	1360	1435	1030	749	124	697	326	1336	1896	2093	50	382	393									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3737	126	308	52	29	32	39	8	35	25	27	42	32	37	40	56	31	69	61	34	100	45	48	64	29	51	55	72	90	201	88	22	33	32	46	39	37	39	41	33	39	20	51	73	43	35	41	101	81	60	15	26	67	21	17	799	0	0									
6	Число погашенных избирательных бюллетеней	21282	494	240	738	507	358	410	116	357	243	229	279	376	524	507	381	169	240	517	573	472	383	365	590	414	356	544	451	550	189	573	70	572	567	539	477	478	480	483	332	156	231	410	348	438	405	524	369	170	66	288	48	597	583	390	7	2	107									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3727	126	308	52	29	32	39	8	35	25	27	42	32	37	40	56	31	69	61	34	100	45	48	64	29	51	55	72	90	201	88	22	33	32	46	39	37	39	41	33	39	20	51	72	43	35	41	101	81	60	15	26	67	21	17	790	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	71397	1578	1052	1710	1064	1608	1051	376	1108	931	944	878	1592	1437	1452	763	800	1191	1421	1393	1427	1572	1587	1346	1057	1293	1601	1476	1160	1110	1339	908	1594	1598	1415	1475	1483	1478	1976	1817	2299	1946	1539	1378	1319	1360	1435	1029	749	124	697	326	1336	1890	2093	41	382	393									
9	Число недействительных избирательных бюллетеней	869	13	17	18	16	14	18	6	11	14	18	12	23	12	10	11	8	26	20	10	18	22	22	16	14	14	16	22	21	11	18	8	23	25	26	18	11	17	16	20	29	24	24	25	9	15	9	14	6	1	7	8	19	17	15	1	9	2									
10	Число действительных избирательных бюллетеней	74255	1691	1343	1744	1077	1626	1072	378	1132	942	953	908	1601	1462	1482	808	823	1234	1462	1417	1509	1595	1613	1394	1072	1330	1640	1526	1229	1300	1409	922	1604	1605	1435	1496	1509	1500	2001	1830	2309	1942	1566	1425	1353	1380	1467	1116	824	183	705	344	1384	1894	2095	830	373	391									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
13	Бабурин Сергей Николаевич	621	17	16	18	11	19	14	2	5	8	9	9	8	14	12	6	5	9	18	10	9	17	13	15	13	9	11	13	12	6	18	7	17	18	15	10	12	25	14	12	16	9	22	6	11	7	9	15	5	0	2	4	9	9	7	7	6	1									
		0.83%	0.99%	1.18%	1.02%	1.01%	1.16%	1.28%	0.52%	0.44%	0.84%	0.93%	0.98%	0.49%	0.95%	0.80%	0.73%	0.60%	0.71%	1.21%	0.70%	0.59%	1.05%	0.80%	1.06%	1.20%	0.67%	0.66%	0.84%	0.96%	0.46%	1.26%	0.75%	1.04%	1.10%	1.03%	0.66%	0.79%	1.65%	0.69%	0.65%	0.68%	0.46%	1.38%	0.41%	0.81%	0.50%	0.61%	1.33%	0.60%	0.00%	0.28%	1.14%	0.64%	0.47%	0.33%	0.84%	1.57%	0.25%									
14	Грудинин Павел Николаевич	8210	215	162	193	149	196	135	47	120	113	125	107	158	153	185	70	95	148	149	153	209	201	188	133	118	141	181	187	121	154	151	103	183	189	153	169	181	175	228	193	256	235	161	175	140	139	139	116	81	11	66	42	120	177	196	81	6	38									
		10.93%	12.62%	11.91%	10.95%	13.63%	11.95%	12.39%	12.24%	10.50%	11.82%	12.87%	11.63%	9.73%	10.38%	12.40%	8.55%	11.43%	11.75%	10.05%	10.72%	13.69%	12.43%	11.50%	9.43%	10.87%	10.49%	10.93%	12.08%	9.68%	11.75%	10.58%	11.08%	11.25%	11.60%	10.47%	11.16%	11.91%	11.54%	11.30%	10.43%	10.95%	11.95%	10.13%	12.07%	10.28%	9.96%	9.42%	10.27%	9.76%	5.98%	9.27%	11.93%	8.55%	9.26%	9.29%	9.75%	1.57%	9.67%									
15	Жириновский Владимир Вольфович	4780	72	84	98	60	85	62	38	65	60	56	44	91	73	93	69	57	80	98	85	80	105	84	86	56	89	111	110	74	63	90	64	109	103	120	101	113	105	97	113	164	130	84	70	114	95	110	87	62	15	40	32	99	134	146	58	71	26									
		6.36%	4.23%	6.18%	5.56%	5.49%	5.18%	5.69%	9.90%	5.69%	6.28%	5.77%	4.78%	5.60%	4.95%	6.23%	8.42%	6.86%	6.35%	6.61%	5.96%	5.24%	6.49%	5.14%	6.10%	5.16%	6.62%	6.70%	7.11%	5.92%	4.81%	6.31%	6.88%	6.70%	6.32%	8.21%	6.67%	7.43%	6.92%	4.81%	6.11%	7.01%	6.61%	5.28%	4.83%	8.37%	6.81%	7.45%	7.70%	7.47%	8.15%	5.62%	9.09%	7.06%	7.01%	6.92%	6.98%	18.59%	6.62%									
16	Путин Владимир Владимирович	56812	1270	999	1331	794	1235	781	264	867	702	705	690	1260	1125	1117	606	633	943	1116	1113	1122	1194	1219	1079	823	1022	1253	1135	946	998	1101	693	1200	1200	1096	1149	1138	1110	1557	1394	1737	1484	1232	1109	1031	1085	1155	848	634	151	581	258	1108	1509	1689	666	243	312									
		75.62%	74.53%	73.46%	75.54%	72.64%	75.30%	71.65%	68.75%	75.85%	73.43%	72.61%	75.00%	77.59%	76.32%	74.87%	73.99%	76.17%	74.84%	75.30%	77.99%	73.48%	73.84%	74.56%	76.52%	75.78%	76.04%	75.66%	73.32%	75.68%	76.13%	77.15%	74.52%	73.76%	73.62%	75.02%	75.89%	74.87%	73.17%	77.19%	75.35%	74.29%	75.48%	77.48%	76.48%	75.70%	77.78%	78.25%	75.04%	76.39%	82.07%	81.60%	73.30%	78.97%	78.96%	80.05%	80.14%	63.61%	79.39%									
17	Собчак Ксения Анатольевна	1595	46	31	44	24	48	34	13	41	26	26	20	37	41	36	18	17	21	30	21	26	26	47	36	25	24	36	28	20	29	17	23	36	27	22	29	25	41	50	44	66	28	25	27	20	27	29	19	19	3	10	2	18	37	28	3	40	9									
