Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Октябрьская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №2483	УИК №2484	УИК №2506	УИК №2507									
1	Число избирателей, включенных в список избирателей	55895	868	1087	752	1115	410	427	384	219	1954	1340	309	732	170	282	1392	244	1383	1431	1348	298	995	243	854	1195	2234	1133	95	1235	484	2772	1102	2621	265	755	932	2484	2095	2430	858	2120	1225	2220	3077	1877	1445	300	326	1240	1138									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	53926	880	1100	746	1090	416	424	403	221	1890	1325	291	749	173	283	1345	237	1350	1370	1480	336	1010	251	851	1115	2130	1085	94	1210	559	2670	1070	2510	276	759	943	2371	2028	2260	864	1985	1130	2050	2665	1750	1300	306	315	1200	1060									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	36114	483	584	588	967	310	324	247	166	1308	898	192	601	120	206	866	143	877	858	788	183	575	143	535	781	1302	641	37	727	351	1551	614	1076	210	677	847	1770	1389	1876	598	1412	740	1349	1911	1347	838	200	197	845	866									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4108	107	130	76	65	47	27	79	9	62	45	49	82	32	31	68	48	104	128	198	45	82	19	152	121	140	84	42	162	70	132	117	83	51	71	49	25	68	190	32	88	70	142	150	91	173	24	44	114	90									
6	Число погашенных избирательных бюллетеней	13704	290	386	82	58	59	73	77	46	520	382	50	66	21	46	411	46	369	384	494	108	353	89	164	213	688	360	15	321	138	987	339	1351	15	11	47	576	571	194	234	485	320	559	604	312	289	82	74	241	104									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4108	107	130	76	65	47	27	79	9	62	45	49	82	32	31	68	48	104	128	198	45	82	19	152	121	140	84	42	162	70	132	117	83	51	71	49	25	68	190	32	88	70	142	150	91	173	24	44	114	90									
8	Число бюллетеней в стационарных ящиках для голосования	36114	483	584	588	967	310	324	247	166	1308	898	192	601	120	206	866	143	877	858	788	183	575	143	535	781	1302	641	37	727	351	1551	614	1076	210	677	847	1770	1389	1876	598	1412	740	1349	1911	1347	838	200	197	845	866									
9	Число недействительных избирательных бюллетеней	152	1	0	0	5	0	3	0	1	0	2	0	0	2	0	0	0	0	2	14	1	8	0	0	0	20	5	0	2	2	18	3	17	3	0	0	0	16	10	3	0	9	3	0	0	0	1	0	0	1									
10	Число действительных избирательных бюллетеней	40070	589	714	664	1027	357	348	326	174	1370	941	241	683	150	237	934	191	981	984	972	227	649	162	687	902	1422	720	79	887	419	1665	728	1142	258	748	896	1795	1441	2056	627	1500	801	1488	2061	1438	1011	223	241	959	955									
11	Число полученных открепительных  удостоверений	1440	10	20	10	25	20	10	10	5	25	20	10	20	5	5	20	5	20	20	20	5	20	5	20	20	30	20	5	35	50	30	20	30	15	20	10	70	150	200	20	150	50	40	40	30	20	5	10	20	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	930	6	11	4	14	11	3	10	3	20	20	10	7	5	0	18	1	3	9	15	2	15	0	11	8	24	11	1	20	41	30	11	14	12	11	1	31	86	180	7	64	43	35	35	23	12	4	1	10	17									
13	Число избирателей, проголосовавших по открепительным удостоверениям	753	6	4	18	17	5	4	3	4	0	0	21	7	4	3	9	7	6	6	10	7	12	2	8	11	20	8	9	5	21	10	1	6	8	4	4	149	64	100	5	59	25	21	11	15	6	3	6	0	19									
14	Число неиспользованных открепительных удостоверений	510	4	9	6	11	9	7	0	2	5	0	0	13	0	5	2	4	17	11	5	3	5	5	9	12	6	9	4	15	9	0	9	16	3	9	9	39	64	20	13	86	7	5	5	7	8	1	9	10	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	12	0	0	0	0	1	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
