Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Петровск-Забайкальская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235					
1	"Число избирателей, внесенных в списки избирателей"	14577	365	78	130	1050	1039	593	142	485	153	140	252	622	1215	1513	187	95	870	855	1516	1497	187	397	1196					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14277	350	83	135	1067	1047	595	138	467	147	136	253	617	1213	1457	186	95	833	823	1458	1427	180	403	1167					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9246	289	66	115	694	732	376	123	325	117	107	191	390	626	880	122	86	468	484	901	886	160	304	804					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1082	0	0	0	114	48	25	0	55	2	4	2	59	168	99	22	0	72	64	114	90	7	27	110					
6	Число погашенных избирательных бюллетеней	3949	61	17	20	259	267	194	15	87	28	25	60	168	419	478	42	9	293	275	443	451	13	72	253					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1082	0	0	0	114	48	25	0	55	2	4	2	59	168	99	22	0	72	64	114	90	7	27	110					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9245	289	66	115	694	732	376	123	325	117	107	191	390	626	880	122	86	468	484	901	885	160	304	804					
9	Число недействительных избирательных бюллетеней	149	1	0	0	5	14	4	0	10	0	4	1	4	10	16	0	1	7	6	30	4	1	11	20					
10	Число действительных избирательных бюллетеней	10178	288	66	115	803	766	397	123	370	119	107	192	445	784	963	144	85	533	542	985	971	166	320	894					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	348	10	10	10	25	25	15	10	15	10	10	10	10	25	25	10	8	20	20	20	20	10	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	116	0	0	0	9	9	5	1	2	0	1	0	10	14	16	0	0	2	11	14	11	3	6	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	62	0	0	0	2	5	2	0	2	3	2	2	0	5	5	2	0	1	6	5	14	0	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	232	10	10	10	16	16	10	9	13	10	9	10	0	11	9	10	8	18	9	6	9	7	4	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	421	8	2	3	32	17	72	4	15	2	10	7	25	16	34	1	9	16	7	29	32	71	3	6					
		4.08%	2.77%	3.03%	2.61%	3.96%	2.18%	17.96%	3.25%	3.95%	1.68%	9.01%	3.63%	5.57%	2.02%	3.47%	0.69%	10.47%	2.96%	1.28%	2.86%	3.28%	42.51%	0.91%	0.66%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	2	0	0	1	2	3	0	0	0	0	1	0	2	1	0	0	0	0	3	1	1	1	1					
		0.18%	0.69%	0.00%	0.00%	0.12%	0.26%	0.75%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.25%	0.10%	0.00%	0.00%	0.00%	0.00%	0.30%	0.10%	0.60%	0.30%	0.11%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	1	0	0	2	0	1	1	0	1	1	0	1	0	0	2	4	2	0	0	0					
		0.15%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	1.63%	0.00%	0.84%	0.90%	0.00%	0.22%	0.13%	0.00%	0.69%	0.00%	0.00%	0.36%	0.39%	0.21%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	921	19	7	6	70	82	56	8	35	15	12	23	43	70	62	6	9	34	46	131	114	1	12	60					
		8.92%	6.57%	10.61%	5.22%	8.66%	10.51%	13.97%	6.50%	9.21%	12.61%	10.81%	11.92%	9.58%	8.82%	6.33%	4.17%	10.47%	6.30%	8.39%	12.91%	11.69%	0.60%	3.63%	6.56%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	0	0	2	2	0	2	0	0	0	0	0	3	0	0	1	0	0	3	1	3	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.26%	0.50%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.19%	0.00%	0.00%	0.31%	0.60%	0.91%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.55%					
24	7.Политическая партия «Либерально-демократическая партия России»	1522	35	9	15	119	103	10	21	87	24	19	25	38	175	219	25	2	69	60	143	152	4	56	112					
		14.74%	12.11%	13.64%	13.04%	14.73%	13.21%	2.49%	17.07%	22.89%	20.17%	17.12%	12.95%	8.46%	22.04%	22.37%	17.36%	2.33%	12.78%	10.95%	14.09%	15.59%	2.40%	16.92%	12.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	562	10	12	10	62	40	11	8	13	3	3	4	30	49	79	5	5	18	34	45	45	3	17	56					
		5.44%	3.46%	18.18%	8.70%	7.67%	5.13%	2.74%	6.50%	3.42%	2.52%	2.70%	2.07%	6.68%	6.17%	8.07%	3.47%	5.81%	3.33%	6.20%	4.43%	4.62%	1.80%	5.14%	6.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	0	1	0	5	8	0	0	2	0	0	0	2	7	10	1	0	5	0	3	5	2	2	11					
		0.62%	0.00%	1.52%	0.00%	0.62%	1.03%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.45%	0.88%	1.02%	0.69%	0.00%	0.93%	0.00%	0.30%	0.51%	1.20%	0.60%	1.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6609	214	35	81	511	508	241	80	214	74	62	132	303	463	553	105	60	390	393	626	615	83	225	641					
