Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Руднянская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458					
1	"Число избирателей, включенных в списки избирателей"	20618	2503	2318	625	1500	1021	1234	1609	239	359	257	568	138	268	145	182	397	80	157	372	631	262	294	367	347	484	296	444	674	235	952	111	163	217	360	178	131	217	128	68	87					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20464	2370	2199	645	1410	1010	1250	1600	240	360	220	580	135	265	150	180	400	80	160	390	640	260	300	380	364	510	316	450	680	240	980	110	167	225	370	187	138	220	125	70	88					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	13549	1729	1581	451	1108	849	755	992	164	230	94	295	59	105	89	118	300	38	79	236	536	124	240	264	191	277	131	311	473	130	580	37	109	153	168	130	84	142	85	45	67					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3700	257	153	41	96	48	149	65	54	110	126	213	67	152	46	57	85	39	76	91	69	134	38	85	134	164	133	67	95	70	246	66	50	40	157	42	40	70	35	22	18					
6	Число погашенных избирательных бюллетеней	3215	384	465	153	206	113	346	543	22	20	0	72	9	8	15	5	15	3	5	63	35	2	22	31	39	69	52	72	112	40	154	7	8	32	45	15	14	8	5	3	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3700	257	153	41	96	48	149	65	54	110	126	213	67	152	46	57	85	39	76	91	69	134	38	85	134	164	133	67	95	70	246	66	50	40	157	42	40	70	35	22	18					
