Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Вознесенская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520					
1	"Число избирателей, внесенных в список избирателей"	13825	1759	1640	1203	1103	383	622	322	124	211	281	137	434	758	212	167	683	731	114	142	535	1341	517	406					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14243	1784	1716	1236	1123	400	652	325	124	211	293	140	431	762	214	166	711	795	117	150	595	1363	523	412					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8224	1031	909	887	838	281	391	172	63	100	199	83	193	392	136	89	524	462	57	62	337	513	201	304					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1345	76	16	52	54	27	89	31	17	34	38	35	88	138	56	51	59	101	44	37	37	142	80	43					
6	Число погашенных избирательных бюллетеней	4674	677	791	297	231	92	172	122	44	77	56	22	150	232	22	26	128	232	16	51	221	708	242	65					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1345	76	16	52	54	27	89	31	17	34	38	35	88	138	56	51	59	101	44	37	37	142	80	43					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8223	1031	909	886	838	281	391	172	63	100	199	83	193	392	136	89	524	462	57	62	337	513	201	304					
9	Число недействительных избирательных бюллетеней	235	11	5	5	61	1	8	0	1	0	2	0	1	6	0	1	6	60	0	2	51	8	1	5					
10	Число действительных избирательных бюллетеней	9333	1096	920	933	831	307	472	203	79	134	235	118	280	524	192	139	577	503	101	97	323	647	280	342					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	489	50	53	30	20	14	25	4	10	10	6	7	10	10	4	10	25	75	10	17	58	13	14	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	362	47	53	30	13	10	23	2	1	0	4	5	6	1	4	1	19	58	0	11	52	9	4	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	124	14	18	6	6	7	6	2	2	1	1	6	4	3	3	2	7	7	3	5	6	5	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	127	3	0	0	7	4	2	2	9	10	2	2	4	9	0	9	6	17	10	6	6	4	10	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	692	90	87	62	53	8	29	21	6	9	15	4	34	45	11	6	24	37	4	6	31	53	34	23					
		7.23%	8.13%	9.41%	6.61%	5.94%	2.60%	6.04%	10.34%	7.50%	6.72%	6.33%	3.39%	12.10%	8.49%	5.73%	4.29%	4.12%	6.57%	3.96%	6.06%	8.29%	8.09%	12.10%	6.63%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	748	94	62	78	70	19	25	17	7	20	18	1	42	34	13	11	30	64	9	10	23	64	22	15					
		7.82%	8.49%	6.70%	8.32%	7.85%	6.17%	5.21%	8.37%	8.75%	14.93%	7.59%	0.85%	14.95%	6.42%	6.77%	7.86%	5.15%	11.37%	8.91%	10.10%	6.15%	9.77%	7.83%	4.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	68	11	9	7	5	5	4	1	0	0	0	1	2	1	1	2	2	3	1	0	2	7	3	1					
		0.71%	0.99%	0.97%	0.75%	0.56%	1.62%	0.83%	0.49%	0.00%	0.00%	0.00%	0.85%	0.71%	0.19%	0.52%	1.43%	0.34%	0.53%	0.99%	0.00%	0.53%	1.07%	1.07%	0.29%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2808	484	551	314	186	47	98	46	33	43	65	33	60	139	28	49	145	111	12	27	32	136	72	97					
