Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Усть-Калманская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720					
1	"Число избирателей, внесенных в списки избирателей"	14207	2179	1802	1523	220	155	347	1137	88	97	480	75	623	250	74	873	198	343	620	90	591	606	580	1040	100	116					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13410	1980	1650	1400	230	150	350	1000	90	96	470	82	630	250	74	810	190	335	620	88	590	610	570	930	95	120					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8863	1353	1073	817	158	101	259	705	79	84	301	65	424	186	55	510	134	223	412	86	374	348	351	598	78	89					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	652	110	72	57	7	6	17	32	0	7	21	0	61	5	2	39	9	22	26	0	42	40	17	49	7	4					
6	Число погашенных избирательных бюллетеней	3895	517	505	526	65	43	74	263	11	5	148	17	145	59	17	261	47	90	182	2	174	222	202	283	10	27					
7	Число избирательных бюллетеней в переносных ящиках для голосования	652	110	72	57	7	6	17	32	0	7	21	0	61	5	2	39	9	22	26	0	42	40	17	49	7	4					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8862	1353	1072	817	158	101	259	705	79	84	301	65	424	186	55	510	134	223	412	86	374	348	351	598	78	89					
9	Число недействительных избирательных бюллетеней	80	12	6	11	0	3	3	8	0	0	3	0	0	0	0	3	1	4	1	0	8	4	0	11	2	0					
10	Число действительных избирательных бюллетеней	9434	1451	1138	863	165	104	273	729	79	91	319	65	485	191	57	546	142	241	437	86	408	384	368	636	83	93					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	149	32	29	10	2	2	2	4	2	2	3	2	3	2	2	4	2	3	13	2	4	10	5	5	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	101	30	29	2	0	1	1	4	0	0	0	0	3	0	0	3	0	3	9	0	2	9	1	2	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	44	2	4	4	1	0	3	3	2	1	3	2	2	1	0	0	1	1	1	0	3	4	0	1	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	48	2	0	8	2	1	1	0	2	2	3	2	0	2	2	1	2	0	4	2	2	1	4	3	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
