Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Уваровская городская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007					
1	"Число избирателей, внесенных в списки избирателей"	24190	1116	1813	1710	1848	1518	1225	1256	1909	1826	2111	2357	2051	1742	1238	143	96	231					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23350	1150	1750	1700	1800	1500	1150	1100	1800	1800	2000	2417	1950	1650	1100	150	100	233					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	11745	471	887	852	915	721	529	508	774	902	1067	1286	1020	845	610	45	89	224					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1352	31	66	55	49	89	86	93	177	49	75	81	170	127	103	98	3	0					
6	Число погашенных избирательных бюллетеней	10253	648	797	793	836	690	535	499	849	849	858	1050	760	678	387	7	8	9					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1352	31	66	55	49	89	86	93	177	49	75	81	170	127	103	98	3	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11745	471	887	852	915	721	529	508	774	902	1067	1286	1020	845	610	45	89	224					
9	Число недействительных избирательных бюллетеней	124	4	14	10	14	8	6	5	7	4	7	11	7	8	4	2	3	10					
10	Число действительных избирательных бюллетеней	12973	498	939	897	950	802	609	596	944	947	1135	1356	1183	964	709	141	89	214					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	456	29	32	35	33	33	31	30	29	32	34	49	30	28	31	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	368	19	27	34	29	28	21	16	20	29	34	49	23	28	11	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	213	13	9	12	15	9	9	6	17	5	38	9	17	10	8	25	11	0					
14	Число погашенных неиспользованных открепительных удостоверений	88	10	5	1	4	5	10	14	9	3	0	0	7	0	20	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	354	9	26	11	23	21	20	12	22	33	30	41	43	34	19	5	3	2					
		2.70%	1.79%	2.73%	1.21%	2.39%	2.59%	3.25%	1.99%	2.31%	3.47%	2.63%	2.99%	3.61%	3.50%	2.66%	3.50%	3.26%	0.89%					
19	2.Всероссийская политическая партия «Гражданская Сила»	70	2	8	5	5	7	2	3	2	8	12	6	5	2	1	2	0	0					
		0.53%	0.40%	0.84%	0.55%	0.52%	0.86%	0.33%	0.50%	0.21%	0.84%	1.05%	0.44%	0.42%	0.21%	0.14%	1.40%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	1	3	0	1	2	0	0	1	0	0	1	0	1	0	1	0	0					
		0.08%	0.20%	0.31%	0.00%	0.10%	0.25%	0.00%	0.00%	0.11%	0.00%	0.00%	0.07%	0.00%	0.10%	0.00%	0.70%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2552	66	202	213	208	131	110	121	167	174	281	284	221	167	132	33	19	23					
		19.49%	13.15%	21.20%	23.48%	21.58%	16.17%	17.89%	20.13%	17.56%	18.30%	24.61%	20.78%	18.57%	17.18%	18.51%	23.08%	20.65%	10.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	1	1	1	0	0	2	0	3	5	4	6	4	3	1	0	0	4					
		0.27%	0.20%	0.10%	0.11%	0.00%	0.00%	0.33%	0.00%	0.32%	0.53%	0.35%	0.44%	0.34%	0.31%	0.14%	0.00%	0.00%	1.79%					
23	6.Политическая партия «Партия социальной справедливости»	29	0	2	0	2	0	2	1	3	2	3	5	5	2	2	0	0	0					
		0.22%	0.00%	0.21%	0.00%	0.21%	0.00%	0.33%	0.17%	0.32%	0.21%	0.26%	0.37%	0.42%	0.21%	0.28%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1052	66	71	65	66	67	68	61	73	84	78	73	100	95	57	15	6	7					
		8.03%	13.15%	7.45%	7.17%	6.85%	8.27%	11.06%	10.15%	7.68%	8.83%	6.83%	5.34%	8.40%	9.77%	7.99%	10.49%	6.52%	3.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1107	40	76	75	103	97	35	37	73	88	92	137	92	83	59	7	8	5					
		8.45%	7.97%	7.97%	8.27%	10.68%	11.98%	5.69%	6.16%	7.68%	9.25%	8.06%	10.02%	7.73%	8.54%	8.27%	4.90%	8.70%	2.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	71	3	8	2	6	5	3	3	9	6	9	7	4	4	2	0	0	0					
		0.54%	0.60%	0.84%	0.22%	0.62%	0.62%	0.49%	0.50%	0.95%	0.63%	0.79%	0.51%	0.34%	0.41%	0.28%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7608	308	536	524	527	468	362	355	585	542	621	777	705	567	431	76	52	172					
		58.09%	61.35%	56.24%	57.77%	54.67%	57.78%	58.86%	59.07%	61.51%	56.99%	54.38%	56.84%	59.24%	58.33%	60.45%	53.15%	56.52%	76.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	84	2	6	1	9	4	5	3	6	5	5	19	4	6	5	2	1	1					
		0.64%	0.40%	0.63%	0.11%	0.93%	0.49%	0.81%	0.50%	0.63%	0.53%	0.44%	1.39%	0.34%	0.62%	0.70%	1.40%	1.09%	0.45%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
