Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Нижний Тагил, Ленинская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №648	УИК №654	УИК №667	УИК №691	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237									
1	Число избирателей, включенных в список избирателей	93510	526	1287	79	201	2034	1691	1315	1409	1482	1708	1536	2467	2074	1853	1912	1931	1726	1739	2025	1892	2127	2309	2114	1826	2267	1424	1569	2553	2453	2448	2343	2119	2190	1861	2537	2359	2213	2286	1886	2445	1227	536	1908	1534	1375	2480	1842	679	650	1986	1954	2013	810	300									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	89850	500	1200	70	200	2000	1600	1300	1400	1400	1700	1400	2300	2000	1800	1900	1900	1700	1700	1900	1800	2100	2300	1900	1800	2200	1400	1500	2500	2400	2300	2300	2000	2100	1800	2500	2300	2200	2200	1800	2300	1100	500	1800	1400	1300	2300	1700	600	500	1900	1900	1900	1000	280									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	54670	219	745	47	102	1249	1001	745	907	954	1045	849	1480	1285	1105	1281	1199	1053	1115	1232	1133	1318	1435	918	1035	1207	800	994	1435	1434	1447	1487	1304	1282	1156	1529	1353	1206	1403	1112	1160	469	241	894	684	809	1426	1020	371	415	1332	1299	1123	783	43									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2438	71	81	5	33	41	54	33	28	39	41	341	45	49	24	54	29	36	42	31	39	35	36	177	52	38	34	18	36	26	116	23	47	52	19	26	28	36	13	23	48	48	29	27	24	12	32	35	32	12	31	46	81	27	3									
6	Число погашенных избирательных бюллетеней	32642	210	374	18	65	710	545	522	465	407	614	210	775	666	671	565	672	611	543	637	628	747	829	805	713	955	566	488	1029	940	737	790	649	766	625	945	919	958	784	665	1092	583	230	879	692	479	842	645	197	73	537	555	696	190	134									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2537	71	81	5	33	41	54	33	28	39	41	341	45	49	24	54	29	36	41	31	39	35	36	177	52	38	34	18	36	26	116	23	47	52	19	26	28	36	13	23	48	48	29	27	24	12	32	35	32	12	31	46	81	27	103									
8	Число бюллетеней в стационарных ящиках для голосования	54651	219	744	47	102	1247	1001	745	907	954	1045	849	1480	1284	1105	1281	1197	1053	1115	1232	1133	1318	1435	918	1033	1207	797	994	1434	1434	1446	1487	1304	1282	1156	1529	1351	1206	1403	1112	1158	469	241	894	684	809	1426	1020	371	415	1332	1297	1123	783	43									
9	Число недействительных избирательных бюллетеней	857	1	12	1	1	14	42	5	5	21	17	15	14	13	13	15	11	11	9	12	23	20	28	17	18	34	5	14	17	18	19	9	15	14	16	18	31	23	9	12	22	5	3	19	9	3	11	18	2	4	21	15	31	100	2									
10	Число действительных избирательных бюллетеней	56331	289	813	51	134	1274	1013	773	930	972	1069	1175	1511	1320	1116	1320	1215	1078	1147	1251	1149	1333	1443	1078	1067	1211	826	998	1453	1442	1543	1501	1336	1320	1159	1537	1348	1219	1407	1123	1184	512	267	902	699	818	1447	1037	401	423	1342	1328	1173	710	144									
11	Число полученных открепительных  удостоверений	1445	20	30	10	10	30	20	30	30	30	35	20	40	50	20	35	40	30	30	30	30	30	35	30	20	30	30	20	35	30	50	30	40	30	20	30	30	30	30	30	25	10	10	20	20	30	40	20	10	10	40	30	20	0	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1195	20	29	0	7	25	16	26	30	26	35	18	39	46	17	33	35	27	25	23	26	25	32	20	15	28	25	16	32	21	32	26	30	19	19	28	27	26	29	26	20	8	2	18	12	22	33	20	4	4	34	26	13	0	0									
