Выборы Президента Российской Федерации																																																									
Дата голосования: 02.03.2008																																																									
																																																									
"Наименование Избирательной комиссии:    Нижний Тагил, Ленинская"																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
	Число участковых избирательных комиссий	50																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																							
																																																									
		Сумма	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236					
1	"Число избирателей, включенных в списки избирателей"	94401	2167	1834	1404	1560	1640	1832	1505	2352	2155	1913	2091	2016	1727	1874	2076	2014	2196	2456	2225	1839	2360	2259	1659	2171	2904	2471	2458	2202	2237	1909	2673	2443	2286	2434	1968	2377	513	763	436	1786	1364	1502	2378	1208	625	836	2055	2076	2102	1070					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	88200	2000	1700	1300	1500	1500	1700	1400	2200	2000	1800	1900	1900	1600	1800	2000	1900	2100	2300	2000	1700	2200	2100	1500	2000	2800	2400	2300	2100	2200	1800	2600	2300	2200	2300	1800	2200	450	700	400	1600	1200	1400	2200	1100	550	700	1900	1900	1900	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	56008	1276	1067	848	957	1010	1118	872	1383	1313	1144	1371	1293	1069	1155	1305	1193	1347	1499	1025	1065	1280	1481	1024	1217	1736	1497	1536	1344	1347	1219	1541	1402	1337	1434	1227	1201	268	321	206	942	606	838	1299	593	344	539	1387	1375	1126	1031					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2198	44	44	38	30	53	22	255	36	49	28	48	36	27	59	23	33	32	26	207	52	33	45	17	33	26	28	30	39	38	27	16	25	15	18	10	32	32	52	18	27	28	13	25	35	41	77	49	48	140	39					
6	Число погашенных избирательных бюллетеней	29994	680	589	414	513	437	560	273	781	638	628	481	571	504	586	672	674	721	775	768	583	887	574	459	750	1038	875	734	717	815	554	1043	873	848	848	563	967	150	327	176	631	566	549	876	472	165	84	464	477	634	30					
