Выборы Президента Российской Федерации																																																																								
Дата голосования: 02.03.2008																																																																								
																																																																								
Наименование Избирательной комиссии:    Куйтунская																																																																								
																																																																								
Сводная таблица результатов выборов																																																																								
																																																																								
	Число участковых избирательных комиссий	65																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																						
																																																																								
		Сумма	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882					
1	"Число избирателей, включенных в списки избирателей"	25365	1352	823	550	989	423	836	533	707	485	900	529	153	125	154	176	210	100	130	40	858	325	93	127	183	313	174	245	146	259	260	1115	221	44	764	979	638	99	704	153	236	1367	74	120	154	144	130	90	475	187	212	134	248	1039	481	155	931	235	481	281	135	138	584	109	219	91					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25432	1330	800	440	980	411	800	500	690	454	885	537	167	135	168	182	223	108	135	39	850	313	90	126	182	328	180	278	152	254	271	1127	230	43	781	1003	630	96	744	151	245	1368	81	126	153	150	125	93	515	189	213	136	245	1038	476	148	976	231	514	300	138	158	584	103	221	93					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	19550	966	598	308	621	309	552	268	491	339	642	323	127	82	138	158	175	100	103	39	629	265	71	122	105	291	147	230	135	218	174	883	202	32	724	654	493	92	605	145	229	1191	72	108	146	125	92	67	429	166	178	122	203	794	438	89	731	188	376	217	102	108	482	90	187	64					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2134	115	82	101	60	45	127	54	109	27	47	129	12	16	5	12	20	0	13	0	82	16	8	0	66	15	13	0	11	18	36	77	4	3	37	72	62	4	43	5	0	66	2	5	0	12	8	15	23	0	0	0	14	44	15	24	147	26	28	18	12	19	69	9	19	13					
6	Число погашенных избирательных бюллетеней	3748	249	120	31	299	57	121	178	90	88	196	85	28	37	25	12	28	8	19	0	139	32	11	4	11	22	20	48	6	18	61	167	24	8	20	277	75	0	96	1	16	111	7	13	7	13	25	11	63	23	35	14	28	200	23	35	98	17	110	65	24	31	33	4	15	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2134	115	82	101	60	45	127	54	109	27	47	129	12	16	5	12	20	0	13	0	82	16	8	0	66	15	13	0	11	18	36	77	4	3	37	72	62	4	43	5	0	66	2	5	0	12	8	15	23	0	0	0	14	44	15	24	147	26	28	18	12	19	69	9	19	13					
8	Число бюллетеней в стационарных ящиках для голосования	19550	966	598	308	621	309	552	268	491	339	642	323	127	82	138	158	175	100	103	39	629	265	71	122	105	291	147	230	135	218	174	883	202	32	724	654	493	92	605	145	229	1191	72	108	146	125	92	67	429	166	178	122	203	794	438	89	731	188	376	217	102	108	482	90	187	64					
9	Число недействительных избирательных бюллетеней	179	5	13	8	6	4	15	0	6	4	11	2	0	1	1	1	2	2	0	0	7	0	0	0	0	0	3	2	0	0	2	15	0	0	0	7	5	0	8	0	7	8	0	1	0	0	0	0	0	4	1	0	5	0	3	2	8	2	1	1	0	0	2	1	3	0					
10	Число действительных избирательных бюллетеней	21505	1076	667	401	675	350	664	322	594	362	678	450	139	97	142	169	193	98	116	39	704	281	79	122	171	306	157	228	146	236	208	945	206	35	761	719	550	96	640	150	222	1249	74	112	146	137	100	82	452	162	177	122	212	838	450	111	870	212	403	234	114	127	549	98	203	77					
11	Число полученных открепительных  удостоверений	814	40	20	10	23	25	40	10	30	5	16	22	8	14	18	10	20	1	8	2	15	5	1	2	2	13	5	28	5	5	8	34	3	0	34	29	15	0	29	2	2	25	2	2	2	9	2	9	34	2	2	2	2	9	4	2	34	2	34	23	10	22	10	3	7	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	801	40	20	10	23	25	40	8	30	5	16	22	8	14	18	10	20	1	8	0	15	5	1	2	2	13	5	28	5	5	8	34	3	0	34	29	15	0	29	2	1	25	2	2	2	9	2	9	34	2	1	0	0	9	4	2	34	2	34	23	10	22	10	0	7	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	202	11	2	9	5	2	6	1	9	5	6	10	6	4	2	2	5	1	2	4	2	0	3	0	0	2	1	2	2	1	3	4	1	1	0	6	2	2	3	2	0	10	0	1	2	5	2	1	1	2	2	1	1	7	0	8	3	2	7	5	5	3	0	1	4	0					
14	Число неиспользованных открепительных удостоверений	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	85	14	4	3	18	7	4	5	4	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	3	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	2	0	0	0	1	0	1	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																								
18	Богданов Андрей Владимирович	244	7	6	4	5	7	5	3	3	0	9	8	2	0	2	0	1	0	2	0	3	0	0	0	3	6	1	0	1	1	2	11	2	0	10	10	2	0	5	1	0	53	2	0	2	0	1	1	4	0	2	0	4	9	9	1	7	4	7	4	0	4	3	0	5	0					
		1.13%	0.65%	0.88%	0.98%	0.73%	1.98%	0.74%	0.93%	0.50%	0.00%	1.31%	1.77%	1.44%	0.00%	1.40%	0.00%	0.51%	0.00%	1.72%	0.00%	0.42%	0.00%	0.00%	0.00%	1.75%	1.96%	0.63%	0.00%	0.68%	0.42%	0.95%	1.15%	0.97%	0.00%	1.31%	1.38%	0.36%	0.00%	0.77%	0.67%	0.00%	4.22%	2.70%	0.00%	1.37%	0.00%	1.00%	1.22%	0.88%	0.00%	1.12%	0.00%	1.84%	1.07%	1.99%	0.88%	0.80%	1.87%	1.73%	1.70%	0.00%	3.15%	0.54%	0.00%	2.43%	0.00%					
19	Жириновский Владимир Вольфович	3022	119	83	36	90	50	68	46	96	31	91	48	23	15	8	52	25	25	19	4	93	30	23	12	26	52	20	22	62	28	24	96	39	5	98	106	58	11	87	29	67	184	15	38	11	20	14	29	36	21	36	9	28	120	76	20	130	34	48	39	17	30	69	20	31	30					
		13.94%	11.01%	12.21%	8.80%	13.22%	14.12%	10.01%	14.29%	16.00%	8.47%	13.21%	10.62%	16.55%	15.31%	5.59%	30.59%	12.82%	25.00%	16.38%	10.26%	13.08%	10.68%	29.11%	9.84%	15.20%	16.99%	12.50%	9.57%	42.47%	11.86%	11.43%	10.00%	18.93%	14.29%	12.88%	14.60%	10.45%	11.46%	13.43%	19.33%	29.26%	14.64%	20.27%	33.63%	7.53%	14.60%	14.00%	35.37%	7.96%	12.65%	20.22%	7.38%	12.90%	14.32%	16.78%	17.70%	14.81%	15.89%	11.88%	16.60%	14.91%	23.62%	12.52%	20.20%	15.05%	38.96%					
20	Зюганов Геннадий Андреевич	4620	249	126	90	158	62	115	86	107	77	131	115	37	22	22	31	62	34	8	1	176	105	24	22	30	87	38	43	29	30	41	237	16	5	95	183	92	26	124	19	47	336	6	30	33	44	28	7	103	26	18	28	59	134	59	29	171	49	170	43	27	30	103	10	57	18					
		21.31%	23.03%	18.53%	22.00%	23.20%	17.51%	16.94%	26.71%	17.83%	21.04%	19.01%	25.44%	26.62%	22.45%	15.38%	18.24%	31.79%	34.00%	6.90%	2.56%	24.75%	37.37%	30.38%	18.03%	17.54%	28.43%	23.75%	18.70%	19.86%	12.71%	19.52%	24.69%	7.77%	14.29%	12.48%	25.21%	16.58%	27.08%	19.14%	12.67%	20.52%	26.73%	8.11%	26.55%	22.60%	32.12%	28.00%	8.54%	22.79%	15.66%	10.11%	22.95%	27.19%	15.99%	13.02%	25.66%	19.48%	22.90%	42.08%	18.30%	23.68%	23.62%	18.69%	10.10%	27.67%	23.38%					
21	Медведев Дмитрий Анатольевич	13619	701	452	271	422	231	476	187	388	254	447	279	77	60	110	86	105	39	87	34	432	146	32	88	112	161	98	163	54	177	141	601	149	25	558	420	398	59	424	101	108	676	51	44	100	73	57	45	309	115	121	85	121	575	306	61	562	125	178	148	70	63	374	68	110	29					
		62.81%	64.85%	66.47%	66.26%	61.97%	65.25%	70.10%	58.07%	64.67%	69.40%	64.88%	61.73%	55.40%	61.22%	76.92%	50.59%	53.85%	39.00%	75.00%	87.18%	60.76%	51.96%	40.51%	72.13%	65.50%	52.61%	61.25%	70.87%	36.99%	75.00%	67.14%	62.60%	72.33%	71.43%	73.32%	57.85%	71.71%	61.46%	65.43%	67.33%	47.16%	53.78%	68.92%	38.94%	68.49%	53.28%	57.00%	54.88%	68.36%	69.28%	67.98%	69.67%	55.76%	68.62%	67.55%	53.98%	64.01%	58.41%	44.06%	62.98%	61.40%	49.61%	67.88%	68.69%	53.40%	37.66%					
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
