7	Число избирательных бюллетеней в переносных ящиках для голосования	980	13	10	8	3	12	47	6	5	3	17	17	18	24	8	6	19	18	1	8	12	5	11	7	68	17	8	9	14	9	52	2	9	0	4	4	4	26	24	34	13	15	4	0	32	13	4	2	12	3	11	0	8	14	3	7	8	9	33	17	13	9	44	58	21	28	1	34	2									
8	Число бюллетеней в стационарных ящиках для голосования	12270	263	272	268	309	249	317	291	308	252	235	240	277	205	205	239	108	61	64	65	255	82	49	80	474	150	59	54	137	37	567	31	58	86	67	51	53	493	466	164	46	356	70	120	220	122	71	50	244	113	135	64	102	79	29	95	105	114	487	90	151	101	446	327	132	293	38	367	62									
9	Число недействительных избирательных бюллетеней	156	4	5	0	6	1	4	3	6	3	3	1	2	1	7	9	2	1	0	1	6	2	2	0	8	0	0	0	0	0	10	0	0	0	0	0	2	7	3	3	0	4	1	2	2	2	0	0	0	1	0	2	2	0	0	1	2	3	14	0	2	2	6	1	1	4	0	2	0									
10	Число действительных избирательных бюллетеней	13094	272	277	276	306	260	360	294	307	252	249	256	293	228	206	236	125	78	65	72	261	85	58	87	534	167	67	63	151	46	609	33	67	86	71	55	55	512	487	195	59	367	73	118	250	133	75	52	256	115	146	62	108	93	32	101	111	120	506	107	162	108	484	384	152	317	39	399	64									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																															
13	Бабурин Сергей Николаевич	69	0	1	3	1	1	1	2	0	1	0	1	0	0	0	1	1	0	2	1	1	1	0	0	2	2	0	1	1	0	5	1	1	0	0	0	0	1	5	1	0	2	0	2	1	1	2	0	3	0	1	1	0	1	0	0	0	1	5	0	0	0	4	4	0	0	1	1	1									
		0.52%	0.00%	0.35%	1.09%	0.32%	0.38%	0.27%	0.67%	0.00%	0.39%	0.00%	0.39%	0.00%	0.00%	0.00%	0.41%	0.79%	0.00%	3.08%	1.37%	0.37%	1.15%	0.00%	0.00%	0.37%	1.20%	0.00%	1.59%	0.66%	0.00%	0.81%	3.03%	1.49%	0.00%	0.00%	0.00%	0.00%	0.19%	1.02%	0.51%	0.00%	0.54%	0.00%	1.67%	0.40%	0.74%	2.67%	0.00%	1.17%	0.00%	0.68%	1.56%	0.00%	1.08%	0.00%	0.00%	0.00%	0.81%	0.96%	0.00%	0.00%	0.00%	0.82%	1.04%	0.00%	0.00%	2.56%	0.25%	1.56%									
14	Грудинин Павел Николаевич	1585	53	48	32	57	53	59	51	42	41	29	27	44	31	21	31	11	8	9	2	43	22	9	2	24	11	3	1	3	0	81	0	1	3	16	5	12	58	84	28	7	79	16	10	38	4	7	4	16	1	4	1	4	6	4	4	3	7	67	7	7	6	80	43	19	38	2	40	6									
		11.96%	19.20%	17.02%	11.59%	18.27%	20.31%	16.21%	17.17%	13.42%	16.08%	11.51%	10.51%	14.92%	13.54%	9.86%	12.65%	8.66%	10.13%	13.85%	2.74%	16.10%	25.29%	15.00%	2.30%	4.43%	6.59%	4.48%	1.59%	1.99%	0.00%	13.09%	0.00%	1.49%	3.49%	22.54%	9.09%	21.05%	11.18%	17.14%	14.14%	11.86%	21.29%	21.62%	8.33%	15.08%	2.96%	9.33%	7.69%	6.25%	0.86%	2.74%	1.56%	3.64%	6.45%	12.50%	3.92%	2.65%	5.69%	12.88%	6.54%	4.27%	5.45%	16.33%	11.17%	12.42%	11.84%	5.13%	9.98%	9.38%									
15	Жириновский Владимир Вольфович	947	17	17	18	16	16	22	19	26	9	28	11	17	23	12	21	22	13	3	7	13	2	5	4	27	5	1	1	19	6	56	0	1	9	5	2	6	40	33	13	4	17	3	14	19	8	5	3	23	6	7	5	17	8	5	9	10	5	34	3	28	10	52	31	13	17	2	18	6									
		7.15%	6.16%	6.03%	6.52%	5.13%	6.13%	6.04%	6.40%	8.31%	3.53%	11.11%	4.28%	5.76%	10.04%	5.63%	8.57%	17.32%	16.46%	4.62%	9.59%	4.87%	2.30%	8.33%	4.60%	4.98%	2.99%	1.49%	1.59%	12.58%	13.04%	9.05%	0.00%	1.49%	10.47%	7.04%	3.64%	10.53%	7.71%	6.73%	6.57%	6.78%	4.58%	4.05%	11.67%	7.54%	5.93%	6.67%	5.77%	8.98%	5.17%	4.79%	7.81%	15.45%	8.60%	15.63%	8.82%	8.85%	4.07%	6.54%	2.80%	17.07%	9.09%	10.61%	8.05%	8.50%	5.30%	5.13%	4.49%	9.38%									
16	Путин Владимир Владимирович	10335	200	206	218	225	185	275	222	237	196	188	214	232	172	173	181	90	56	50	62	200	60	44	81	473	146	63	60	126	40	464	32	62	74	50	47	36	407	355	151	48	266	53	89	187	119	60	45	213	108	132	55	84	74	22	84	97	104	390	97	126	90	339	303	118	258	34	336	51									
		78.00%	72.46%	73.05%	78.99%	72.12%	70.88%	75.55%	74.75%	75.72%	76.86%	74.60%	83.27%	78.64%	75.11%	81.22%	73.88%	70.87%	70.89%	76.92%	84.93%	74.91%	68.97%	73.33%	93.10%	87.27%	87.43%	94.03%	95.24%	83.44%	86.96%	74.96%	96.97%	92.54%	86.05%	70.42%	85.45%	63.16%	78.42%	72.45%	76.26%	81.36%	71.70%	71.62%	74.17%	74.21%	88.15%	80.00%	86.54%	83.20%	93.10%	90.41%	85.94%	76.36%	79.57%	68.75%	82.35%	85.84%	84.55%	75.00%	90.65%	76.83%	81.82%	69.18%	78.70%	77.12%	80.37%	87.18%	83.79%	79.69%									
17	Собчак Ксения Анатольевна	57	0	2	4	3	1	1	0	1	0	2	1	0	1	0	1	1	0	0	0	2	0	0	0	2	1	0	0	2	0	1	0	0	0	0	1	0	2	2	0	0	1	0	3	2	0	1	0	1	0	0	0	1	1	1	2	1	2	3	0	0	2	1	0	2	2	0	0	0									
		0.43%	0.00%	0.71%	1.45%	0.96%	0.38%	0.27%	0.00%	0.32%	0.00%	0.79%	0.39%	0.00%	0.44%	0.00%	0.41%	0.79%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.37%	0.60%	0.00%	0.00%	1.32%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	1.82%	0.00%	0.39%	0.41%	0.00%	0.00%	0.27%	0.00%	2.50%	0.79%	0.00%	1.33%	0.00%	0.39%	0.00%	0.00%	0.00%	0.91%	1.08%	3.13%	1.96%	0.88%	1.63%	0.58%	0.00%	0.00%	1.82%	0.20%	0.00%	1.31%	0.62%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	58	1	3	1	3	3	1	0	1	5	0	0	0	0	0	1	0	0	0	0	2	0	0	0	4	1	0	0	0	0	1	0	1	0	0	0	0	0	4	1	0	2	1	0	2	1	0	0	0	0	1	0	2	2	0	2	0	0	1	0	0	0	5	3	0	2	0	1	0									
		0.44%	0.36%	1.06%	0.36%	0.96%	1.15%	0.27%	0.00%	0.32%	1.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.74%	0.60%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.51%	0.00%	0.54%	1.35%	0.00%	0.79%	0.74%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	1.82%	2.15%	0.00%	1.96%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	1.02%	0.78%	0.00%	0.62%	0.00%	0.25%	0.00%									
19	Титов Борис Юрьевич	28	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	1	0	3	0	0	0	0	1	0									
		0.21%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.40%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.60%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	1.49%	0.00%	0.00%	0.00%	1.75%	0.58%	0.61%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	1.15%	0.00%	0.61%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%									
20	Явлинский Григорий Алексеевич	15	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									
		0.11%	0.36%	0.00%	0.00%	0.32%	0.00%	0.27%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	1.27%	1.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%									
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
