Выборы Президента Российской Федерации																																																																												
Дата голосования: 04.03.2012																																																																												
																																																																												
Наименование Избирательной комиссии:    Куйтунская																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	65																																																																										
																																																																												
		Сумма	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999									
1	Число избирателей, включенных в список избирателей	26119	766	710	856	540	1049	471	898	534	777	559	939	207	177	109	136	30	570	162	141	173	906	307	87	109	245	85	1403	78	128	149	151	107	102	782	1055	516	148	714	162	254	506	291	138	114	500	186	222	144	244	189	214	151	248	312	181	292	1123	225	966	961	231	595	93	601	100									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	26276	765	700	860	475	1060	465	895	545	755	563	922	222	182	108	136	30	579	161	145	173	897	314	90	110	256	89	1424	76	124	153	152	108	102	837	1059	501	138	723	159	259	523	288	140	134	497	184	214	144	244	191	212	157	258	334	184	290	1150	228	1017	983	232	539	93	629	99									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13601	403	421	472	285	615	284	484	241	411	277	485	130	85	72	71	15	283	93	66	77	438	167	53	59	138	55	658	35	63	68	64	64	60	459	528	179	83	418	95	164	276	145	75	63	282	111	145	60	126	89	75	70	132	181	106	121	549	71	523	456	103	304	54	303	63									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1470	24	32	23	67	32	7	35	29	55	12	43	17	23	3	12	4	28	14	12	13	72	37	9	8	24	10	28	3	12	8	8	7	3	55	13	39	12	23	12	0	35	23	5	7	18	9	15	0	23	38	26	24	16	14	10	12	64	50	74	60	17	18	2	40	2									
6	Число погашенных избирательных бюллетеней	11205	338	247	365	123	413	174	376	275	289	274	394	75	74	33	53	11	268	54	67	83	387	110	28	43	94	24	738	38	49	77	80	37	39	323	518	283	43	282	52	95	212	120	60	64	197	64	54	84	95	64	111	63	110	139	68	157	537	107	420	467	112	217	37	286	34									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1470	24	32	23	67	32	7	35	29	55	12	43	17	23	3	12	4	28	14	12	13	72	37	9	8	24	10	28	3	12	8	8	7	3	55	13	39	12	23	12	0	35	23	5	7	18	9	15	0	23	38	26	24	16	14	10	12	64	50	74	60	17	18	2	40	2									
8	Число бюллетеней в стационарных ящиках для голосования	13601	403	421	472	285	615	284	484	241	411	277	485	130	85	72	71	15	283	93	66	77	438	167	53	59	138	55	658	35	63	68	64	64	60	459	528	179	83	418	95	164	276	145	75	63	282	111	145	60	126	89	75	70	132	181	106	121	549	71	523	456	103	304	54	303	63									
9	Число недействительных избирательных бюллетеней	157	8	4	11	3	12	4	6	3	6	2	11	1	2	0	0	0	6	1	0	0	6	2	0	0	5	0	6	0	1	1	0	0	0	2	0	2	0	5	0	2	1	1	0	0	9	2	1	0	1	0	0	1	3	0	2	0	6	0	5	10	3	0	0	0	0									
10	Число действительных избирательных бюллетеней	14914	419	449	484	349	635	287	513	267	460	287	517	146	106	75	83	19	305	106	78	90	504	202	62	67	157	65	680	38	74	75	72	71	63	512	541	216	95	436	107	162	310	167	80	70	291	118	159	60	148	127	101	93	145	195	114	133	607	121	592	506	117	322	56	343	65									
11	Число полученных открепительных  удостоверений	445	10	10	13	10	20	11	10	10	4	4	8	13	2	2	2	2	10	2	2	2	7	5	1	0	7	3	10	1	2	2	2	2	1	50	5	5	2	11	2	1	15	8	4	15	5	2	2	2	3	3	6	2	10	11	2	3	10	2	38	15	2	5	2	10	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	390	9	10	13	4	20	11	10	5	4	2	8	13	2	2	1	0	6	1	0	2	7	5	1	0	7	2	10	0	0	2	2	1	0	50	1	4	1	11	2	0	15	8	4	15	5	0	2	0	0	3	6	0	10	11	2	0	10	2	38	15	1	3	0	10	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	164	4	2	4	4	10	3	5	1	5	0	4	2	3	3	1	2	2	2	1	2	2	1	2	1	1	1	7	4	3	1	2	2	1	3	3	0	7	4	2	0	1	2	3	2	0	1	2	1	1	2	2	3	5	1	1	1	4	3	5	8	1	2	0	2	4									
14	Число неиспользованных открепительных удостоверений	55	1	0	0	6	0	0	0	5	0	2	0	0	0	0	1	2	4	1	2	0	0	0	0	0	0	1	0	1	2	0	0	1	1	0	4	1	1	0	0	1	0	0	0	0	0	2	0	2	3	0	0	2	0	0	0	3	0	0	0	0	1	2	2	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
19	Жириновский Владимир Вольфович	1367	26	20	36	34	44	11	34	14	46	24	59	21	19	17	5	4	20	3	2	8	42	16	11	5	18	9	83	7	12	10	8	4	20	46	55	24	7	21	7	28	21	14	10	11	27	9	21	5	14	17	17	22	11	28	19	9	44	14	52	42	9	34	8	26	3									
		9.07%	6.09%	4.42%	7.27%	9.66%	6.80%	3.78%	6.55%	5.19%	9.87%	8.30%	11.17%	14.29%	17.59%	22.67%	6.02%	21.05%	6.43%	2.80%	2.56%	8.89%	8.24%	7.84%	17.74%	7.46%	11.11%	13.85%	12.10%	18.42%	16.00%	13.16%	11.11%	5.63%	31.75%	8.95%	10.17%	11.01%	7.37%	4.76%	6.54%	17.07%	6.75%	8.33%	12.50%	15.71%	9.00%	7.50%	13.13%	8.33%	9.40%	13.39%	16.83%	23.40%	7.43%	14.36%	16.38%	6.77%	7.18%	11.57%	8.71%	8.14%	7.50%	10.56%	14.29%	7.58%	4.62%									
20	Зюганов Геннадий Андреевич	3554	101	106	119	83	181	64	111	47	88	64	104	37	23	10	11	4	102	52	39	16	91	45	9	9	41	8	153	2	20	23	14	16	8	126	120	39	40	174	30	46	134	49	32	12	69	20	20	17	33	23	31	18	26	46	22	11	105	8	170	103	29	82	13	90	15									
		23.58%	23.65%	23.40%	24.04%	23.58%	27.98%	21.99%	21.39%	17.41%	18.88%	22.15%	19.70%	25.17%	21.30%	13.33%	13.25%	21.05%	32.80%	48.60%	50.00%	17.78%	17.84%	22.06%	14.52%	13.43%	25.31%	12.31%	22.30%	5.26%	26.67%	30.26%	19.44%	22.54%	12.70%	24.51%	22.18%	17.89%	42.11%	39.46%	28.04%	28.05%	43.09%	29.17%	40.00%	17.14%	23.00%	16.67%	12.50%	28.33%	22.15%	18.11%	30.69%	19.15%	17.57%	23.59%	18.97%	8.27%	17.13%	6.61%	28.48%	19.96%	24.17%	25.47%	23.21%	26.24%	23.08%									
21	Миронов Сергей Михайлович	377	11	14	9	14	21	10	13	3	8	5	8	3	0	0	0	0	5	2	1	2	20	6	0	3	7	1	22	1	1	4	2	0	2	17	13	4	3	5	3	3	6	0	1	2	8	4	9	4	9	6	2	0	3	2	3	7	17	4	21	5	4	9	0	3	2									
		2.50%	2.58%	3.09%	1.82%	3.98%	3.25%	3.44%	2.50%	1.11%	1.72%	1.73%	1.52%	2.04%	0.00%	0.00%	0.00%	0.00%	1.61%	1.87%	1.28%	2.22%	3.92%	2.94%	0.00%	4.48%	4.32%	1.54%	3.21%	2.63%	1.33%	5.26%	2.78%	0.00%	3.17%	3.31%	2.40%	1.83%	3.16%	1.13%	2.80%	1.83%	1.93%	0.00%	1.25%	2.86%	2.67%	3.33%	5.63%	6.67%	6.04%	4.72%	1.98%	0.00%	2.03%	1.03%	2.59%	5.26%	2.77%	3.31%	3.52%	0.97%	3.33%	2.80%	0.00%	0.87%	3.08%									
22	Прохоров Михаил Дмитриевич	648	32	33	30	18	36	19	30	12	17	13	22	5	6	2	2	0	20	3	0	0	20	5	3	3	5	1	28	2	1	1	2	0	2	17	49	18	2	15	4	8	10	0	3	4	5	1	5	1	2	2	2	3	4	7	6	4	30	2	28	14	5	11	4	5	4									
		4.30%	7.49%	7.28%	6.06%	5.11%	5.56%	6.53%	5.78%	4.44%	3.65%	4.50%	4.17%	3.40%	5.56%	2.67%	2.41%	0.00%	6.43%	2.80%	0.00%	0.00%	3.92%	2.45%	4.84%	4.48%	3.09%	1.54%	4.08%	5.26%	1.33%	1.32%	2.78%	0.00%	3.17%	3.31%	9.06%	8.26%	2.11%	3.40%	3.74%	4.88%	3.22%	0.00%	3.75%	5.71%	1.67%	0.83%	3.13%	1.67%	1.34%	1.57%	1.98%	3.19%	2.70%	3.59%	5.17%	3.01%	4.89%	1.65%	4.69%	2.71%	4.17%	3.42%	7.14%	1.46%	6.15%									
23	Путин Владимир Владимирович	8968	249	276	290	200	353	183	325	191	301	181	324	80	58	46	65	11	158	46	36	64	331	130	39	47	86	46	394	26	40	37	46	51	31	306	304	131	43	221	63	77	139	104	34	41	182	84	104	33	90	79	49	50	101	112	64	102	411	93	321	342	70	186	31	219	41									
		59.51%	58.31%	60.93%	58.59%	56.82%	54.56%	62.89%	62.62%	70.74%	64.59%	62.63%	61.36%	54.42%	53.70%	61.33%	78.31%	57.89%	50.80%	42.99%	46.15%	71.11%	64.90%	63.73%	62.90%	70.15%	53.09%	70.77%	57.43%	68.42%	53.33%	48.68%	63.89%	71.83%	49.21%	59.53%	56.19%	60.09%	45.26%	50.11%	58.88%	46.95%	44.69%	61.90%	42.50%	58.57%	60.67%	70.00%	65.00%	55.00%	60.40%	62.20%	48.51%	53.19%	68.24%	57.44%	55.17%	76.69%	67.05%	76.86%	53.77%	66.28%	58.33%	57.76%	55.36%	63.85%	63.08%									
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
