Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Петровская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976					
1	"Число избирателей, включенных в списки избирателей"	58858	1153	1437	1604	1955	1457	1246	1929	1700	1014	1429	1701	1354	1602	1737	1556	1423	1230	1445	1154	1097	224	514	1314	1589	1377	319	1700	1659	1341	1533	1700	1646	1590	289	286	2650	1842	1644	2064	1314	1651	241	1148					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	54430	1050	1250	1450	1700	1300	1100	1400	1400	1350	1300	1550	1250	1450	1600	1450	1300	1150	1350	1000	1000	210	500	1200	1450	1250	300	1550	1550	1300	1450	1650	1550	1500	290	290	2550	1700	1550	2000	1300	1550	240	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	32650	625	822	863	1094	805	633	1043	999	464	774	909	762	740	994	907	809	578	800	578	556	122	324	624	856	697	188	841	778	749	736	1223	900	924	200	186	1529	1128	927	1491	872	912	130	558					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3981	37	48	78	68	49	80	112	78	73	80	83	39	170	59	46	73	44	65	62	53	34	57	52	119	62	39	100	117	61	154	147	211	77	15	5	337	210	232	217	181	92	20	45					
6	Число погашенных избирательных бюллетеней	17799	388	380	509	538	446	387	245	323	813	446	558	449	540	547	497	418	528	485	360	391	54	119	524	475	491	73	609	655	490	560	280	439	499	75	99	684	362	391	292	247	546	90	497					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3981	37	48	78	68	49	80	112	78	73	80	83	39	170	59	46	73	44	65	62	53	34	57	52	119	62	39	100	117	61	154	147	211	77	15	5	337	210	232	217	181	92	20	45					
8	Число бюллетеней в стационарных ящиках для голосования	32649	625	822	863	1094	805	633	1043	999	464	774	909	762	740	994	907	809	578	800	578	556	122	324	624	856	696	188	841	778	749	736	1223	900	924	200	186	1529	1128	927	1491	872	912	130	558					
9	Число недействительных избирательных бюллетеней	349	4	6	12	13	8	3	15	14	5	9	11	8	9	11	14	10	13	9	7	7	2	3	7	9	5	0	7	4	13	8	18	10	8	4	2	15	11	7	11	4	9	1	3					
10	Число действительных избирательных бюллетеней	36281	658	864	929	1149	846	710	1140	1063	532	845	981	793	901	1042	939	872	609	856	633	602	154	378	669	966	753	227	934	891	797	882	1352	1101	993	211	189	1851	1327	1152	1697	1049	995	149	600					
11	Число полученных открепительных  удостоверений	386	5	10	11	9	7	11	10	10	4	4	3	7	8	11	15	10	10	9	4	7	4	6	5	8	10	3	10	10	12	12	10	5	21	9	3	23	10	10	16	9	14	1	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	331	5	6	10	9	7	11	10	8	3	4	3	4	7	11	13	5	6	9	4	7	2	6	2	6	7	1	6	6	12	12	7	3	21	5	2	23	10	10	16	7	14	1	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	185	3	13	2	18	1	1	6	9	0	2	3	5	2	7	6	6	4	1	2	2	4	1	2	2	3	2	4	2	2	3	6	1	4	1	0	16	14	3	10	4	3	1	4					
14	Число неиспользованных открепительных удостоверений	55	0	4	1	0	0	0	0	2	1	0	0	3	1	0	2	5	4	0	0	0	2	0	3	2	3	2	4	4	0	0	3	2	0	4	1	0	0	0	0	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	1	0	0	0	0	1	1	1	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	383	11	20	14	16	12	13	18	14	9	9	5	13	10	15	13	8	8	12	7	7	2	3	4	11	6	3	10	6	9	4	16	10	6	2	3	22	2	12	7	6	2	2	1					
		1.05%	1.66%	2.30%	1.49%	1.38%	1.41%	1.82%	1.56%	1.30%	1.68%	1.05%	0.50%	1.62%	1.10%	1.42%	1.36%	0.91%	1.29%	1.39%	1.09%	1.15%	1.28%	0.79%	0.59%	1.13%	0.79%	1.32%	1.06%	0.67%	1.11%	0.45%	1.17%	0.90%	0.60%	0.93%	1.57%	1.18%	0.15%	1.04%	0.41%	0.57%	0.20%	1.33%	0.17%					
19	Жириновский Владимир Вольфович	4163	106	103	126	145	117	68	143	154	73	133	122	111	147	134	129	93	83	120	74	80	9	47	83	111	109	18	120	87	86	88	182	97	103	28	30	163	81	71	139	107	81	17	45					
		11.37%	16.01%	11.84%	13.39%	12.48%	13.70%	9.54%	12.38%	14.30%	13.59%	15.57%	12.30%	13.86%	16.15%	12.73%	13.54%	10.54%	13.34%	13.87%	11.56%	13.14%	5.77%	12.34%	12.28%	11.38%	14.38%	7.93%	12.75%	9.72%	10.62%	9.89%	13.28%	8.73%	10.29%	13.02%	15.71%	8.74%	6.05%	6.13%	8.14%	10.16%	8.07%	11.33%	7.46%					
20	Зюганов Геннадий Андреевич	10358	155	274	302	315	252	248	339	279	121	269	313	235	221	257	265	300	184	233	171	177	25	85	208	305	202	75	300	253	193	254	406	262	276	38	33	551	399	296	394	280	367	35	211					
		28.28%	23.41%	31.49%	32.09%	27.11%	29.51%	34.78%	29.35%	25.91%	22.53%	31.50%	31.55%	29.34%	24.29%	24.41%	27.81%	34.01%	29.58%	26.94%	26.72%	29.06%	16.03%	22.31%	30.77%	31.28%	26.65%	33.04%	31.88%	28.27%	23.83%	28.54%	29.64%	23.58%	27.57%	17.67%	17.28%	29.53%	29.82%	25.54%	23.07%	26.59%	36.55%	23.33%	34.99%					
