Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    Селемджинская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606					
1	"Число избирателей, внесенных в списки избирателей"	8128	534	84	253	954	822	350	272	765	254	194	127	1088	1803	349	279					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	7828	497	86	232	994	827	358	319	701	198	188	105	995	1642	402	284					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	285	35	0	19	18	0	0	0	157	19	0	0	0	0	5	32					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5555	369	80	205	632	522	297	243	427	170	151	98	724	1165	296	176					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	519	57	1	4	58	102	44	25	52	4	21	6	37	60	12	36					
6	Число погашенных избирательных бюллетеней	1469	36	5	4	286	203	17	51	65	5	16	1	234	417	89	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	804	92	1	23	76	102	44	25	209	23	21	6	37	60	17	68					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5553	369	80	205	632	522	297	243	427	170	151	98	723	1164	296	176					
9	Число недействительных избирательных бюллетеней	45	4	1	1	5	8	3	0	6	0	1	0	6	9	0	1					
10	Число действительных избирательных бюллетеней	6312	457	80	227	703	616	338	268	630	193	171	104	754	1215	313	243					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	198	10	5	15	23	13	4	8	30	5	5	5	20	20	20	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	170	10	3	15	23	13	3	8	27	0	5	0	14	17	20	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	66	3	1	1	6	8	0	3	7	2	0	1	5	11	4	14					
