Выборы Президента Российской Федерации																																																																			
Дата голосования: 18.03.2018																																																																			
																																																																			
"Наименование Избирательной комиссии:    Пермь, Орджоникидзевская"																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																																	
																																																																			
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337	УИК №3338	УИК №3339	УИК №3340	УИК №3341	УИК №3342	УИК №3343	УИК №3344	УИК №3345	УИК №3346	УИК №3347	УИК №3348	УИК №3349	УИК №3350	УИК №3351	УИК №3352	УИК №3353	УИК №3354	УИК №3355	УИК №3356									
1	"Число избирателей, включенных в список избирателей"	86541	1051	1475	1297	92	1627	1818	1365	1578	1491	1938	2152	2591	1488	1594	1458	2002	1504	1626	1190	1659	2127	1935	1249	181	2132	2284	1736	960	1276	1885	1670	2270	1985	1223	1440	2001	2332	1714	1507	1715	1728	1569	1498	1449	838	1337	1057	2086	1773	1891	2395	1692	1475	655	225	255									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	73600	900	1200	1200	93	1400	1500	1200	1400	1400	1500	1700	2655	1200	1530	1300	1700	1300	1300	1000	1400	1800	1600	1000	185	1600	1800	1700	800	1200	1400	1400	2000	1600	1000	1200	1600	2100	1600	1300	1300	1400	1200	1200	1200	800	1100	1000	1600	1400	1692	2000	1400	1400	660	230	255									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	55016	667	851	778	40	965	1112	935	1006	1061	1139	1467	2194	870	945	968	1237	961	1003	693	1021	1418	1320	829	178	1295	1427	1130	583	956	1089	931	1142	918	656	939	1361	1553	1018	1080	1115	966	1042	1033	904	536	753	599	1169	1125	1356	1664	1010	985	608	187	228									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2852	48	65	49	50	46	80	62	25	51	56	57	81	40	68	39	56	42	32	25	45	34	42	46	3	77	76	60	35	37	36	77	80	32	44	38	32	88	104	50	64	46	53	64	69	34	38	51	66	48	72	25	64	40	45	38	27									
6	Число погашенных избирательных бюллетеней	15732	185	284	373	3	389	308	203	369	288	305	176	380	290	517	293	407	297	265	282	334	348	238	125	4	228	297	510	182	207	275	392	778	650	300	223	207	459	478	170	121	388	105	103	227	230	309	350	365	227	264	311	326	375	7	5	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2814	47	65	49	50	46	80	62	25	51	56	57	81	40	68	39	56	42	32	25	45	34	42	46	3	77	76	60	35	37	0	77	80	32	44	38	32	87	104	50	64	46	53	64	69	34	38	51	66	48	72	25	64	40	45	38	27									
8	Число бюллетеней в стационарных ящиках для голосования	54993	667	851	778	40	965	1111	933	1006	1061	1137	1467	2194	870	943	968	1237	961	1003	693	1021	1418	1320	829	178	1295	1426	1127	583	956	1089	931	1141	918	656	939	1361	1552	1018	1080	1113	965	1042	1033	902	534	753	598	1169	1123	1356	1664	1010	985	608	187	228									
9	Число недействительных избирательных бюллетеней	894	5	10	12	8	13	19	16	11	7	13	19	25	10	9	19	21	20	11	15	13	24	15	12	7	26	38	21	12	6	24	19	17	11	18	15	31	20	18	20	19	14	17	16	31	7	9	5	8	11	30	18	15	29	28	6	1									
10	Число действительных избирательных бюллетеней	56913	709	906	815	82	998	1172	979	1020	1105	1180	1505	2250	900	1002	988	1272	983	1024	703	1053	1428	1347	863	174	1346	1464	1166	606	987	1065	989	1204	939	682	962	1362	1619	1104	1110	1158	997	1078	1081	940	561	782	644	1227	1160	1398	1671	1059	996	625	219	254									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
13	Бабурин Сергей Николаевич	433	6	6	4	0	6	6	11	8	10	4	12	6	4	6	13	13	5	7	2	7	15	9	5	1	8	9	12	8	8	3	7	9	3	6	3	13	12	11	6	6	7	6	7	8	6	14	9	8	13	11	14	14	6	14	5	1									
		0.75%	0.84%	0.66%	0.48%	0.00%	0.59%	0.50%	1.11%	0.78%	0.90%	0.34%	0.79%	0.26%	0.44%	0.59%	1.29%	1.01%	0.50%	0.68%	0.28%	0.66%	1.03%	0.66%	0.57%	0.55%	0.58%	0.60%	1.01%	1.29%	0.81%	0.28%	0.69%	0.74%	0.32%	0.86%	0.31%	0.93%	0.73%	0.98%	0.53%	0.51%	0.69%	0.55%	0.64%	0.82%	1.06%	1.77%	1.39%	0.65%	1.11%	0.77%	0.83%	1.30%	0.59%	2.14%	2.22%	0.39%									
14	Грудинин Павел Николаевич	5600	54	92	74	5	91	100	95	91	124	113	136	152	83	88	94	136	86	87	68	109	147	165	94	6	121	155	135	46	97	115	87	121	90	68	102	152	177	110	133	150	116	94	123	122	71	86	57	117	114	149	170	89	69	35	16	23									
		9.69%	7.56%	10.04%	8.95%	5.56%	9.00%	8.40%	9.55%	8.83%	11.15%	9.47%	8.92%	6.68%	9.12%	8.70%	9.33%	10.52%	8.57%	8.41%	9.47%	10.23%	10.12%	12.11%	10.74%	3.31%	8.82%	10.32%	11.37%	7.44%	9.77%	10.56%	8.63%	9.91%	9.47%	9.71%	10.44%	10.91%	10.80%	9.80%	11.77%	12.74%	11.47%	8.58%	11.21%	12.56%	12.50%	10.87%	8.78%	9.47%	9.74%	10.43%	10.07%	8.29%	6.73%	5.36%	7.11%	9.02%									
15	Жириновский Владимир Вольфович	3813	60	74	46	4	76	74	64	80	65	75	99	114	64	58	69	79	68	60	53	71	75	77	46	9	98	105	81	38	57	88	82	95	72	39	73	85	124	80	52	62	67	59	59	66	50	49	37	84	85	94	116	67	87	59	22	21									
		6.60%	8.40%	8.08%	5.56%	4.44%	7.52%	6.21%	6.43%	7.76%	5.85%	6.29%	6.50%	5.01%	7.03%	5.74%	6.85%	6.11%	6.78%	5.80%	7.38%	6.66%	5.17%	5.65%	5.26%	4.97%	7.14%	6.99%	6.82%	6.15%	5.74%	8.08%	8.13%	7.78%	7.58%	5.57%	7.47%	6.10%	7.57%	7.13%	4.60%	5.27%	6.63%	5.39%	5.38%	6.80%	8.80%	6.19%	5.70%	6.80%	7.26%	6.58%	6.87%	6.24%	8.49%	9.04%	9.78%	8.24%									
16	Путин Владимир Владимирович	43722	566	677	651	68	780	933	758	793	847	917	1153	1907	678	784	735	980	772	805	527	793	1107	1007	652	152	1033	1110	882	499	761	767	768	912	714	536	729	1028	1201	837	831	868	745	843	830	680	411	572	512	941	892	1051	1265	840	782	481	164	195									
		75.63%	79.27%	73.91%	78.72%	75.56%	77.15%	78.34%	76.18%	76.92%	76.17%	76.87%	75.66%	83.82%	74.51%	77.55%	72.99%	75.79%	76.97%	77.78%	73.40%	74.39%	76.24%	73.94%	74.51%	83.98%	75.29%	73.90%	74.30%	80.74%	76.64%	70.43%	76.19%	74.69%	75.16%	76.57%	74.62%	73.80%	73.28%	74.60%	73.54%	73.75%	73.69%	76.99%	75.66%	70.03%	72.36%	72.31%	78.89%	76.19%	76.17%	73.60%	74.90%	78.21%	76.29%	73.66%	72.89%	76.47%									
17	Собчак Ксения Анатольевна	1442	12	17	10	1	14	26	18	21	25	34	51	37	35	31	38	34	18	22	15	42	37	46	30	2	43	27	19	5	26	28	25	31	24	14	24	37	47	25	37	30	25	21	21	28	9	27	11	39	25	37	49	30	31	17	7	7									
		2.49%	1.68%	1.86%	1.21%	1.11%	1.38%	2.18%	1.81%	2.04%	2.25%	2.85%	3.35%	1.63%	3.85%	3.07%	3.77%	2.63%	1.79%	2.13%	2.09%	3.94%	2.55%	3.38%	3.43%	1.10%	3.13%	1.80%	1.60%	0.81%	2.62%	2.57%	2.48%	2.54%	2.53%	2.00%	2.46%	2.66%	2.87%	2.23%	3.27%	2.55%	2.47%	1.92%	1.91%	2.88%	1.58%	3.41%	1.69%	3.16%	2.13%	2.59%	2.90%	2.79%	3.02%	2.60%	3.11%	2.75%									
18	Сурайкин Максим Александрович	471	4	12	5	0	10	7	11	10	9	9	14	5	7	9	11	7	6	13	7	4	10	14	7	2	15	18	9	5	11	16	6	15	11	6	10	11	12	7	7	7	9	9	14	6	6	12	4	11	7	9	12	3	4	4	0	2									
		0.81%	0.56%	1.31%	0.60%	0.00%	0.99%	0.59%	1.11%	0.97%	0.81%	0.75%	0.92%	0.22%	0.77%	0.89%	1.09%	0.54%	0.60%	1.26%	0.97%	0.38%	0.69%	1.03%	0.80%	1.10%	1.09%	1.20%	0.76%	0.81%	1.11%	1.47%	0.60%	1.23%	1.16%	0.86%	1.02%	0.79%	0.73%	0.62%	0.62%	0.59%	0.89%	0.82%	1.28%	0.62%	1.06%	1.52%	0.62%	0.89%	0.60%	0.63%	0.71%	0.28%	0.39%	0.61%	0.00%	0.78%									
19	Титов Борис Юрьевич	573	5	15	11	3	9	20	12	2	9	5	12	17	15	12	11	7	14	9	9	15	13	14	9	0	11	15	8	4	9	21	3	13	10	5	7	14	18	18	15	12	6	17	13	7	4	7	3	8	13	17	20	6	12	4	1	4									
		0.99%	0.70%	1.64%	1.33%	3.33%	0.89%	1.68%	1.21%	0.19%	0.81%	0.42%	0.79%	0.75%	1.65%	1.19%	1.09%	0.54%	1.40%	0.87%	1.25%	1.41%	0.90%	1.03%	1.03%	0.00%	0.80%	0.99%	0.67%	0.65%	0.91%	1.93%	0.30%	1.06%	1.05%	0.71%	0.72%	1.01%	1.10%	1.60%	1.33%	1.02%	0.59%	1.55%	1.19%	0.72%	0.70%	0.88%	0.46%	0.65%	1.11%	1.19%	1.18%	0.56%	1.17%	0.61%	0.44%	1.57%									
