Выборы Президента Российской Федерации																																																																				
Дата голосования: 04.03.2012																																																																				
																																																																				
Наименование Избирательной комиссии:    Пермь, Орджоникидзевская																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	57																																																																		
																																																																				
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337	УИК №3338	УИК №3339	УИК №3340	УИК №3341	УИК №3342	УИК №3343	УИК №3344	УИК №3345	УИК №3346	УИК №3347	УИК №3348	УИК №3349	УИК №3350	УИК №3351	УИК №3352	УИК №3353	УИК №3354	УИК №3355	УИК №3356	УИК №3357									
1	Число избирателей, включенных в список избирателей	87918	1012	1439	1094	82	1757	1941	2074	1442	1763	1997	2024	2330	1502	1698	1394	1815	1878	1924	1409	1229	1392	2145	1267	136	2055	2062	2069	1054	766	2007	1452	2300	2279	1405	1553	1658	1999	1781	1898	1788	1768	1780	1705	1741	804	1444	1261	1915	1860	1180	2197	1697	1697	201	200	1351	247									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	84900	1000	1500	1300	83	1700	1700	1700	1500	1800	2000	2000	2200	1600	1700	1400	1800	2000	2000	1400	1200	1400	2000	1300	150	2000	2000	2000	1000	800	2000	1300	2000	1700	1400	1400	1600	2000	1600	2000	1700	1700	1700	1600	1700	720	1400	1200	1700	1700	1100	2000	1700	1600	350	200	1350	247									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	47069	587	741	752	33	924	1030	1221	764	968	1002	1056	1748	708	904	659	832	999	987	769	653	797	1262	769	102	1138	1115	957	484	764	1032	726	1137	776	699	867	896	938	778	1051	1014	852	1030	978	898	323	705	560	914	951	585	1245	805	886	128	168	1211	191									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2128	21	34	37	46	43	22	23	12	24	53	47	55	54	39	36	48	38	37	21	27	35	31	32	34	65	47	31	33	0	53	39	38	39	40	29	18	48	79	29	59	50	49	45	46	43	28	71	34	34	41	31	27	28	73	32	0	0									
6	Число погашенных избирательных бюллетеней	35703	392	725	511	4	733	648	456	724	808	945	897	397	838	757	705	920	963	976	610	520	568	707	499	14	797	838	1012	483	36	915	535	825	885	661	504	686	1014	743	920	627	798	621	577	756	354	667	569	752	715	474	724	868	686	149	0	139	56									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2128	21	34	37	46	43	22	23	12	24	53	47	55	54	39	36	48	38	37	21	27	35	31	32	34	65	47	31	33	0	53	39	38	39	40	29	18	48	79	29	59	50	49	45	46	43	28	71	34	34	41	31	27	28	73	32	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	47059	587	741	752	33	924	1030	1221	764	968	1000	1056	1748	708	903	659	832	999	987	769	653	797	1262	769	102	1138	1115	957	484	764	1031	726	1137	776	699	867	896	938	778	1050	1012	852	1030	978	898	323	705	560	914	951	585	1243	805	886	128	168	1210	191									
9	Число недействительных избирательных бюллетеней	810	14	14	10	3	13	13	16	8	17	23	16	25	15	16	8	11	12	13	16	16	13	17	17	3	24	19	24	11	22	23	10	24	17	14	16	11	17	8	18	20	22	14	8	15	2	12	6	18	22	9	12	17	16	2	4	21	3									
10	Число действительных избирательных бюллетеней	48377	594	761	779	76	954	1039	1228	768	975	1030	1087	1778	747	926	687	869	1025	1011	774	664	819	1276	784	133	1179	1143	964	506	742	1061	755	1151	798	725	880	903	969	849	1061	1051	880	1065	1015	929	364	721	625	930	963	617	1262	815	898	199	196	1189	188									
11	Число полученных открепительных  удостоверений	1632	30	30	30	0	30	30	30	30	30	30	30	150	30	30	30	30	30	32	30	30	30	30	30	0	30	30	30	30	0	30	30	30	30	30	40	30	30	30	30	30	30	30	30	30	20	30	30	30	30	30	40	30	30	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1150	6	8	30	0	23	26	26	20	23	19	25	133	19	24	18	27	19	30	20	22	25	22	22	0	25	29	26	9	0	24	16	23	18	13	30	19	29	16	27	29	17	20	19	17	4	22	13	16	14	17	36	20	15	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	886	9	7	16	0	13	11	15	12	16	25	29	33	24	18	14	10	9	10	11	18	15	19	16	7	19	11	11	7	76	15	12	12	8	16	42	23	14	20	17	15	11	11	10	11	10	6	14	9	9	16	17	5	17	51	6	8	0									
14	Число неиспользованных открепительных удостоверений	482	24	22	0	0	7	4	4	10	7	11	5	17	11	6	12	3	11	2	10	8	5	8	8	0	5	1	4	21	0	6	14	7	12	17	10	11	1	14	3	1	13	10	11	13	16	8	17	14	16	13	4	10	15	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	308	0	3	0	0	0	3	3	0	0	0	0	237	0	1	0	2	1	3	6	2	1	0	0	0	2	0	1	0	0	3	3	2	2	0	2	4	3	0	5	4	0	2	3	0	0	2	3	0	2	0	1	2	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
19	Жириновский Владимир Вольфович	2261	32	35	40	2	45	33	67	33	33	37	36	101	30	38	27	52	54	42	37	45	34	51	26	2	67	50	41	29	52	51	56	60	64	29	53	39	56	38	40	54	47	26	42	39	17	31	38	32	30	34	67	46	38	7	6	40	10									
		4.60%	5.26%	4.52%	5.07%	2.53%	4.65%	3.14%	5.39%	4.25%	3.33%	3.51%	3.26%	5.60%	3.94%	4.03%	3.88%	5.91%	5.21%	4.10%	4.68%	6.62%	4.09%	3.94%	3.25%	1.47%	5.57%	4.30%	4.15%	5.61%	6.81%	4.70%	7.32%	5.11%	7.85%	3.92%	5.92%	4.27%	5.68%	4.43%	3.71%	5.04%	5.21%	2.41%	4.11%	4.13%	4.64%	4.23%	6.02%	3.38%	3.05%	5.43%	5.26%	5.53%	4.16%	3.48%	3.00%	3.31%	5.24%									
20	Зюганов Геннадий Андреевич	7881	113	129	137	2	130	166	197	136	159	176	185	161	114	167	126	160	161	199	96	98	137	190	145	8	212	218	172	62	73	183	111	179	114	121	156	164	147	134	188	162	171	189	166	186	53	131	110	191	180	104	236	158	101	34	42	118	23									
		16.02%	18.59%	16.65%	17.36%	2.53%	13.44%	15.78%	15.84%	17.53%	16.03%	16.71%	16.77%	8.93%	14.96%	17.73%	18.13%	18.18%	15.53%	19.43%	12.15%	14.41%	16.47%	14.69%	18.10%	5.88%	17.62%	18.76%	17.41%	11.99%	9.55%	16.88%	14.51%	15.23%	13.99%	16.37%	17.41%	17.94%	14.91%	15.64%	17.42%	15.13%	18.96%	17.52%	16.23%	19.70%	14.48%	17.87%	17.43%	20.15%	18.27%	16.61%	18.52%	18.99%	11.05%	16.92%	21.00%	9.75%	12.04%									
21	Миронов Сергей Михайлович	2050	20	24	25	1	37	43	51	23	39	53	53	27	35	48	16	37	53	41	32	22	35	49	25	4	72	39	42	19	24	38	41	59	28	38	32	31	38	34	60	48	50	57	69	58	17	37	28	46	43	18	69	33	31	7	9	38	4									
		4.17%	3.29%	3.10%	3.17%	1.27%	3.83%	4.09%	4.10%	2.96%	3.93%	5.03%	4.81%	1.50%	4.59%	5.10%	2.30%	4.20%	5.11%	4.00%	4.05%	3.24%	4.21%	3.79%	3.12%	2.94%	5.99%	3.36%	4.25%	3.68%	3.14%	3.51%	5.36%	5.02%	3.44%	5.14%	3.57%	3.39%	3.85%	3.97%	5.56%	4.48%	5.54%	5.28%	6.74%	6.14%	4.64%	5.05%	4.44%	4.85%	4.37%	2.88%	5.42%	3.97%	3.39%	3.48%	4.50%	3.14%	2.09%									
