Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Хомутовского района																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147					
1	"Число избирателей, внесенных в списки избирателей"	11306	2398	1619	199	79	248	288	399	1069	266	132	168	247	56	195	170	166	232	131	416	111	262	112	211	209	130	265	102	414	394	194	106	318					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10451	2169	1454	200	77	228	255	340	1001	240	131	167	224	54	200	176	164	215	131	369	114	238	119	196	184	136	246	106	369	357	189	114	288					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6452	1259	910	134	70	108	168	258	673	134	90	102	180	42	122	66	82	124	98	254	59	149	64	116	160	95	172	74	222	170	99	57	141					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1280	102	60	36	0	65	42	63	73	58	14	36	23	4	34	60	38	50	9	52	27	28	12	35	17	10	30	13	49	108	51	20	61					
6	Число погашенных избирательных бюллетеней	2719	808	484	30	7	55	45	19	255	48	27	29	21	8	44	50	44	41	24	63	28	61	43	45	7	31	44	19	98	79	39	37	86					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1280	102	60	36	0	65	42	63	73	58	14	36	23	4	34	60	38	50	9	52	27	28	12	35	17	10	30	13	49	108	51	20	61					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6452	1259	910	134	70	108	168	258	673	134	90	102	180	42	122	66	82	124	98	254	59	149	64	116	160	95	172	74	222	170	99	57	141					
9	Число недействительных избирательных бюллетеней	28	5	1	0	0	0	0	7	3	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	3	1	0	0	1	0	0	0	2					
10	Число действительных избирательных бюллетеней	7704	1356	969	170	70	173	210	314	743	192	104	137	203	46	156	126	120	173	107	306	84	177	75	151	174	104	202	87	270	278	150	77	200					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	300	70	60	3	2	8	3	4	40	3	2	3	3	2	3	3	8	6	3	5	2	3	3	8	3	3	6	3	4	6	14	6	8					
