Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Кадуйская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538					
1	"Число избирателей, внесенных в списки"	14105	1075	791	1015	1005	1246	1363	1008	1099	587	59	1114	839	233	185	210	199	201	170	66	453	564	148	475					
2	"Число бюллетеней, полученных участковыми комиссиями"	13359	950	760	950	931	1200	1250	950	990	592	60	990	860	236	178	207	180	191	177	63	469	562	146	467					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9333	645	461	608	728	893	932	704	739	372	48	784	616	154	126	138	105	156	101	58	271	413	67	214					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1034	28	49	23	12	26	72	14	19	44	7	68	22	41	31	41	60	16	50	4	119	42	61	185					
6	Число погашенных бюллетеней	2992	277	250	319	191	281	246	232	232	176	5	138	222	41	21	28	15	19	26	1	79	107	18	68					
7	Число бюллетеней в переносных ящиках для голосования	1034	28	49	23	12	26	72	14	19	44	7	68	22	41	31	41	60	16	50	4	119	42	61	185					
8	Число бюллетеней в стационарных ящиках для голосования	9320	645	461	608	728	892	930	704	738	371	48	777	616	154	126	138	105	156	101	58	270	413	67	214					
9	Число недействительных бюллетеней	190	13	9	11	15	10	17	12	5	8	7	23	9	6	7	7	7	6	5	1	6	0	6	0					
10	Число действительных бюллетеней	10164	660	501	620	725	908	985	706	752	407	48	822	629	189	150	172	158	166	146	61	383	455	122	399					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	410	20	20	20	20	30	30	20	20	15	0	20	20	15	20	10	15	10	15	10	30	20	10	20					
