Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Вятско-Полянская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175					
1	"Число избирателей, внесенных в списки избирателей"	27165	1277	1075	1225	286	1504	1664	1120	690	1198	391	631	1488	1005	1574	1280	380	320	646	206	585	224	841	218	329	635	916	1040	799	635	453	1015	362	639	514					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26972	1233	1041	1192	286	1475	1611	1094	665	1176	386	599	1436	1005	1584	1251	396	314	664	207	615	218	863	221	346	633	922	1047	822	646	446	1021	367	652	538					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	16779	670	652	666	122	899	919	792	421	729	304	365	856	584	936	690	267	220	420	144	370	110	467	154	216	426	538	745	650	470	361	638	177	432	369					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1983	91	50	46	80	52	65	42	82	62	8	21	34	38	39	67	20	38	81	16	65	48	193	43	48	63	93	87	42	64	21	94	110	37	43					
6	Число погашенных избирательных бюллетеней	8210	472	339	480	84	524	627	260	162	385	74	213	546	383	609	494	109	56	163	47	180	60	203	24	82	144	291	215	130	112	64	289	80	183	126					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1983	91	50	46	80	52	65	42	82	62	8	21	34	38	39	67	20	38	81	16	65	48	193	43	48	63	93	87	42	64	21	94	110	37	43					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16779	670	652	666	122	899	919	792	421	729	304	365	856	584	936	690	267	220	420	144	370	110	467	154	216	426	538	745	650	470	361	638	177	432	369					
9	Число недействительных избирательных бюллетеней	210	7	6	5	0	10	12	0	12	12	3	4	5	13	11	9	0	3	3	0	4	0	3	0	4	6	11	23	9	5	4	11	4	4	7					
10	Число действительных избирательных бюллетеней	18552	754	696	707	202	941	972	834	491	779	309	382	885	609	964	748	287	255	498	160	431	158	657	197	260	483	620	809	683	529	378	721	283	465	405					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	467	21	18	12	5	25	18	18	11	20	7	10	13	5	20	12	13	7	26	4	20	4	22	4	17	17	16	14	14	11	8	11	11	15	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	423	21	18	12	5	25	18	18	11	20	2	5	13	4	20	10	13	7	26	4	20	2	22	4	17	17	16	8	7	4	1	11	9	15	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	128	8	2	6	3	5	8	9	1	10	1	1	1	3	2	6	2	4	6	2	3	1	7	3	4	5	4	3	1	3	1	3	3	6	1					
14	Число погашенных неиспользованных открепительных удостоверений	44	0	0	0	0	0	0	0	0	0	5	5	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	6	7	7	7	0	2	0	0					
