Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Пичаевская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №1039					
1	"Число избирателей, внесенных в список"	12360	554	337	421	544	275	700	271	253	148	495	304	762	660	126	449	117	1961	88	780	199	383	385	1145	205	798					
2	Число полученных избирательных бюллетеней	12300	560	330	430	550	270	720	270	250	140	500	300	770	660	120	450	120	1900	80	780	200	390	390	1150	200	770					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	6425	293	118	180	272	113	364	138	88	50	246	166	461	305	67	257	66	1136	69	410	93	238	260	542	91	402					
5	"Число избирательных бюллетеней, выданных вне помещения"	2224	47	87	73	131	102	81	56	96	43	113	57	150	200	41	104	29	99	11	124	54	49	42	300	28	107					
6	Число погашенных избирательных бюллетеней	3651	220	125	177	147	55	275	76	66	47	141	77	159	155	12	89	25	665	0	246	53	103	88	308	81	261					
7	Число избирательных бюллетеней в переносных ящиках	2223	47	87	73	131	102	81	56	96	43	113	57	150	200	41	104	29	99	11	124	54	49	42	300	28	106					
8	Число бюллетеней в стационарных ящиках для голосования	6424	293	118	180	271	113	364	138	88	50	246	166	461	305	67	257	66	1136	69	410	93	238	260	542	91	402					
9	Число недействительных избирательных бюллетеней	76	7	0	2	3	2	5	2	3	0	7	0	3	6	1	3	2	11	0	6	2	1	1	3	6	0					
10	Число действительных избирательных бюллетеней	8571	333	205	251	399	213	440	192	181	93	352	223	608	499	107	358	93	1224	80	528	145	286	301	839	113	508					
11	Число полученных открепительных  удостоверений	166	8	4	5	5	3	14	3	3	0	10	3	10	5	0	5	0	40	0	5	5	5	5	7	1	20					
12	Число выданных открепительных удостоверений	97	8	1	1	5	0	12	0	0	0	10	0	8	0	0	0	0	29	0	2	0	5	4	2	1	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	55	1	4	3	2	2	1	2	0	3	3	0	2	2	3	2	0	3	8	2	1	2	1	3	2	3					
14	Число неиспользованных открепительных удостоверений	69	0	3	4	0	3	2	3	3	0	0	3	2	5	0	5	0	11	0	3	5	0	1	5	0	11					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	256	4	5	9	9	9	12	4	5	0	18	16	13	6	1	10	2	46	1	18	3	10	14	27	1	13					
		2.96%	1.18%	2.44%	3.56%	2.24%	4.19%	2.70%	2.06%	2.72%	0.00%	5.01%	7.17%	2.13%	1.19%	0.93%	2.77%	2.11%	3.72%	1.25%	3.37%	2.04%	3.48%	4.64%	3.21%	0.84%	2.56%					
19	. Малышкин Олег Александрович	200	8	6	5	13	4	13	2	5	0	7	7	14	8	3	4	3	22	4	14	9	7	15	18	2	7					
		2.31%	2.35%	2.93%	1.98%	3.23%	1.86%	2.92%	1.03%	2.72%	0.00%	1.95%	3.14%	2.29%	1.58%	2.78%	1.11%	3.16%	1.78%	5.00%	2.62%	6.12%	2.44%	4.97%	2.14%	1.68%	1.38%					
20	. Миронов Сергей Михайлович	65	1	3	2	4	3	3	3	2	0	3	1	4	4	1	2	0	7	0	5	0	1	0	14	0	2					
		0.75%	0.29%	1.46%	0.79%	1.00%	1.40%	0.67%	1.55%	1.09%	0.00%	0.84%	0.45%	0.65%	0.79%	0.93%	0.55%	0.00%	0.57%	0.00%	0.94%	0.00%	0.35%	0.00%	1.66%	0.00%	0.39%					
21	. Путин Владимир Владимирович	5418	251	152	162	236	120	219	132	139	86	207	150	430	370	89	237	71	717	46	324	101	148	151	447	97	336					
