Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Кошехабльская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53					
1	"Число избирателей, внесенных в список избирателей"	23025	2126	158	178	420	2064	567	1093	1251	184	1859	1210	1264	785	1487	2177	2107	1307	128	931	585	596	548					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23150	2190	145	176	418	2103	580	1110	1236	183	1900	1210	1272	780	1460	2110	2150	1316	125	935	595	598	558					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	18545	1934	121	143	317	1484	494	1041	1133	106	944	1080	1130	601	1055	1668	1786	1184	111	706	550	519	438					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1127	99	14	9	20	30	1	32	72	15	72	27	35	31	281	144	110	67	8	31	2	21	6					
6	Число погашенных избирательных бюллетеней	3478	157	10	24	81	589	85	37	31	62	884	103	107	148	124	298	254	65	6	198	43	58	114					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1127	99	14	9	20	30	1	32	72	15	72	27	35	31	281	144	110	67	8	31	2	21	6					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18545	1934	121	143	317	1484	494	1041	1133	106	944	1080	1130	601	1055	1668	1786	1184	111	706	550	519	438					
9	Число недействительных избирательных бюллетеней	60	6	0	0	2	2	8	8	13	1	0	1	0	3	2	2	5	2	1	2	2	0	0					
10	Число действительных избирательных бюллетеней	19612	2027	135	152	335	1512	487	1065	1192	120	1016	1106	1165	629	1334	1810	1891	1249	118	735	550	540	444					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	126	5	2	4	4	19	6	10	5	2	10	5	5	5	2	5	4	4	2	10	6	6	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	61	2	2	3	2	12	3	6	2	0	8	2	1	5	0	3	1	0	0	4	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	32	1	0	0	0	1	0	2	2	0	1	0	1	0	16	1	0	1	0	4	0	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	65	3	0	1	2	7	3	4	3	2	2	3	4	0	2	2	3	4	2	6	3	4	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	386	15	9	3	22	12	16	15	23	11	13	10	3	46	43	13	66	5	4	8	20	10	19					
		1.96%	0.74%	6.67%	1.97%	6.53%	0.79%	3.23%	1.40%	1.91%	9.09%	1.28%	0.90%	0.26%	7.28%	3.22%	0.72%	3.48%	0.40%	3.36%	1.09%	3.62%	1.85%	4.28%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	268	0	13	3	12	7	18	27	47	10	12	0	0	62	6	5	0	4	8	3	23	4	4					
		1.36%	0.00%	9.63%	1.97%	3.56%	0.46%	3.64%	2.52%	3.90%	8.26%	1.18%	0.00%	0.00%	9.81%	0.45%	0.28%	0.00%	0.32%	6.72%	0.41%	4.17%	0.74%	0.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	90	2	2	0	0	0	8	20	18	0	0	1	0	1	7	5	22	0	0	4	0	0	0					
		0.46%	0.10%	1.48%	0.00%	0.00%	0.00%	1.62%	1.86%	1.49%	0.00%	0.00%	0.09%	0.00%	0.16%	0.52%	0.28%	1.16%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1583	101	16	23	21	148	34	33	53	9	138	53	47	96	83	364	115	30	4	70	58	30	57					
		8.05%	4.97%	11.85%	15.13%	6.23%	9.78%	6.87%	3.08%	4.40%	7.44%	13.58%	4.79%	4.03%	15.19%	6.21%	20.09%	6.07%	2.40%	3.36%	9.50%	10.51%	5.56%	12.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	6	1	0	0	3	5	2	1	1	0	2	0	1	7	6	17	0	0	2	2	0	7					
		0.32%	0.30%	0.74%	0.00%	0.00%	0.20%	1.01%	0.19%	0.08%	0.83%	0.00%	0.18%	0.00%	0.16%	0.52%	0.33%	0.90%	0.00%	0.00%	0.27%	0.36%	0.00%	1.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17196	1901	94	123	280	1339	406	967	1047	89	853	1040	1115	421	1183	1413	1669	1210	102	646	447	496	355					
		87.41%	93.51%	69.63%	80.92%	83.09%	88.44%	82.02%	90.12%	86.89%	73.55%	83.96%	93.95%	95.71%	66.61%	88.55%	77.98%	88.03%	96.72%	85.71%	87.65%	80.98%	91.85%	79.95%					
