Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    Ордынская 																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900									
1	Число избирателей, включенных в список избирателей	31323	2503	2544	1620	2002	1735	1034	1611	1215	309	915	746	215	579	113	524	150	1205	1092	1130	59	37	1532	109	982	615	684	444	1196	572	303	576	227	633	220	964	345	494	89									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	31700	2500	2580	1600	2000	1770	1050	1600	1220	320	920	760	210	600	119	530	155	1250	1100	1170	80	41	1520	114	1030	660	690	450	1230	570	280	630	230	630	235	960	330	480	86									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18973	1518	1536	898	1241	1115	531	1180	742	201	576	488	169	329	56	335	95	719	710	689	34	28	875	68	569	386	379	261	703	308	189	290	153	353	137	548	187	309	68									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1737	137	65	65	65	57	50	68	72	16	44	28	6	27	6	22	10	54	59	67	3	6	114	12	83	42	61	16	89	62	46	75	17	46	16	63	22	40	6									
6	Число погашенных избирательных бюллетеней	10990	845	979	637	694	598	469	352	406	103	300	244	35	244	57	173	50	477	331	414	43	7	531	34	378	232	250	173	438	200	45	265	60	231	82	349	121	131	12									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1737	137	65	65	65	57	50	68	72	16	44	28	6	27	6	22	10	54	59	67	3	6	114	12	83	42	61	16	89	62	46	75	17	46	16	63	22	40	6									
8	Число бюллетеней в стационарных ящиках для голосования	18969	1518	1536	896	1241	1115	531	1180	742	201	576	488	169	329	56	335	95	719	710	689	34	28	875	68	569	386	379	261	702	308	189	290	153	352	137	548	187	309	68									
9	Число недействительных избирательных бюллетеней	192	25	15	8	12	11	1	9	10	1	4	7	1	4	1	4	1	8	10	2	0	0	4	0	7	7	8	1	7	0	1	4	0	5	1	6	1	5	1									
10	Число действительных избирательных бюллетеней	20514	1630	1586	953	1294	1161	580	1239	804	216	616	509	174	352	61	353	104	765	759	754	37	34	985	80	645	421	432	276	784	370	234	361	170	393	152	605	208	344	73									
11	Число полученных открепительных  удостоверений	1099	40	40	25	52	40	20	30	30	20	25	25	10	31	15	20	10	55	40	45	23	15	70	15	60	54	25	15	25	15	23	51	14	25	15	20	15	30	16									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1005	31	37	22	50	39	20	27	25	17	25	20	9	31	5	20	6	55	37	38	20	11	70	15	60	54	25	15	23	15	22	51	14	22	15	14	15	17	13									
13	Число избирателей, проголосовавших по открепительным удостоверениям	546	52	39	20	44	18	13	12	15	3	19	11	6	6	2	6	1	16	15	10	3	7	85	6	6	2	9	8	6	17	22	8	2	9	4	15	9	12	8									
14	Число неиспользованных открепительных удостоверений	94	9	3	3	2	1	0	3	5	3	0	5	1	0	10	0	4	0	3	7	3	4	0	0	0	0	0	0	2	0	1	0	0	3	0	6	0	13	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	89	8	19	9	15	8	1	2	2	0	0	0	0	1	0	0	0	0	4	3	0	0	1	0	0	0	3	1	1	0	0	2	3	1	0	4	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	1920	132	148	104	103	144	64	74	74	31	59	39	27	27	3	45	8	92	74	70	5	3	86	4	71	45	29	40	67	25	22	37	13	36	12	57	11	35	4									
		9.27%	7.98%	9.24%	10.82%	7.89%	12.29%	11.02%	5.93%	9.09%	14.29%	9.52%	7.56%	15.43%	7.58%	4.84%	12.61%	7.62%	11.90%	9.62%	9.26%	13.51%	8.82%	8.70%	5.00%	10.89%	10.51%	6.59%	14.44%	8.47%	6.76%	9.36%	10.14%	7.65%	9.05%	7.84%	9.33%	5.26%	10.03%	5.41%									
20	Зюганов Геннадий Андреевич	2896	272	248	179	181	159	72	135	119	33	74	53	16	63	3	40	12	146	71	111	3	4	147	2	92	51	67	41	93	52	35	45	30	86	8	66	25	46	16									
		13.99%	16.44%	15.49%	18.63%	13.86%	13.57%	12.39%	10.82%	14.62%	15.21%	11.94%	10.27%	9.14%	17.70%	4.84%	11.20%	11.43%	18.89%	9.23%	14.68%	8.11%	11.76%	14.86%	2.50%	14.11%	11.92%	15.23%	14.80%	11.76%	14.05%	14.89%	12.33%	17.65%	21.61%	5.23%	10.80%	11.96%	13.18%	21.62%									
21	Миронов Сергей Михайлович	619	60	50	31	67	32	18	20	8	5	24	4	2	10	3	18	1	21	21	18	0	0	38	2	31	11	11	9	14	9	2	16	5	8	4	13	8	19	6									
		2.99%	3.63%	3.12%	3.23%	5.13%	2.73%	3.10%	1.60%	0.98%	2.30%	3.87%	0.78%	1.14%	2.81%	4.84%	5.04%	0.95%	2.72%	2.73%	2.38%	0.00%	0.00%	3.84%	2.50%	4.75%	2.57%	2.50%	3.25%	1.77%	2.43%	0.85%	4.38%	2.94%	2.01%	2.61%	2.13%	3.83%	5.44%	8.11%									
22	Прохоров Михаил Дмитриевич	1265	135	130	68	101	87	36	57	24	2	37	19	7	9	0	18	1	64	51	42	2	2	52	2	40	19	31	9	56	22	13	16	7	15	2	42	7	32	8									
		6.11%	8.16%	8.12%	7.08%	7.73%	7.42%	6.20%	4.57%	2.95%	0.92%	5.97%	3.68%	4.00%	2.53%	0.00%	5.04%	0.95%	8.28%	6.63%	5.56%	5.41%	5.88%	5.26%	2.50%	6.13%	4.44%	7.05%	3.25%	7.08%	5.95%	5.53%	4.38%	4.12%	3.77%	1.31%	6.87%	3.35%	9.17%	10.81%									
23	Путин Владимир Владимирович	13814	1031	1010	571	842	739	390	953	579	145	422	394	122	243	52	232	82	442	542	513	27	25	662	70	411	295	294	177	554	262	162	247	115	248	126	427	157	212	39									
		66.71%	62.30%	63.09%	59.42%	64.47%	63.05%	67.13%	76.36%	71.13%	66.82%	68.06%	76.36%	69.71%	68.26%	83.87%	64.99%	78.10%	57.18%	70.48%	67.86%	72.97%	73.53%	66.94%	87.50%	63.04%	68.93%	66.82%	63.90%	70.04%	70.81%	68.94%	67.67%	67.65%	62.31%	82.35%	69.89%	75.12%	60.74%	52.70%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
