Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Староюрьевская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684									
1	"Число избирателей, включенных в список избирателей"	11216	428	133	566	708	411	185	216	213	293	1035	360	293	227	186	456	326	196	105	420	2027	833	823	776									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11252	433	132	560	710	405	184	215	209	289	1040	363	287	230	188	453	330	193	106	425	2040	845	830	785									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7674	308	78	430	595	310	142	170	169	192	721	239	192	128	131	300	231	140	65	289	1096	609	579	560									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1570	95	36	102	61	56	29	20	18	56	123	83	67	80	30	108	39	33	19	76	228	72	92	47									
6	Число погашенных избирательных бюллетеней	2008	30	18	28	54	39	13	25	22	41	196	41	28	22	27	45	60	20	22	60	716	164	159	178									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1570	95	36	102	61	56	29	20	18	56	123	83	67	80	30	108	39	33	19	76	228	72	92	47									
8	Число бюллетеней в стационарных ящиках для голосования	7674	308	78	430	595	310	142	170	169	192	721	239	192	128	131	300	231	140	65	289	1096	609	579	560									
9	Число недействительных избирательных бюллетеней	37	0	0	0	1	1	0	1	1	0	4	0	1	0	0	0	3	2	0	4	6	6	2	5									
