Выборы Президента Российской Федерации																																															
Дата голосования: 18.03.2018																																															
																																															
Наименование Избирательной комиссии:    Балейская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																													
																																															
		Сумма	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136									
1	"Число избирателей, включенных в список избирателей"	14753	321	675	1170	807	1036	726	764	742	396	323	678	664	668	200	826	326	163	138	77	190	140	181	400	75	93	110	804	586	206	259	98	181	422	78	78	152									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15346	347	719	1227	805	1064	775	801	765	399	331	714	696	713	210	860	340	170	140	80	200	130	180	410	90	90	100	860	600	210	270	100	200	430	80	80	160									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7174	158	327	497	371	521	369	364	277	156	168	321	239	227	106	367	140	126	78	27	133	82	91	225	50	61	76	333	356	133	112	71	122	289	49	51	101									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	745	13	11	11	63	37	19	7	27	20	17	12	38	78	5	104	27	10	14	2	5	7	12	22	5	6	15	28	12	31	35	2	8	20	5	9	8									
6	Число погашенных избирательных бюллетеней	7427	176	381	719	371	506	387	430	461	223	146	381	419	408	99	389	173	34	48	51	62	41	77	163	35	23	9	499	232	46	123	27	70	121	26	20	51									
7	Число избирательных бюллетеней в переносных ящиках для голосования	745	13	11	11	63	37	19	7	27	20	17	12	38	78	5	104	27	10	14	2	5	7	12	22	5	6	15	28	12	31	35	2	8	20	5	9	8									
8	Число бюллетеней в стационарных ящиках для голосования	7174	158	327	497	371	521	369	364	277	156	168	321	239	227	106	367	140	126	78	27	133	82	91	225	50	61	76	333	356	133	112	71	122	289	49	51	101									
9	Число недействительных избирательных бюллетеней	103	1	2	4	5	10	2	5	3	1	6	4	3	7	1	12	4	2	2	0	1	0	0	3	1	0	0	7	4	2	0	2	0	9	0	0	0									
10	Число действительных избирательных бюллетеней	7816	170	336	504	429	548	386	366	301	175	179	329	274	298	110	459	163	134	90	29	137	89	103	244	54	67	91	354	364	162	147	71	130	300	54	60	109									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
13	Бабурин Сергей Николаевич	39	0	1	5	2	1	0	2	1	3	3	0	3	1	1	2	4	0	0	1	1	0	1	0	0	0	0	1	2	1	0	0	1	1	0	0	1									
		0.49%	0.00%	0.30%	0.98%	0.46%	0.18%	0.00%	0.54%	0.33%	1.70%	1.62%	0.00%	1.08%	0.33%	0.90%	0.42%	2.40%	0.00%	0.00%	3.45%	0.72%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.28%	0.54%	0.61%	0.00%	0.00%	0.77%	0.32%	0.00%	0.00%	0.92%									
14	Грудинин Павел Николаевич	623	22	25	29	38	52	33	51	38	17	17	44	25	23	9	31	6	6	3	1	8	2	6	3	9	5	8	27	25	2	13	2	12	19	5	3	4									
		7.87%	12.87%	7.40%	5.71%	8.76%	9.32%	8.51%	13.75%	12.50%	9.66%	9.19%	13.21%	9.03%	7.54%	8.11%	6.58%	3.59%	4.41%	3.26%	3.45%	5.80%	2.25%	5.83%	1.21%	16.36%	7.46%	8.79%	7.48%	6.79%	1.22%	8.84%	2.74%	9.23%	6.15%	9.26%	5.00%	3.67%									
15	Жириновский Владимир Вольфович	772	17	36	57	41	48	36	34	21	17	15	38	28	42	4	54	20	5	15	1	14	6	14	26	7	11	4	22	32	11	14	16	18	26	10	3	9									
		9.75%	9.94%	10.65%	11.22%	9.45%	8.60%	9.28%	9.16%	6.91%	9.66%	8.11%	11.41%	10.11%	13.77%	3.60%	11.46%	11.98%	3.68%	16.30%	3.45%	10.14%	6.74%	13.59%	10.53%	12.73%	16.42%	4.40%	6.09%	8.70%	6.71%	9.52%	21.92%	13.85%	8.41%	18.52%	5.00%	8.26%									
16	Путин Владимир Владимирович	6219	122	261	399	336	436	309	270	231	137	144	241	207	228	95	365	127	122	71	25	113	81	82	215	38	51	71	299	299	148	113	52	99	249	37	53	93									
		78.53%	71.35%	77.22%	78.54%	77.42%	78.14%	79.64%	72.78%	75.99%	77.84%	77.84%	72.37%	74.73%	74.75%	85.59%	77.49%	76.05%	89.71%	77.17%	86.21%	81.88%	91.01%	79.61%	87.04%	69.09%	76.12%	78.02%	82.83%	81.25%	90.24%	76.87%	71.23%	76.15%	80.58%	68.52%	88.33%	85.32%									
17	Собчак Ксения Анатольевна	56	2	6	4	4	2	6	3	3	0	0	1	2	1	0	2	2	1	0	0	0	0	0	0	0	0	4	2	1	0	5	1	0	3	1	0	0									
		0.71%	1.17%	1.78%	0.79%	0.92%	0.36%	1.55%	0.81%	0.99%	0.00%	0.00%	0.30%	0.72%	0.33%	0.00%	0.42%	1.20%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.40%	0.55%	0.27%	0.00%	3.40%	1.37%	0.00%	0.97%	1.85%	0.00%	0.00%									
18	Сурайкин Максим Александрович	64	5	4	5	5	3	1	3	3	1	0	4	6	2	1	4	2	0	1	1	1	0	0	0	0	0	1	3	3	0	2	0	0	1	1	1	0									
