Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    район Южное Медведково																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №3267					
1	"Число избирателей, внесенных в список избирателей"	51397	2788	2685	2306	2117	2976	2491	2879	2273	2834	2824	2508	1948	2472	2261	2294	2364	2431	2776	2330	2884	956					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	41800	2250	2200	1850	1750	2350	2000	2300	1850	2300	2250	2050	1600	2000	1800	1900	1950	1950	2200	1900	2350	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	26140	1362	1296	1076	882	1383	1464	1463	1044	1275	1430	1028	814	1452	1415	1229	1294	1199	1352	1256	1470	956					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	685	21	30	52	32	51	25	33	44	31	46	56	35	32	23	35	20	35	29	35	20	0					
6	Число погашенных избирательных бюллетеней	14975	867	874	722	836	916	511	804	762	994	774	966	751	516	362	636	636	716	819	609	860	44					
7	Число избирательных бюллетеней в переносных ящиках для голосования	685	21	30	52	32	51	25	33	44	31	46	56	35	32	23	35	20	35	29	35	20	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	26132	1359	1296	1076	878	1382	1464	1463	1044	1275	1430	1028	814	1452	1415	1229	1294	1199	1352	1256	1470	956					
9	Число недействительных избирательных бюллетеней	535	25	32	21	22	25	28	45	20	26	0	14	23	25	22	36	24	17	32	22	27	49					
10	Число действительных избирательных бюллетеней	26282	1355	1294	1107	888	1408	1461	1451	1068	1280	1476	1070	826	1459	1416	1228	1290	1217	1349	1269	1463	907					
