Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Аромашевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106					
1	"Число избирателей, внесенных в список избирателей"	10525	978	929	1003	924	961	104	252	120	46	439	100	79	472	258	116	526	99	267	140	138	136	185	370	69	355	67	157	356	342	537					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10755	1008	916	1030	942	986	111	281	120	50	440	109	90	475	257	118	531	102	272	143	144	134	199	378	71	358	69	160	358	351	552					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8923	825	722	866	788	846	104	232	115	46	362	95	74	419	218	105	447	99	152	129	106	119	118	325	59	309	47	147	337	313	399					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	971	53	102	49	42	62	0	20	0	0	54	5	5	48	24	9	53	0	105	11	32	9	64	32	8	27	19	10	15	26	87					
6	Число погашенных избирательных бюллетеней	861	130	92	115	112	78	7	29	5	4	24	9	11	8	15	4	31	3	15	3	6	6	17	21	4	22	3	3	6	12	66					
7	Число избирательных бюллетеней в переносных ящиках для голосования	971	53	102	49	42	62	0	20	0	0	54	5	5	48	24	9	53	0	105	11	32	9	64	32	8	27	19	10	15	26	87					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8923	825	722	866	788	846	104	232	115	46	362	95	74	419	218	105	447	99	152	129	106	119	118	325	59	309	47	147	337	313	399					
9	Число недействительных избирательных бюллетеней	36	0	20	8	5	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	9858	878	804	907	825	908	104	252	115	46	416	100	79	465	242	114	500	99	256	140	138	128	182	357	67	336	66	157	352	339	486					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	454	30	30	30	30	30	8	18	8	4	18	8	4	18	12	8	20	8	12	10	12	10	12	20	4	18	4	8	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	108	11	12	22	2	8	1	10	0	1	0	3	4	2	1	0	0	0	7	0	4	0	10	3	0	3	0	0	0	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	45	3	5	6	2	4	1	1	1	1	1	0	1	4	1	0	1	0	5	1	0	1	2	1	0	1	1	0	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	346	19	18	8	28	22	7	8	8	3	18	5	0	16	11	8	20	8	5	10	8	10	2	17	4	15	4	8	20	20	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	212	12	30	21	11	19	4	4	3	5	12	5	2	4	6	2	13	0	3	2	1	0	1	3	1	9	0	0	4	14	21					
		2.14%	1.37%	3.64%	2.30%	1.33%	2.09%	3.85%	1.59%	2.61%	10.87%	2.88%	5.00%	2.53%	0.86%	2.48%	1.75%	2.60%	0.00%	1.17%	1.43%	0.72%	0.00%	0.55%	0.84%	1.49%	2.68%	0.00%	0.00%	1.14%	4.13%	4.32%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	279	22	25	19	28	38	2	15	3	3	12	2	7	13	8	2	7	3	3	0	0	0	5	3	0	3	2	9	4	2	39					
		2.82%	2.51%	3.03%	2.08%	3.37%	4.19%	1.92%	5.95%	2.61%	6.52%	2.88%	2.00%	8.86%	2.78%	3.31%	1.75%	1.40%	3.03%	1.17%	0.00%	0.00%	0.00%	2.75%	0.84%	0.00%	0.89%	3.03%	5.73%	1.14%	0.59%	8.02%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	24	1	1	2	3	9	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4					
		0.24%	0.11%	0.12%	0.22%	0.36%	0.99%	0.00%	0.00%	0.00%	6.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	273	50	21	21	17	11	5	5	2	3	9	8	5	4	5	2	11	3	5	0	1	2	3	15	1	5	2	8	12	4	33					
		2.76%	5.69%	2.55%	2.30%	2.05%	1.21%	4.81%	1.98%	1.74%	6.52%	2.16%	8.00%	6.33%	0.86%	2.07%	1.75%	2.20%	3.03%	1.95%	0.00%	0.72%	1.56%	1.65%	4.20%	1.49%	1.49%	3.03%	5.10%	3.41%	1.18%	6.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	16	1	2	1	1	5	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2					
		0.16%	0.11%	0.24%	0.11%	0.12%	0.55%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9046	790	724	842	764	826	93	228	106	32	383	85	65	444	223	108	464	93	245	138	136	126	173	336	65	319	62	140	331	318	387					
		91.43%	89.98%	87.86%	92.02%	92.05%	90.97%	89.42%	90.48%	92.17%	69.57%	92.07%	85.00%	82.28%	95.07%	92.15%	94.74%	92.80%	93.94%	95.33%	98.57%	98.55%	98.44%	95.05%	94.12%	97.01%	94.94%	93.94%	89.17%	94.03%	93.81%	79.63%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	8	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.23%	0.12%	0.11%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
