Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Вяземская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547					
1	"Число избирателей, внесенных в список избирателей"	19147	138	218	541	128	203	434	278	550	677	305	670	462	185	1302	413	138	330	183	1320	867	936	1418	1120	1573	1394	1098	1539	727					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18800	128	240	570	127	207	460	290	600	700	320	690	470	190	1300	440	140	340	188	1300	800	800	1400	1000	1500	1400	1000	1500	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9444	95	126	322	73	133	210	188	370	375	217	348	268	110	569	202	75	149	147	586	269	363	752	412	854	814	423	684	310					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	994	6	15	28	1	16	34	18	31	41	33	24	28	17	105	15	2	14	9	61	77	99	45	24	51	37	31	99	33					
6	Число погашенных избирательных бюллетеней	8362	27	99	220	53	58	216	84	199	284	70	318	174	63	626	223	63	177	32	653	454	338	603	564	595	549	546	717	357					
7	Число избирательных бюллетеней в переносных ящиках для голосования	994	6	15	28	1	16	34	18	31	41	33	24	28	17	105	15	2	14	9	61	77	99	45	24	51	37	31	99	33					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9444	95	126	322	73	133	210	188	370	375	217	348	268	110	569	202	75	149	147	586	269	363	752	412	854	814	423	684	310					
9	Число недействительных избирательных бюллетеней	224	4	2	13	3	2	6	6	10	11	10	11	5	3	11	1	2	0	5	11	5	4	14	9	19	20	8	18	11					
10	Число действительных избирательных бюллетеней	10214	97	139	337	71	147	238	200	391	405	240	361	291	124	663	216	75	163	151	636	341	458	783	427	886	831	446	765	332					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	683	25	35	25	10	15	20	15	53	30	41	30	20	21	25	25	15	15	15	25	25	25	20	19	35	24	20	30	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	513	25	35	25	4	9	20	15	53	30	41	17	17	21	10	25	8	9	14	8	7	9	8	11	31	17	13	11	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	195	5	5	6	6	5	3	5	8	6	11	6	8	5	9	2	2	6	7	5	7	6	8	5	22	19	7	8	3					
14	Число погашенных неиспользованных открепительных удостоверений	170	0	0	0	6	6	0	0	0	0	0	13	3	0	15	0	7	6	1	17	18	16	12	8	4	7	7	19	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1469	6	13	28	5	20	39	13	47	86	23	46	34	13	105	23	4	23	20	105	53	69	135	33	120	155	70	99	82					
