Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Сунженская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120					
1	"Число избирателей, внесенных в списки"	29474	1562	719	978	1405	1173	1100	2041	1998	1275	1632	1589	502	2249	2358	1238	789	754	1369	732	646	396	306	566	112	1985					
2	"Число бюллетеней, полученных участковыми комиссиями"	27826	1426	719	978	1125	1038	1084	2016	1974	1161	1432	1430	1040	1960	1901	1168	789	698	1347	720	650	396	298	586	112	1778					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	15743	803	710	570	704	382	599	1106	929	454	718	588	484	814	883	669	432	447	827	401	467	361	123	554	106	1612					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	349	42	9	9	11	0	3	10	20	5	18	7	15	9	14	29	21	20	34	18	27	0	10	12	6	0					
6	Число погашенных бюллетеней	11734	581	0	399	410	656	482	900	1025	702	696	835	541	1137	1004	470	336	231	486	301	156	35	165	20	0	166					
7	Число бюллетеней в переносных ящиках для голосования	349	42	9	9	11	0	3	10	20	5	18	7	15	9	14	29	21	20	34	18	27	0	10	12	6	0					
8	Число бюллетеней в стационарных ящиках для голосования	15733	803	710	570	704	382	599	1096	929	454	718	588	484	814	883	669	432	447	827	401	467	361	123	554	106	1612					
9	Число недействительных бюллетеней	535	5	0	9	0	25	60	0	97	25	18	78	23	0	60	45	18	7	0	3	10	0	0	0	0	52					
10	Число действительных бюллетеней	15547	840	719	570	715	357	542	1106	852	434	718	517	476	823	837	653	435	460	861	416	484	361	133	566	112	1560					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	10	10	10	10	10	10	10	10	5	10	10	10	10	10	10	5	5	10	5	3	2	3	3	5	14					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	19	1	3	2	0	3	0	3	1	0	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	13	0	0	0	0	0	0	0	0	0	0	3	2	2	1	0	1	0	1	0	0	0	0	0	3	0					
14	Число погашенных открепительных удостоверений	513	9	7	8	10	339	10	7	9	5	10	10	10	10	9	10	4	5	8	3	3	2	3	3	5	14					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
