Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    район Аэропорт																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №3634	УИК №3635									
1	"Число избирателей, включенных в список избирателей"	45167	2685	1764	2450	2246	2582	2588	3044	2264	1994	2521	2428	2719	2312	2023	1891	2217	2088	2583	2432	66	270									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	36940	2000	1600	2000	2000	2000	2000	2500	2000	1500	2000	2000	2000	1800	1800	1200	2000	2000	2200	2000	68	272									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	24944	1470	1090	1307	1193	1348	1453	1661	1295	1144	1407	1257	1506	1132	1198	1038	1236	1167	1400	1355	46	241									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1246	41	61	89	78	63	103	74	63	57	57	81	65	48	44	7	64	64	73	103	11	0									
6	Число погашенных избирательных бюллетеней	10750	489	449	604	729	589	444	765	642	299	536	662	429	620	558	155	700	769	727	542	11	31									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1246	41	61	89	78	63	103	74	63	57	57	81	65	48	44	7	64	64	73	103	11	0									
8	Число бюллетеней в стационарных ящиках для голосования	24907	1468	1086	1304	1190	1346	1449	1657	1293	1142	1407	1257	1504	1132	1198	1034	1235	1164	1400	1354	46	241									
9	Число недействительных избирательных бюллетеней	448	28	14	15	19	22	37	33	27	43	15	11	36	20	19	27	16	19	24	11	1	11									
10	Число действительных избирательных бюллетеней	25705	1481	1133	1378	1249	1387	1515	1698	1329	1156	1449	1327	1533	1160	1223	1014	1283	1209	1449	1446	56	230									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	275	15	7	19	8	19	19	21	21	13	18	12	16	9	14	10	12	11	14	16	0	1									
		1.05%	0.99%	0.61%	1.36%	0.63%	1.35%	1.22%	1.21%	1.55%	1.08%	1.23%	0.90%	1.02%	0.76%	1.13%	0.96%	0.92%	0.90%	0.95%	1.10%	0.00%	0.41%									
14	Грудинин Павел Николаевич	3225	193	146	153	124	182	202	201	179	160	154	167	186	162	159	141	166	161	197	172	6	14									
		12.33%	12.79%	12.73%	10.98%	9.78%	12.92%	13.02%	11.61%	13.20%	13.34%	10.52%	12.48%	11.85%	13.73%	12.80%	13.54%	12.78%	13.11%	13.37%	11.81%	10.53%	5.81%									
15	Жириновский Владимир Вольфович	946	52	65	49	40	41	32	42	58	46	63	34	65	44	62	27	43	39	55	55	2	32									
		3.62%	3.45%	5.67%	3.52%	3.15%	2.91%	2.06%	2.43%	4.28%	3.84%	4.30%	2.54%	4.14%	3.73%	4.99%	2.59%	3.31%	3.18%	3.73%	3.77%	3.51%	13.28%									
16	Путин Владимир Владимирович	17255	985	799	947	882	815	950	1167	898	761	998	948	989	810	827	603	876	816	971	1007	44	162									
		65.98%	65.28%	69.66%	67.98%	69.56%	57.84%	61.21%	67.42%	66.22%	63.47%	68.17%	70.85%	63.03%	68.64%	66.59%	57.93%	67.44%	66.45%	65.92%	69.11%	77.19%	67.22%									
17	Собчак Ксения Анатольевна	1769	92	61	88	85	137	142	139	62	73	93	76	133	63	73	117	81	71	93	76	3	11									
		6.76%	6.10%	5.32%	6.32%	6.70%	9.72%	9.15%	8.03%	4.57%	6.09%	6.35%	5.68%	8.48%	5.34%	5.88%	11.24%	6.24%	5.78%	6.31%	5.22%	5.26%	4.56%									
18	Сурайкин Максим Александрович	180	6	6	11	20	14	6	12	10	11	11	10	6	4	13	6	4	7	10	12	0	1									
		0.69%	0.40%	0.52%	0.79%	1.58%	0.99%	0.39%	0.69%	0.74%	0.92%	0.75%	0.75%	0.38%	0.34%	1.05%	0.58%	0.31%	0.57%	0.68%	0.82%	0.00%	0.41%									
19	Титов Борис Юрьевич	566	23	13	22	29	44	23	35	25	35	22	30	45	21	34	41	28	23	36	32	0	5									
		2.16%	1.52%	1.13%	1.58%	2.29%	3.12%	1.48%	2.02%	1.84%	2.92%	1.50%	2.24%	2.87%	1.78%	2.74%	3.94%	2.16%	1.87%	2.44%	2.20%	0.00%	2.07%									
20	Явлинский Григорий Алексеевич	1489	115	36	89	61	135	141	81	76	57	90	50	93	47	41	69	73	81	73	76	1	4									
		5.69%	7.62%	3.14%	6.39%	4.81%	9.58%	9.09%	4.68%	5.60%	4.75%	6.15%	3.74%	5.93%	3.98%	3.30%	6.63%	5.62%	6.60%	4.96%	5.22%	1.75%	1.66%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
