Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Горномарийская районная																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235									
1	Число избирателей, включенных в список избирателей	17698	859	469	267	284	749	418	642	391	473	275	416	152	217	621	382	786	351	283	251	381	215	433	437	488	605	975	287	554	562	106	270	609	761	184	190	188	209	361	519	381	697									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20990	1000	540	300	320	970	530	780	440	560	300	470	150	230	730	430	920	420	320	280	460	230	520	500	600	700	1100	330	760	720	130	320	750	820	220	220	240	250	520	620	450	840									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10619	591	308	155	210	504	307	475	258	290	170	185	112	100	338	217	489	174	173	153	210	115	290	280	202	315	556	152	361	371	74	125	342	368	108	108	124	173	231	275	233	397									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4129	139	112	90	66	177	53	55	59	93	56	146	21	105	160	124	92	112	54	46	95	77	59	106	210	222	273	84	70	94	18	95	164	175	35	55	32	17	44	129	102	213									
6	Число погашенных избирательных бюллетеней	6242	270	120	55	44	289	170	250	123	177	74	139	17	25	232	89	339	134	93	81	155	38	171	114	188	163	271	94	329	255	38	100	244	277	77	57	84	60	245	216	115	230									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4129	139	112	90	66	177	53	55	59	93	56	146	21	105	160	124	92	112	54	46	95	77	59	106	210	222	273	84	70	94	18	95	164	175	35	55	32	17	44	129	102	213									
8	Число бюллетеней в стационарных ящиках для голосования	10618	591	308	155	210	504	307	475	258	290	170	185	112	100	338	217	489	174	173	153	210	115	290	280	202	315	556	152	361	371	74	125	342	368	108	108	124	173	230	275	233	397									
9	Число недействительных избирательных бюллетеней	139	6	4	0	2	7	3	9	1	2	4	3	1	0	4	4	5	3	2	2	0	0	5	4	3	4	5	3	5	8	0	1	4	4	1	3	3	2	4	9	1	8									
10	Число действительных избирательных бюллетеней	14608	724	416	245	274	674	357	521	316	381	222	328	132	205	494	337	576	283	225	197	305	192	344	382	409	533	824	233	426	457	92	219	502	539	142	160	153	188	270	395	334	602									
11	Число полученных открепительных  удостоверений	1393	170	20	13	25	55	25	40	15	35	5	18	10	37	40	40	55	70	20	25	45	35	25	30	30	40	60	10	40	40	5	20	55	35	30	20	25	10	30	20	20	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1373	170	20	13	25	55	25	40	15	35	5	18	10	35	40	40	55	70	20	25	45	23	25	25	30	40	60	10	40	40	4	20	55	35	30	20	25	10	30	20	20	50									
13	Число избирателей, проголосовавших по открепительным удостоверениям	432	47	13	6	9	20	16	17	6	4	4	13	11	14	8	6	14	4	5	7	13	5	7	6	4	5	25	12	15	14	4	5	4	21	6	3	9	8	16	6	9	11									
14	Число неиспользованных открепительных удостоверений	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	22	1	1	0	1	0	1	1	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	917	41	30	16	15	35	36	25	23	17	15	17	7	9	31	34	46	17	21	12	26	14	27	15	14	27	77	13	22	20	7	5	34	44	8	16	8	14	8	33	20	18									
		6.22%	5.62%	7.14%	6.53%	5.43%	5.14%	10.00%	4.72%	7.26%	4.44%	6.64%	5.14%	5.26%	4.39%	6.22%	9.97%	7.92%	5.94%	9.25%	6.03%	8.52%	7.29%	7.74%	3.89%	3.40%	5.03%	9.29%	5.51%	5.10%	4.30%	7.61%	2.27%	6.72%	8.10%	5.59%	9.82%	5.13%	7.37%	2.92%	8.17%	5.97%	2.95%									
20	Зюганов Геннадий Андреевич	2384	103	50	22	24	122	45	119	70	98	63	67	26	23	88	52	81	35	43	27	54	22	76	61	43	100	120	36	89	67	7	30	66	88	20	26	22	49	63	71	48	68									
