Выборы Президента Российской Федерации																															
Дата голосования: 18.03.2018																															
																															
Наименование Избирательной комиссии:    Войковский район																															
																															
Сводная таблица итогов голосования																															
																															
	Число участковых избирательных комиссий	20																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	20																													
																															
		Сумма	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №3437	УИК №3641									
1	"Число избирателей, включенных в список избирателей"	45718	2271	2815	2017	2345	2989	2938	2531	2274	1750	2431	2400	2769	2305	2127	2445	2283	2229	2315	1668	816									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	35200	1750	2000	1550	1800	2250	2100	1850	1700	1300	1900	1850	2150	1750	1600	1900	1750	1900	1750	1350	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	26345	1302	1602	1137	1370	1607	1587	1534	1256	971	1423	1366	1560	1364	1167	1403	1329	1312	1301	944	810									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1196	74	63	60	51	78	94	58	84	40	62	66	55	73	76	63	69	44	72	14	0									
6	Число погашенных избирательных бюллетеней	7659	374	335	353	379	565	419	258	360	289	415	418	535	313	357	434	352	544	377	392	190									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1164	74	63	60	51	78	93	58	84	40	62	66	56	73	76	63	38	43	72	14	0									
8	Число бюллетеней в стационарных ящиках для голосования	26299	1301	1599	1135	1369	1604	1586	1533	1256	970	1419	1364	1556	1361	1163	1401	1327	1303	1299	943	810									
9	Число недействительных избирательных бюллетеней	529	14	26	14	26	21	40	28	20	20	24	19	48	30	11	29	19	17	19	5	99									
10	Число действительных избирательных бюллетеней	26934	1361	1636	1181	1394	1661	1639	1563	1320	990	1457	1411	1564	1404	1228	1435	1346	1329	1352	952	711									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																															
13	Бабурин Сергей Николаевич	280	18	9	11	24	23	13	6	16	8	8	16	21	10	21	13	14	15	18	9	7									
		1.02%	1.31%	0.54%	0.92%	1.69%	1.37%	0.77%	0.38%	1.19%	0.79%	0.54%	1.12%	1.30%	0.70%	1.69%	0.89%	1.03%	1.11%	1.31%	0.94%	0.86%									
14	Грудинин Павел Николаевич	3511	182	203	185	185	210	244	235	168	106	213	194	194	186	131	163	169	186	169	158	30									
		12.78%	13.24%	12.21%	15.48%	13.03%	12.49%	14.53%	14.77%	12.54%	10.50%	14.38%	13.57%	12.03%	12.97%	10.57%	11.13%	12.38%	13.82%	12.33%	16.51%	3.70%									
15	Жириновский Владимир Вольфович	1226	56	85	40	56	65	73	77	57	50	50	62	52	58	71	57	73	48	43	40	113									
		4.46%	4.07%	5.11%	3.35%	3.94%	3.86%	4.35%	4.84%	4.25%	4.95%	3.38%	4.34%	3.23%	4.04%	5.73%	3.89%	5.35%	3.57%	3.14%	4.18%	13.95%									
16	Путин Владимир Владимирович	18454	952	1121	781	934	1094	1117	1053	984	717	1019	979	1054	1004	877	1038	905	861	927	612	425									
		67.20%	69.24%	67.45%	65.36%	65.77%	65.04%	66.53%	66.18%	73.43%	70.99%	68.80%	68.46%	65.38%	70.01%	70.78%	70.90%	66.30%	63.97%	67.61%	63.95%	52.47%									
17	Собчак Ксения Анатольевна	1551	60	109	63	91	139	78	84	43	39	77	69	111	49	49	64	91	86	77	69	103									
		5.65%	4.36%	6.56%	5.27%	6.41%	8.26%	4.65%	5.28%	3.21%	3.86%	5.20%	4.83%	6.89%	3.42%	3.95%	4.37%	6.67%	6.39%	5.62%	7.21%	12.72%									
18	Сурайкин Максим Александрович	251	15	13	10	10	13	16	19	13	12	8	18	11	23	10	14	9	16	15	5	1									
		0.91%	1.09%	0.78%	0.84%	0.70%	0.77%	0.95%	1.19%	0.97%	1.19%	0.54%	1.26%	0.68%	1.60%	0.81%	0.96%	0.66%	1.19%	1.09%	0.52%	0.12%									
19	Титов Борис Юрьевич	528	33	28	32	30	33	36	35	17	12	23	18	42	32	11	19	24	30	31	16	26									
		1.92%	2.40%	1.68%	2.68%	2.11%	1.96%	2.14%	2.20%	1.27%	1.19%	1.55%	1.26%	2.61%	2.23%	0.89%	1.30%	1.76%	2.23%	2.26%	1.67%	3.21%									
20	Явлинский Григорий Алексеевич	1133	45	68	59	64	84	62	54	22	46	59	55	79	42	58	67	61	87	72	43	6									
		4.13%	3.27%	4.09%	4.94%	4.51%	4.99%	3.69%	3.39%	1.64%	4.55%	3.98%	3.85%	4.90%	2.93%	4.68%	4.58%	4.47%	6.46%	5.25%	4.49%	0.74%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
