Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Павловская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934	УИК №3935	УИК №3936	УИК №3937	УИК №3938	УИК №3939	УИК №3940	УИК №3941	УИК №3942	УИК №3943	УИК №3944									
1	Число избирателей, включенных в список избирателей	53107	2855	1539	968	566	829	1283	1797	1867	304	1739	446	158	251	2141	1017	995	1440	1940	2057	1362	2042	2471	2068	2279	1742	1777	1084	1728	1001	1503	273	221	826	176	361	1223	475	790	160	214	219	546	2512	1862									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	53844	2900	1550	1000	600	850	1300	1800	1900	300	1849	450	175	250	2200	1050	1010	1550	1980	2200	1200	2090	2500	2100	2300	1780	1770	1050	1670	1000	1500	270	210	850	180	350	1240	470	810	160	210	240	550	2580	1850									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	30850	1479	865	775	475	352	610	955	960	123	1363	313	92	194	1277	613	482	817	1130	1157	781	1130	1385	1135	1358	861	1216	557	963	659	822	153	134	735	126	177	658	260	368	101	142	118	375	1607	997									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6563	319	284	41	19	228	371	374	431	97	94	80	47	56	291	69	92	135	208	143	290	233	137	241	177	374	79	125	161	109	102	44	23	79	45	70	195	79	142	48	17	49	61	134	170									
6	Число погашенных избирательных бюллетеней	16431	1102	401	184	106	270	319	471	509	80	392	57	36	0	632	368	436	598	642	900	129	727	978	724	765	545	475	368	546	232	576	73	53	36	9	103	387	131	300	11	51	73	114	839	683									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6563	319	284	41	19	228	371	374	431	97	94	80	47	56	291	69	92	135	208	143	290	233	137	241	177	374	79	125	161	109	102	44	23	79	45	70	195	79	142	48	17	49	61	134	170									
8	Число бюллетеней в стационарных ящиках для голосования	30753	1478	865	775	475	352	610	955	960	123	1269	313	92	194	1277	613	482	817	1130	1157	781	1130	1385	1135	1358	861	1215	557	962	659	822	153	134	735	126	177	658	260	368	101	142	118	375	1607	997									
9	Число недействительных избирательных бюллетеней	429	19	17	43	5	9	7	12	14	0	12	23	0	2	18	12	3	8	14	11	7	25	10	25	22	16	13	9	14	5	9	1	1	8	0	3	8	0	0	0	0	3	2	13	6									
10	Число действительных избирательных бюллетеней	36887	1778	1132	773	489	571	974	1317	1377	220	1351	370	139	248	1550	670	571	944	1324	1289	1064	1338	1512	1351	1513	1219	1281	673	1109	763	915	196	156	806	171	244	845	339	510	149	159	164	434	1728	1161									
11	Число полученных открепительных  удостоверений	958	35	15	38	30	10	30	35	35	10	30	15	14	10	70	25	3	15	28	25	30	25	35	35	35	25	25	15	15	15	20	10	10	25	10	5	25	10	15	5	10	15	10	30	30									
