Выборы Президента Российской Федерации																																																																											
Дата голосования: 04.03.2012																																																																											
																																																																											
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №4																																																																											
																																																																											
Сводная таблица итогов голосования																																																																											
																																																																											
	Число участковых избирательных комиссий	64																																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	64																																																																									
																																																																											
		Сумма	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752									
1	Число избирателей, включенных в список избирателей	119159	1485	2254	3050	2300	1990	1771	2018	1561	1741	1508	1721	1774	2638	2516	1870	1853	1333	1988	1792	1753	1872	1765	1987	1786	1901	760	1930	1711	2883	2714	1931	2623	2696	2864	2187	1297	2336	2033	1652	1883	1925	2053	1423	1726	2182	2093	1346	1830	1857	2033	1737	1768	1529	1719	1620	1365	2098	1935	1432	1668	1577	1139	196	1181									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	102550	1400	2000	2600	1800	1700	1500	1700	1300	1400	1300	1400	1400	2350	2100	1600	1700	1600	1700	1600	1500	1700	1600	1800	1600	1650	700	1700	1600	2800	2250	1800	2450	2200	2600	1700	1100	2100	1700	1500	1600	1700	1750	1200	1500	1800	1800	1100	1500	1600	1500	1400	1500	1200	1400	1300	1200	1500	1600	1200	1300	1200	1200	300	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	67840	988	1361	1307	1246	825	925	877	946	1068	931	1061	933	865	1378	1132	1050	1301	1126	1168	1142	1234	1162	1172	1029	1248	479	1361	1048	1363	1120	1234	1329	1527	1209	1350	721	1357	1227	831	1169	1239	827	915	1130	1266	1179	1001	1289	1177	1107	996	1052	871	1044	973	895	1257	1045	833	1032	860	81	157	814									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	9681	56	17	790	133	527	171	292	41	16	28	21	83	1007	266	45	50	32	124	36	140	14	27	81	152	34	8	117	17	28	433	41	783	77	783	76	65	198	50	297	30	47	400	13	37	21	310	18	22	21	23	39	36	184	92	65	23	54	28	20	51	42	836	39	74									
6	Число погашенных избирательных бюллетеней	25029	356	622	503	421	348	404	531	313	316	341	318	384	478	456	423	600	267	450	396	218	452	411	547	419	368	213	222	535	1409	697	525	338	596	608	274	314	545	423	372	401	414	523	272	333	513	311	81	189	402	370	365	412	145	264	262	282	189	527	347	217	298	283	104	112									
7	Число избирательных бюллетеней в переносных ящиках для голосования	9678	56	17	790	133	527	171	292	41	16	28	21	83	1007	266	45	50	32	124	36	140	14	27	81	152	34	8	117	17	28	433	41	781	77	783	76	65	198	50	297	30	47	400	13	37	21	310	18	22	21	23	38	36	184	92	65	23	54	28	20	51	42	836	39	74									
8	Число бюллетеней в стационарных ящиках для голосования	67627	987	1361	1307	1243	825	925	877	946	1068	931	1059	930	865	1378	1126	1046	1301	1123	1168	1142	1230	1160	1172	1029	1248	479	1358	1045	1359	1118	1234	1310	1521	1205	1339	721	1356	1227	831	1169	1215	827	915	1118	1262	1174	1001	1278	1173	1102	996	1052	871	1044	963	895	1219	1037	828	1026	860	81	157	814									
9	Число недействительных избирательных бюллетеней	1039	12	27	32	0	16	12	14	11	14	14	7	8	16	12	23	18	0	15	16	16	19	28	18	18	28	7	26	18	20	21	17	32	25	26	19	3	15	14	20	14	22	18	16	20	19	13	18	15	11	18	21	19	15	12	20	21	19	12	8	14	16	8	1	12									
10	Число действительных избирательных бюллетеней	76266	1031	1351	2065	1376	1336	1084	1155	976	1070	945	1073	1005	1856	1632	1148	1078	1333	1232	1188	1266	1225	1159	1235	1163	1254	480	1449	1044	1367	1530	1258	2059	1573	1962	1396	783	1539	1263	1108	1185	1240	1209	912	1135	1264	1471	1001	1285	1183	1107	1013	1069	1040	1124	1008	897	1254	1053	840	1063	886	909	195	876									
11	Число полученных открепительных  удостоверений	3390	50	70	70	70	50	50	50	50	50	50	50	50	50	70	50	50	50	70	50	50	60	50	50	50	50	40	50	50	70	50	60	50	70	70	70	50	70	70	50	50	50	50	50	50	70	65	50	50	50	50	50	50	50	50	50	50	70	50	50	55	50	0	0	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2266	28	33	39	36	26	35	37	25	20	28	30	27	19	62	33	39	37	51	36	42	56	35	46	35	33	16	46	45	38	44	53	41	61	40	43	22	42	50	38	44	35	31	32	34	38	65	16	38	31	48	35	24	28	34	30	40	58	30	31	46	19	0	0	12									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2175	17	31	15	22	36	28	8	15	17	25	23	27	41	34	16	24	30	15	14	18	73	46	23	24	101	36	32	22	39	16	19	37	33	45	65	18	25	50	18	28	42	31	29	59	65	31	24	23	51	22	43	23	24	48	43	45	53	37	36	13	27	38	136	26									
14	Число неиспользованных открепительных удостоверений	1124	22	37	31	34	24	15	13	25	30	22	20	23	31	8	17	11	13	19	14	8	4	15	4	15	17	24	4	5	32	6	7	9	9	30	27	28	28	20	12	6	15	19	18	16	32	0	34	12	19	2	15	26	22	16	20	10	12	20	19	9	31	0	0	38									
15	Число открепительных удостоверений, выданных избирателям ТИК	177	2	2	4	5	3	1	1	4	2	6	4	2	1	2	0	4	2	2	4	2	1	2	3	1	2	0	4	2	3	2	4	3	4	7	4	2	4	8	2	2	1	4	1	2	5	5	3	1	3	4	5	0	2	0	6	5	1	2	4	4	3	0	0	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																											
19	Жириновский Владимир Вольфович	3467	61	70	77	68	46	52	31	38	40	43	47	26	58	64	44	55	58	55	34	55	84	46	66	49	71	24	48	37	69	64	82	56	93	79	43	47	77	65	40	68	66	59	29	53	42	41	42	63	78	60	41	53	48	71	54	33	77	87	59	33	62	17	19	50									
		4.48%	5.85%	5.08%	3.67%	4.94%	3.40%	4.74%	2.65%	3.85%	3.69%	4.48%	4.35%	2.57%	3.10%	3.89%	3.76%	5.02%	4.35%	4.41%	2.82%	4.29%	6.75%	3.88%	5.27%	4.15%	5.54%	4.93%	3.25%	3.48%	4.97%	4.13%	6.43%	2.68%	5.82%	3.97%	3.04%	5.98%	4.95%	5.09%	3.55%	5.67%	5.23%	4.81%	3.13%	4.59%	3.27%	2.76%	4.12%	4.85%	6.53%	5.33%	3.97%	4.87%	4.55%	6.25%	5.25%	3.59%	6.05%	8.17%	6.96%	3.06%	6.87%	1.85%	9.69%	5.63%									
20	Зюганов Геннадий Андреевич	9663	130	221	231	196	161	151	147	170	178	167	168	160	152	231	107	115	161	177	175	69	206	160	172	152	183	47	262	90	158	158	135	201	243	223	157	82	214	223	124	120	185	114	93	163	125	161	115	163	179	165	171	214	105	142	120	121	128	99	82	167	87	65	27	95									
		12.50%	12.46%	16.04%	11.02%	14.24%	11.91%	13.78%	12.57%	17.22%	16.42%	17.41%	15.56%	15.79%	8.12%	14.05%	9.14%	10.49%	12.08%	14.19%	14.53%	5.38%	16.56%	13.48%	13.73%	12.87%	14.27%	9.65%	17.76%	8.47%	11.39%	10.19%	10.59%	9.61%	15.21%	11.22%	11.10%	10.43%	13.77%	17.46%	10.99%	10.01%	14.66%	9.29%	10.02%	14.11%	9.74%	10.85%	11.29%	12.54%	14.99%	14.67%	16.54%	19.67%	9.95%	12.50%	11.67%	13.18%	10.05%	9.30%	9.67%	15.51%	9.65%	7.09%	13.78%	10.70%									
21	Миронов Сергей Михайлович	5653	70	111	108	103	84	84	89	82	77	76	119	75	91	117	86	102	116	85	112	80	104	94	105	83	120	33	118	71	107	117	94	125	117	88	130	54	109	95	62	91	91	56	56	100	94	74	55	70	105	79	91	138	84	69	73	78	127	89	81	83	90	28	5	53									
		7.31%	6.71%	8.06%	5.15%	7.49%	6.21%	7.66%	7.61%	8.31%	7.10%	7.92%	11.02%	7.40%	4.86%	7.12%	7.34%	9.31%	8.70%	6.82%	9.30%	6.24%	8.36%	7.92%	8.38%	7.03%	9.36%	6.78%	8.00%	6.69%	7.71%	7.54%	7.37%	5.98%	7.32%	4.43%	9.19%	6.87%	7.01%	7.44%	5.50%	7.59%	7.21%	4.56%	6.03%	8.66%	7.33%	4.99%	5.40%	5.38%	8.79%	7.02%	8.80%	12.68%	7.96%	6.07%	7.10%	8.50%	9.98%	8.36%	9.55%	7.71%	9.98%	3.05%	2.55%	5.97%									
22	Прохоров Михаил Дмитриевич	11470	125	154	232	204	173	161	186	187	203	181	186	149	163	303	197	138	249	205	222	196	248	256	299	145	219	78	225	158	312	245	193	314	271	210	216	120	275	204	172	204	110	121	157	160	250	223	161	206	177	197	214	63	117	151	144	144	141	126	89	80	95	73	31	62									
		14.84%	11.98%	11.18%	11.06%	14.83%	12.80%	14.69%	15.91%	18.95%	18.73%	18.87%	17.22%	14.71%	8.71%	18.43%	16.82%	12.59%	18.68%	16.44%	18.44%	15.29%	19.94%	21.57%	23.86%	12.28%	17.08%	16.02%	15.25%	14.88%	22.49%	15.80%	15.14%	15.02%	16.96%	10.56%	15.27%	15.27%	17.70%	15.97%	15.25%	17.01%	8.72%	9.86%	16.92%	13.85%	19.49%	15.03%	15.80%	15.85%	14.82%	17.51%	20.70%	5.79%	11.09%	13.29%	14.01%	15.69%	11.08%	11.83%	10.50%	7.43%	10.53%	7.96%	15.82%	6.98%									
23	Путин Владимир Владимирович	46013	645	795	1417	805	872	636	702	499	572	478	553	595	1392	917	714	668	749	710	645	866	583	603	593	734	661	298	796	688	721	946	754	1363	849	1362	850	480	864	676	710	702	788	859	577	659	753	972	628	783	644	606	496	601	686	691	617	521	781	652	529	700	552	726	113	616									
		59.52%	61.84%	57.69%	67.57%	58.50%	64.50%	58.03%	60.05%	50.56%	52.77%	49.84%	51.20%	58.74%	74.36%	55.78%	60.97%	60.95%	56.19%	56.94%	53.57%	67.55%	46.86%	50.80%	47.33%	62.15%	51.56%	61.19%	53.97%	64.78%	51.98%	60.99%	59.14%	65.18%	53.13%	68.51%	60.07%	61.07%	55.60%	52.94%	62.94%	58.55%	62.44%	70.01%	62.18%	57.06%	58.69%	65.50%	61.63%	60.23%	53.94%	53.87%	47.97%	55.24%	65.02%	60.83%	60.02%	56.75%	61.35%	61.22%	62.38%	64.99%	61.20%	79.17%	57.65%	69.37%									
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
