Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Чеховская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №3077	УИК №3078	УИК №3079	УИК №3080	УИК №3081	УИК №3082	УИК №3083	УИК №3084	УИК №3085	УИК №3086	УИК №3087	УИК №3088	УИК №3089	УИК №3090	УИК №3091	УИК №3092	УИК №3093	УИК №3094	УИК №3095	УИК №3096	УИК №3097	УИК №3098	УИК №3099	УИК №3100	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127									
1	Число избирателей, включенных в список избирателей	99853	2253	1949	1263	1696	2606	2867	2953	2501	2743	2758	1866	1438	2798	1365	1839	1916	2131	2547	2585	2422	2295	1622	1797	890	2137	2187	2417	1460	2483	1819	2859	1943	2398	1793	1951	783	835	1294	2139	2593	2597	1125	1047	1829	1311	637	1312	1637	2193	1192	2782									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	86400	2000	1800	1200	1400	2300	2500	2500	2200	2500	2500	1600	1200	2500	1000	1500	1700	1900	2100	2300	2100	1900	1300	1600	700	1800	1900	2100	1200	2100	1600	2600	1600	2000	1600	1700	700	700	1100	1900	2300	2300	1000	1000	1600	1100	500	1100	1400	1700	1000	2500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	56812	1308	1249	762	980	1379	1707	1570	1529	1567	1571	1017	758	1643	715	1087	1096	1272	1336	1355	1454	1482	973	1277	448	1126	1197	1185	675	1482	1329	1276	1172	657	969	1087	409	503	865	1362	1668	1738	548	572	921	663	351	645	999	1570	705	1603									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5292	26	29	47	51	69	48	175	36	49	64	26	40	52	20	60	38	16	140	55	57	36	10	50	89	187	82	172	180	99	72	982	88	1187	75	61	77	1	2	32	14	14	109	36	137	136	77	95	9	50	6	29									
6	Число погашенных избирательных бюллетеней	24280	655	522	391	369	852	745	755	632	883	865	557	402	805	265	353	566	612	624	890	589	382	317	273	163	487	621	743	345	519	199	342	339	156	556	552	214	196	233	506	618	548	343	392	542	301	72	360	392	80	289	868									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5292	26	29	47	51	69	48	175	36	49	64	26	40	52	20	60	38	16	140	55	57	36	10	50	89	187	82	172	180	99	72	982	88	1187	75	61	77	1	2	32	14	14	109	36	137	136	77	95	9	50	6	29									
8	Число бюллетеней в стационарных ящиках для голосования	56803	1308	1249	762	980	1379	1707	1570	1529	1567	1571	1017	758	1643	715	1087	1096	1272	1336	1355	1454	1482	973	1277	448	1126	1197	1185	675	1482	1329	1276	1172	657	969	1087	409	503	865	1362	1666	1737	548	572	921	663	351	645	998	1565	705	1603									
9	Число недействительных избирательных бюллетеней	972	14	20	9	15	23	26	25	29	33	24	22	23	26	10	3	18	12	27	10	17	24	16	16	1	15	33	11	14	36	17	36	25	21	25	21	7	8	12	21	34	37	8	6	20	4	9	8	13	37	20	31									
10	Число действительных избирательных бюллетеней	61123	1320	1258	800	1016	1425	1729	1720	1536	1583	1611	1021	775	1669	725	1144	1116	1276	1449	1400	1494	1494	967	1311	536	1298	1246	1346	841	1545	1384	2222	1235	1823	1019	1127	479	496	855	1373	1646	1714	649	602	1038	795	419	732	994	1578	691	1601									
11	Число полученных открепительных  удостоверений	2367	77	70	30	42	51	77	68	58	57	65	40	30	73	62	45	38	63	36	49	40	51	56	38	10	46	63	38	39	38	62	55	30	25	50	41	35	25	38	53	68	78	46	20	35	30	15	25	35	35	31	85									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2330	77	70	25	41	49	77	68	57	57	65	39	29	71	62	45	38	63	36	48	40	50	54	38	10	46	63	38	39	38	62	55	30	25	50	41	32	25	38	53	68	78	31	19	35	30	15	25	35	34	31	85									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2137	55	15	76	17	78	43	50	47	38	26	46	34	35	65	126	53	44	34	15	25	182	17	20	26	61	62	29	76	63	36	99	103	28	45	18	19	16	18	10	18	16	21	34	36	35	25	34	28	7	9	24									
14	Число неиспользованных открепительных удостоверений	37	0	0	5	1	2	0	0	1	0	0	1	1	2	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	15	1	0	0	0	0	0	1	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	79	4	3	2	0	1	3	4	7	4	1	1	5	1	4	5	1	7	2	2	3	0	2	0	1	0	0	2	0	2	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	16	11	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	4540	103	63	44	85	78	115	132	122	120	134	69	71	90	55	64	100	107	120	92	89	84	100	114	46	87	96	123	56	115	96	113	80	69	72	75	40	54	83	96	100	137	53	28	92	64	47	46	96	140	81	204									
		7.31%	7.72%	4.93%	5.44%	8.24%	5.39%	6.55%	7.56%	7.80%	7.43%	8.20%	6.62%	8.90%	5.31%	7.48%	5.58%	8.82%	8.31%	8.13%	6.52%	5.89%	5.53%	10.17%	8.59%	8.57%	6.63%	7.51%	9.06%	6.55%	7.27%	6.85%	5.00%	6.35%	3.74%	6.90%	6.53%	8.23%	10.71%	9.57%	6.89%	5.95%	7.82%	8.07%	4.61%	8.70%	8.01%	10.98%	6.22%	9.53%	8.67%	11.39%	12.50%									
