Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    Верхнеуфалейская городская																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913									
1	"Число избирателей, включенных в список избирателей"	25783	1522	1474	1262	462	1203	1215	1280	1408	1575	1331	1325	1428	691	449	1163	1268	1038	906	1071	191	510	102	618	794	152	171	764	108	113	189									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24400	1500	1400	1250	400	1100	1100	1200	1400	1500	1300	1200	1400	700	400	1000	1200	1000	800	1000	160	500	150	600	750	140	180	700	90	110	170									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	15564	971	862	630	318	753	760	836	884	1052	874	896	763	343	207	523	578	638	589	698	146	362	76	414	438	109	113	451	72	75	133									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1509	80	62	69	28	67	67	89	47	69	78	63	65	41	34	69	50	78	24	58	5	32	26	60	61	10	15	86	15	24	37									
6	Число погашенных избирательных бюллетеней	7327	449	476	551	54	280	273	275	469	379	348	241	572	316	159	408	572	284	187	244	9	106	48	126	251	21	52	163	3	11	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1509	80	62	69	28	67	67	89	47	69	78	63	65	41	34	69	50	78	24	58	5	32	26	60	61	10	15	86	15	24	37									
8	Число бюллетеней в стационарных ящиках для голосования	15563	971	862	630	318	752	760	836	884	1052	874	896	763	343	207	523	578	638	589	698	146	362	76	414	438	109	113	451	72	75	133									
9	Число недействительных избирательных бюллетеней	257	18	22	14	4	13	6	8	10	11	13	6	20	9	7	8	4	15	9	11	0	13	3	14	8	0	0	8	1	0	2									
10	Число действительных избирательных бюллетеней	16815	1033	902	685	342	806	821	917	921	1110	939	953	808	375	234	584	624	701	604	745	151	381	99	460	491	119	128	529	86	99	168									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	130	8	5	2	3	9	4	9	7	4	4	12	5	5	0	2	3	9	6	9	2	2	0	5	3	1	0	8	0	1	2									
		0.76%	0.76%	0.54%	0.29%	0.87%	1.10%	0.48%	0.97%	0.75%	0.36%	0.42%	1.25%	0.60%	1.30%	0.00%	0.34%	0.48%	1.26%	0.98%	1.19%	1.32%	0.51%	0.00%	1.05%	0.60%	0.84%	0.00%	1.49%	0.00%	1.01%	1.18%									
14	Грудинин Павел Николаевич	2312	161	146	134	37	119	115	114	116	123	108	114	143	62	28	116	92	93	102	126	14	55	9	55	45	23	15	31	0	3	13									
		13.54%	15.32%	15.80%	19.17%	10.69%	14.53%	13.91%	12.32%	12.46%	10.97%	11.34%	11.89%	17.27%	16.15%	11.62%	19.59%	14.65%	12.99%	16.64%	16.67%	9.27%	13.96%	8.82%	11.60%	9.02%	19.33%	11.72%	5.77%	0.00%	3.03%	7.65%									
15	Жириновский Владимир Вольфович	1610	96	86	73	47	59	59	64	95	74	70	78	76	44	35	70	73	68	60	80	23	50	10	38	62	15	6	75	9	8	7									
		9.43%	9.13%	9.31%	10.44%	13.58%	7.20%	7.13%	6.92%	10.20%	6.60%	7.35%	8.13%	9.18%	11.46%	14.52%	11.82%	11.62%	9.50%	9.79%	10.58%	15.23%	12.69%	9.80%	8.02%	12.42%	12.61%	4.69%	13.97%	10.34%	8.08%	4.12%									
16	Путин Владимир Владимирович	12185	732	642	455	242	590	615	691	665	861	720	720	552	254	166	372	438	510	412	509	108	261	77	348	368	77	104	396	75	86	139									
		71.37%	69.65%	69.48%	65.09%	69.94%	72.04%	74.37%	74.70%	71.43%	76.81%	75.63%	75.08%	66.67%	66.15%	68.88%	62.84%	69.75%	71.23%	67.21%	67.33%	71.52%	66.24%	75.49%	73.42%	73.75%	64.71%	81.25%	73.74%	86.21%	86.87%	81.76%									
17	Собчак Ксения Анатольевна	192	14	4	9	5	9	12	11	16	15	10	12	10	2	2	11	6	7	6	4	2	6	0	2	6	0	1	6	0	0	4									
		1.12%	1.33%	0.43%	1.29%	1.45%	1.10%	1.45%	1.19%	1.72%	1.34%	1.05%	1.25%	1.21%	0.52%	0.83%	1.86%	0.96%	0.98%	0.98%	0.53%	1.32%	1.52%	0.00%	0.42%	1.20%	0.00%	0.78%	1.12%	0.00%	0.00%	2.35%									
18	Сурайкин Максим Александрович	143	7	5	4	4	7	5	12	11	13	10	8	9	2	2	3	4	3	7	7	1	3	2	4	3	1	1	3	2	0	0									
