Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Центральная № 30																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799					
1	"Число избирателей, внесенных в списки"	76767	2694	1867	1804	2069	2864	2552	2743	2144	2801	2336	1903	1496	2670	2019	2205	2346	2256	2577	2570	2694	2102	2525	2691	2758	2369	2794	2120	2191	2180	2155	1721	2206	2345					
2	"Число бюллетеней, полученных участковыми комиссиями"	69400	2400	1750	1650	1550	2700	2400	2300	1850	2300	2200	1800	1400	2400	1800	2000	2200	2000	2400	2400	2500	1950	2300	2400	2600	2200	2600	1950	2000	1900	1700	1600	2050	2150					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	31271	2206	784	715	675	1429	1108	1134	983	1324	1007	729	572	962	810	820	778	754	985	993	987	776	921	935	1021	916	1122	828	915	845	874	628	885	850					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1648	20	39	7	402	20	26	140	32	82	17	19	15	21	11	15	17	87	44	24	15	24	39	44	19	36	21	11	22	131	177	16	33	22					
6	Число погашенных бюллетеней	36481	174	927	928	473	1251	1266	1026	835	894	1176	1052	813	1417	979	1165	1405	1159	1371	1383	1498	1150	1340	1421	1560	1248	1457	1111	1063	924	649	956	1132	1278					
7	Число бюллетеней в переносных ящиках для голосования	1647	20	39	7	402	20	26	140	32	82	17	19	15	21	11	15	17	87	44	24	15	24	39	44	19	36	21	11	22	131	176	16	33	22					
8	Число бюллетеней в стационарных ящиках для голосования	31205	2206	745	715	675	1425	1108	1133	983	1321	1002	726	572	960	807	819	778	754	985	993	986	776	920	934	1021	916	1122	828	915	844	875	628	884	849					
9	Число недействительных бюллетеней	247	33	14	0	11	9	26	7	6	12	0	6	5	7	5	7	6	5	7	19	8	6	3	5	5	4	4	1	9	4	3	3	3	4					
10	Число действительных бюллетеней	32605	2193	770	722	1066	1436	1108	1266	1009	1391	1019	739	582	974	813	827	789	836	1022	998	993	794	956	973	1035	948	1139	838	928	971	1048	641	914	867					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1600	60	40	40	30	60	55	50	40	65	50	45	35	55	40	45	50	45	50	55	55	45	55	60	60	50	60	45	45	40	40	40	45	50					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	380	28	5	4	7	16	18	9	10	10	11	20	16	6	4	6	7	4	11	5	13	7	12	11	21	18	15	8	10	17	22	19	4	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	388	14	7	4	5	20	14	20	15	11	6	9	5	12	8	2	6	13	10	12	23	21	8	14	10	5	7	6	13	32	23	8	18	7					
14	Число погашенных открепительных удостоверений	1220	32	35	36	23	44	37	41	30	55	39	25	19	49	36	39	43	41	39	50	42	38	43	49	39	32	45	37	35	23	18	21	41	44					
15	Число открепительных удостоверений выданных ТИК	64	1	2	3	0	0	2	0	2	0	2	2	2	1	1	1	2	4	4	1	5	2	3	3	1	3	3	1	0	2	2	3	2	4					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	309	19	3	9	11	15	5	12	16	14	10	5	4	11	7	6	7	17	13	10	5	5	14	4	12	12	4	9	12	8	11	4	8	7					
		0.94%	0.85%	0.38%	1.24%	1.02%	1.03%	0.44%	0.94%	1.57%	0.99%	0.98%	0.67%	0.68%	1.12%	0.85%	0.71%	0.88%	2.02%	1.26%	0.98%	0.49%	0.62%	1.45%	0.40%	1.15%	1.26%	0.34%	1.07%	1.28%	0.82%	1.04%	0.62%	0.87%	0.80%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4098	137	108	146	84	182	160	152	148	222	141	128	77	138	96	100	80	67	111	160	144	141	130	150	132	125	148	124	112	106	105	74	100	70					
		12.47%	6.15%	13.77%	20.22%	7.79%	12.59%	14.10%	11.94%	14.58%	15.82%	13.83%	17.18%	13.11%	14.06%	11.73%	11.99%	10.06%	7.96%	10.78%	15.73%	14.38%	17.62%	13.55%	15.33%	12.69%	13.13%	12.94%	14.77%	11.95%	10.87%	9.99%	11.49%	10.90%	8.03%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	873	19	12	21	38	34	19	30	26	20	23	13	14	39	22	28	22	23	31	23	36	20	30	20	38	43	36	27	25	29	31	22	26	33					
		2.65%	0.85%	1.53%	2.90%	3.52%	2.35%	1.67%	2.35%	2.56%	1.42%	2.25%	1.74%	2.38%	3.97%	2.68%	3.35%	2.76%	2.73%	3.01%	2.26%	3.59%	2.5%	3.12%	2.04%	3.65%	4.51%	3.14%	3.21%	2.66%	2.97%	2.94%	3.41%	2.83%	3.78%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3255	89	101	68	81	154	147	122	102	145	103	92	58	117	67	75	69	81	114	139	101	107	104	91	91	94	121	106	86	121	111	60	72	66					
		9.90%	3.99%	12.88%	9.41%	7.52%	10.65%	12.96%	9.58%	10.04%	10.33%	10.10%	12.34%	9.88%	11.92%	8.19%	8.99%	8.67%	9.63%	11.07%	13.66%	10.08%	13.37%	10.84%	9.30%	8.75%	9.87%	10.58%	12.63%	9.17%	12.41%	10.56%	9.31%	7.85%	7.57%					
22	"5. ""За Русь Святую"""	210	14	5	4	11	7	5	9	9	7	10	8	3	3	4	10	8	3	10	7	2	1	8	2	1	8	7	4	6	5	10	8	4	7					
		0.63%	0.62%	0.63%	0.55%	1.02%	0.48%	0.44%	0.70%	0.88%	0.49%	0.98%	1.07%	0.51%	0.30%	0.48%	1.19%	1.00%	0.35%	0.97%	0.68%	0.19%	0.12%	0.83%	0.20%	0.09%	0.84%	0.61%	0.47%	0.64%	0.51%	0.95%	1.24%	0.43%	0.80%					
23	"6. ""Объединенная Российская партия ""Русь"""	74	8	2	3	5	3	4	2	0	4	2	2	0	1	3	1	1	1	4	1	3	0	1	1	5	4	2	0	1	2	3	3	1	1					
		0.22%	0.35%	0.25%	0.41%	0.46%	0.20%	0.35%	0.15%	0.0%	0.28%	0.19%	0.26%	0.0%	0.10%	0.36%	0.11%	0.12%	0.11%	0.38%	0.09%	0.29%	0.0%	0.10%	0.10%	0.48%	0.42%	0.17%	0.0%	0.10%	0.20%	0.28%	0.46%	0.10%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	267	36	5	5	6	12	9	8	18	12	10	4	1	4	4	2	7	4	7	8	7	9	5	14	4	10	5	10	4	4	11	7	9	6					
		0.81%	1.61%	0.63%	0.69%	0.55%	0.83%	0.79%	0.62%	1.77%	0.85%	0.98%	0.53%	0.17%	0.40%	0.48%	0.23%	0.88%	0.47%	0.68%	0.78%	0.69%	1.12%	0.52%	1.43%	0.38%	1.05%	0.43%	1.19%	0.42%	0.41%	1.04%	1.08%	0.98%	0.68%					
25	"8. ""Народно-республиканская партия России"""	44	3	1	1	1	1	0	1	2	1	0	1	0	0	0	0	2	1	0	0	1	0	0	2	2	0	1	0	2	2	19	0	0	0					
		0.13%	0.13%	0.12%	0.13%	0.09%	0.06%	0.0%	0.07%	0.19%	0.07%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.25%	0.11%	0.0%	0.0%	0.09%	0.0%	0.0%	0.20%	0.19%	0.0%	0.08%	0.0%	0.21%	0.20%	1.80%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	246	30	4	5	12	9	11	10	4	11	3	7	5	9	7	5	2	6	12	4	5	7	4	12	6	3	5	4	7	7	6	5	8	11					
		0.74%	1.34%	0.51%	0.69%	1.11%	0.62%	0.97%	0.78%	0.39%	0.78%	0.29%	0.93%	0.85%	0.91%	0.85%	0.59%	0.25%	0.71%	1.16%	0.39%	0.49%	0.87%	0.41%	1.22%	0.57%	0.31%	0.43%	0.47%	0.74%	0.71%	0.57%	0.77%	0.87%	1.26%					
27	"10. ""Аграрная партия России"""	400	11	10	10	13	13	13	20	19	22	13	11	7	11	4	9	8	17	10	14	11	6	10	13	19	12	10	9	15	16	17	8	9	10					
		1.21%	0.49%	1.27%	1.38%	1.20%	0.89%	1.14%	1.57%	1.87%	1.56%	1.27%	1.47%	1.19%	1.12%	0.48%	1.07%	1.00%	2.02%	0.97%	1.37%	1.09%	0.75%	1.04%	1.32%	1.82%	1.26%	0.87%	1.07%	1.60%	1.64%	1.61%	1.24%	0.98%	1.14%					
28	"11. ""Истинные патриоты России"""	53	22	0	1	2	1	1	2	1	3	2	2	0	0	1	1	1	0	1	0	2	0	0	0	2	1	1	1	3	0	0	1	0	1					
		0.16%	0.98%	0.0%	0.13%	0.18%	0.06%	0.08%	0.15%	0.09%	0.21%	0.19%	0.26%	0.0%	0.0%	0.12%	0.11%	0.12%	0.0%	0.09%	0.0%	0.19%	0.0%	0.0%	0.0%	0.19%	0.10%	0.08%	0.11%	0.32%	0.0%	0.0%	0.15%	0.0%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	379	30	2	2	12	22	17	7	5	12	6	10	11	0	6	16	12	7	12	8	6	13	14	15	11	16	21	2	12	12	44	2	5	9					
