Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Пролетарская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639									
1	"Число избирателей, включенных в список избирателей"	23452	1141	2068	1986	2085	1914	1760	1871	840	837	1203	503	715	348	683	453	341	807	455	226	951	1381	884									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24100	1120	2120	2030	2170	1960	1770	1910	870	870	1220	530	750	350	690	500	310	820	490	240	950	1490	940									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	15356	833	1233	1163	1285	1151	965	1065	588	572	830	350	578	192	620	317	185	557	371	159	612	905	825									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1529	93	133	134	87	97	75	85	36	35	119	53	45	21	49	52	19	44	26	5	150	118	53									
6	Число погашенных избирательных бюллетеней	7215	194	754	733	798	712	730	760	246	263	271	127	127	137	21	131	106	219	93	76	188	467	62									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1529	93	133	134	87	97	75	85	36	35	119	53	45	21	49	52	19	44	26	5	150	118	53									
8	Число бюллетеней в стационарных ящиках для голосования	15356	833	1233	1163	1285	1151	965	1065	588	572	830	350	578	192	620	317	185	557	371	159	612	905	825									
9	Число недействительных избирательных бюллетеней	242	12	18	17	10	16	27	19	9	7	13	2	8	8	0	5	0	14	16	2	9	20	10									
10	Число действительных избирательных бюллетеней	16643	914	1348	1280	1362	1232	1013	1131	615	600	936	401	615	205	669	364	204	587	381	162	753	1003	868									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	99	6	12	6	4	9	10	11	7	2	7	4	1	0	2	2	0	4	1	0	6	3	2									
		0.59%	0.65%	0.88%	0.46%	0.29%	0.72%	0.96%	0.96%	1.12%	0.33%	0.74%	0.99%	0.16%	0.00%	0.30%	0.54%	0.00%	0.67%	0.25%	0.00%	0.79%	0.29%	0.23%									
14	Грудинин Павел Николаевич	2958	170	298	262	307	257	184	198	95	137	121	97	66	31	20	69	27	84	49	15	161	183	127									
		17.52%	18.36%	21.82%	20.20%	22.38%	20.59%	17.69%	17.22%	15.22%	22.57%	12.75%	24.07%	10.59%	14.55%	2.99%	18.70%	13.24%	13.98%	12.34%	9.15%	21.13%	17.89%	14.46%									
15	Жириновский Владимир Вольфович	1074	56	70	86	76	80	81	95	34	47	79	23	63	11	10	19	17	38	33	13	47	57	39									
		6.36%	6.05%	5.12%	6.63%	5.54%	6.41%	7.79%	8.26%	5.45%	7.74%	8.32%	5.71%	10.11%	5.16%	1.49%	5.15%	8.33%	6.32%	8.31%	7.93%	6.17%	5.57%	4.44%									
16	Путин Владимир Владимирович	12178	662	935	905	953	854	721	808	465	406	716	265	471	158	627	265	156	450	292	117	530	742	680									
		72.12%	71.49%	68.45%	69.78%	69.46%	68.43%	69.33%	70.26%	74.52%	66.89%	75.45%	65.76%	75.60%	74.18%	93.72%	71.82%	76.47%	74.88%	73.55%	71.34%	69.55%	72.53%	77.45%									
17	Собчак Ксения Анатольевна	121	7	8	10	8	11	5	7	8	4	5	2	4	2	3	3	2	6	3	12	0	5	6									
		0.72%	0.76%	0.59%	0.77%	0.58%	0.88%	0.48%	0.61%	1.28%	0.66%	0.53%	0.50%	0.64%	0.94%	0.45%	0.81%	0.98%	0.99%	0.76%	7.32%	0.00%	0.49%	0.68%									
18	Сурайкин Максим Александрович	103	4	10	4	9	8	6	7	4	3	5	4	6	2	2	2	2	2	1	3	3	8	8									
		0.61%	0.43%	0.73%	0.31%	0.66%	0.64%	0.58%	0.61%	0.64%	0.49%	0.53%	0.99%	0.96%	0.94%	0.30%	0.54%	0.98%	0.33%	0.25%	1.83%	0.39%	0.78%	0.91%									
19	Титов Борис Юрьевич	67	8	9	5	3	7	4	3	0	0	2	5	2	1	2	3	0	2	1	0	3	3	4									
		0.40%	0.86%	0.66%	0.39%	0.22%	0.56%	0.38%	0.26%	0.00%	0.00%	0.21%	1.24%	0.32%	0.47%	0.30%	0.81%	0.00%	0.33%	0.25%	0.00%	0.39%	0.29%	0.46%									
20	Явлинский Григорий Алексеевич	43	1	6	2	2	6	2	2	2	1	1	1	2	0	3	1	0	1	1	2	3	2	2									
		0.25%	0.11%	0.44%	0.15%	0.15%	0.48%	0.19%	0.17%	0.32%	0.16%	0.11%	0.25%	0.32%	0.00%	0.45%	0.27%	0.00%	0.17%	0.25%	1.22%	0.39%	0.20%	0.23%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
