Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Чебоксары, Ленинская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736									
1	Число избирателей, включенных в список избирателей	106154	2928	1546	1129	2606	2662	2381	2525	2012	1871	2094	1433	1964	2187	1946	2376	2150	2185	1493	2778	2849	2437	2215	2356	2024	2349	2325	2429	2073	2066	1658	2591	2771	2078	1945	1355	2681	2448	2705	2453	1994	2845	2526	2573	2137	2172	2826	2256	130	400	221									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	89950	2100	1250	1100	2100	2200	1900	2100	1700	1500	1800	1350	1500	2000	1500	2000	1800	1800	1200	2500	2600	2100	2000	2000	1900	2000	2000	2000	1800	1800	1400	2200	2500	1800	1600	1000	2300	2100	2300	2100	1500	2500	2100	2200	1800	1800	2400	1800	200	500	250									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	67467	1921	1116	888	1701	1829	1571	1662	1318	1198	1252	1025	1210	1305	1198	1598	1224	1352	1019	1728	1830	1440	1376	1526	1479	1583	1496	1634	1313	1301	1074	1573	1737	1189	1141	830	1704	1535	1832	1579	1324	1702	1304	1453	1232	1274	1843	1502	130	215	201									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2095	38	47	15	88	41	46	46	49	44	52	177	32	55	32	13	5	16	14	84	49	58	57	38	26	39	41	43	39	70	34	10	62	13	8	9	27	29	37	44	30	49	44	43	29	29	22	19	0	185	18									
6	Число погашенных избирательных бюллетеней	20387	141	87	197	311	330	283	392	333	258	496	148	258	639	270	389	571	432	167	688	721	602	567	436	395	378	463	323	448	429	292	617	701	598	451	161	569	536	431	477	146	749	752	704	539	497	535	279	70	100	31									
