Выборы Президента Российской Федерации																																																																							
Дата голосования: 18.03.2018																																																																							
																																																																							
"Наименование Избирательной комиссии:    Чебоксары, Ленинская"																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	60																																																																					
																																																																							
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960									
1	"Число избирателей, включенных в список избирателей"	109329	2179	2185	1993	1640	1499	2023	2006	2366	2277	2154	1948	1388	2180	1985	1932	2035	2431	2291	2359	2182	2083	2187	2385	1129	1859	1832	1394	1833	1674	2792	2400	1613	1310	1867	1987	2379	2036	2268	1699	1656	1256	2614	2012	1700	1370	1882	1405	2106	1310	1695	1975	2297	2651	1526	1898	1273	111	429	220	163									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	102900	2150	2200	1800	1249	1500	2000	2000	2300	2250	1950	1950	1150	2100	1900	1900	2000	2150	2100	2200	2000	2050	2150	2350	1150	1850	1850	1300	1750	1650	2550	2300	1400	1200	1900	1950	2000	2000	2250	1700	1550	1150	2200	1800	1250	1175	1350	1350	2100	1350	1350	1950	2300	2500	1400	1800	1200	111	430	220	165									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	71148	1364	1417	1217	1112	826	1307	1286	1539	1525	1476	1260	985	1341	1263	1325	1342	1674	1565	1594	1373	1321	1397	1437	673	1150	1217	966	1182	1016	2060	1453	995	824	1119	1161	1639	1399	1452	1185	1084	779	1838	1341	1222	1035	1310	886	1290	675	1104	1198	1492	1863	912	1179	840	111	169	220	163									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2111	53	25	20	7	12	29	28	64	46	39	34	21	15	69	20	52	44	45	62	58	46	43	56	22	28	42	15	18	13	13	58	34	32	41	42	41	13	48	18	54	33	15	65	28	17	40	27	44	23	34	24	21	10	12	15	23	0	260	0	0									
6	Число погашенных избирательных бюллетеней	29639	733	757	563	130	662	664	686	697	679	435	656	144	744	568	554	606	432	490	544	569	683	710	857	455	672	591	319	550	621	477	789	371	344	740	747	320	588	750	497	412	338	347	394	0	123	0	437	766	652	212	728	787	627	476	606	337	0	1	0	2									
