Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Гагинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №697	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №709	УИК №710	УИК №711	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №2500					
1	"Число избирателей, внесенных в список избирателей"	10652	712	1199	972	288	81	147	81	220	294	287	77	251	119	580	249	522	102	109	102	308	141	112	298	92	445	215	269	180	48	274	154	185	584	90	340	525					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10895	710	1250	1020	290	75	150	85	220	300	300	80	260	110	600	250	560	100	100	100	330	140	115	300	95	460	230	280	180	50	280	150	185	560	90	350	540					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6384	363	693	524	159	57	112	42	162	196	152	38	125	53	263	124	453	86	62	84	220	110	88	175	28	315	118	196	109	25	131	88	133	341	31	197	331					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	892	29	15	29	16	8	9	10	11	19	13	27	48	46	87	23	16	10	35	7	32	0	0	25	43	44	37	28	30	13	18	17	8	74	37	21	7					
6	Число погашенных избирательных бюллетеней	3619	318	542	467	115	10	29	33	47	85	135	15	87	11	250	103	91	4	3	9	78	30	27	100	24	101	75	56	41	12	131	45	44	145	22	132	202					
7	Число избирательных бюллетеней в переносных ящиках для голосования	892	29	15	29	16	8	9	10	11	19	13	27	48	46	87	23	16	10	35	7	32	0	0	25	43	44	37	28	30	13	18	17	8	74	37	21	7					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6384	363	693	524	159	57	112	42	162	196	152	38	125	53	263	124	453	86	62	84	220	110	88	175	28	315	118	196	109	25	131	88	133	341	31	197	331					
9	Число недействительных избирательных бюллетеней	96	4	7	8	1	0	1	0	1	3	2	0	1	0	2	4	4	0	0	0	3	0	1	2	0	0	0	0	1	0	2	11	1	4	0	28	5					
10	Число действительных избирательных бюллетеней	7180	388	701	545	174	65	120	52	172	212	163	65	172	99	348	143	465	96	97	91	249	110	87	198	71	359	155	224	138	38	147	94	140	411	68	190	333					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	425	30	30	30	10	5	10	5	20	20	10	5	15	10	20	10	20	5	5	5	10	5	5	10	5	15	10	10	10	5	10	5	5	20	5	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	157	13	29	23	4	1	1	0	4	17	1	0	2	0	5	0	9	0	0	1	5	0	1	3	2	3	0	3	1	0	0	0	0	8	0	6	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	105	4	8	8	4	7	2	2	3	6	2	1	5	3	4	3	1	1	6	1	1	3	0	2	1	1	0	2	1	1	1	1	3	2	5	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	268	17	1	7	6	4	9	5	16	3	9	5	13	10	15	10	11	5	5	4	5	5	4	7	3	12	10	7	9	5	10	5	5	12	5	9	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	423	31	47	56	10	2	6	3	10	11	8	1	20	5	25	11	28	3	2	0	11	8	0	12	6	6	4	15	4	2	13	6	14	10	3	15	15					
		5.81%	7.91%	6.64%	10.13%	5.71%	3.08%	4.96%	5.77%	5.78%	5.12%	4.85%	1.54%	11.56%	5.05%	7.14%	7.48%	5.97%	3.13%	2.06%	0.00%	4.37%	7.27%	0.00%	6.00%	8.45%	1.67%	2.58%	6.70%	2.88%	5.26%	8.72%	5.71%	9.93%	2.41%	4.41%	6.88%	4.44%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	565	37	69	48	19	2	12	4	29	17	17	7	13	7	33	11	6	4	5	1	15	0	1	27	3	26	15	16	15	2	8	17	15	2	0	24	38					
		7.77%	9.44%	9.75%	8.68%	10.86%	3.08%	9.92%	7.69%	16.76%	7.91%	10.30%	10.77%	7.51%	7.07%	9.43%	7.48%	1.28%	4.17%	5.15%	1.10%	5.95%	0.00%	1.14%	13.50%	4.23%	7.24%	9.68%	7.14%	10.79%	5.26%	5.37%	16.19%	10.64%	0.48%	0.00%	11.01%	11.24%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	39	2	4	1	3	0	2	2	0	0	4	0	0	2	3	1	0	0	0	0	1	0	0	1	0	1	3	1	1	0	3	0	1	0	1	0	2					
		0.54%	0.51%	0.56%	0.18%	1.71%	0.00%	1.65%	3.85%	0.00%	0.00%	2.42%	0.00%	0.00%	2.02%	0.86%	0.68%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.50%	0.00%	0.28%	1.94%	0.45%	0.72%	0.00%	2.01%	0.00%	0.71%	0.00%	1.47%	0.00%	0.59%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2186	153	338	270	70	24	23	7	29	58	85	19	55	18	116	38	45	3	22	4	28	3	14	65	16	86	55	44	30	14	30	27	30	108	10	69	180					
		30.04%	39.03%	47.74%	48.82%	40.00%	36.92%	19.01%	13.46%	16.76%	26.98%	51.52%	29.23%	31.79%	18.18%	33.14%	25.85%	9.59%	3.13%	22.68%	4.40%	11.11%	2.73%	15.91%	32.50%	22.54%	23.96%	35.48%	19.64%	21.58%	36.84%	20.13%	25.71%	21.28%	26.02%	14.71%	31.65%	53.25%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	44	8	5	4	1	1	2	0	1	1	1	1	3	1	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	5					
		0.60%	2.04%	0.71%	0.72%	0.57%	1.54%	1.65%	0.00%	0.58%	0.47%	0.61%	1.54%	1.73%	1.01%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.83%	1.48%					
