Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Александрово-Гайская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386					
1	"Число избирателей, внесенных в список избирателей"	12311	796	869	805	845	768	904	1366	883	322	801	534	75	120	409	62	270	551	140	105	740	130	457	106	253					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12814	839	867	837	877	808	964	1380	894	334	830	567	77	124	427	61	278	562	140	107	794	158	508	130	251					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8472	511	644	520	491	500	637	1076	682	240	486	280	61	115	375	49	173	377	80	80	506	68	303	57	161					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1112	74	44	60	41	39	77	88	61	17	138	94	0	0	27	10	45	20	29	16	71	40	61	13	47					
6	Число погашенных избирательных бюллетеней	3230	254	179	257	345	269	250	216	151	77	206	193	16	9	25	2	60	165	31	11	217	50	144	60	43					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1112	74	44	60	41	39	77	88	61	17	138	94	0	0	27	10	45	20	29	16	71	40	61	13	47					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8472	511	644	520	491	500	637	1076	682	240	486	280	61	115	375	49	173	377	80	80	506	68	303	57	161					
9	Число недействительных избирательных бюллетеней	90	7	10	16	7	1	13	2	0	7	4	3	0	1	0	4	4	5	0	0	5	1	0	0	0					
10	Число действительных избирательных бюллетеней	9494	578	678	564	525	538	701	1162	743	250	620	371	61	114	402	55	214	392	109	96	572	107	364	70	208					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	396	27	17	15	24	26	46	25	21	8	15	20	0	2	0	2	1	2	2	0	37	29	50	25	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	390	27	17	14	24	26	46	25	21	8	15	20	0	1	0	0	1	2	1	0	37	29	50	25	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	124	1	19	3	4	3	4	35	0	0	5	3	2	2	1	1	1	4	2	1	11	7	9	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	54	9	2	6	8	0	2	0	1	0	0	1	0	0	0	0	0	2	0	0	22	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	916	75	68	60	53	57	67	175	74	30	35	23	0	1	6	1	28	22	5	4	68	15	33	5	11					
		9.56%	12.82%	9.88%	10.34%	9.96%	10.58%	9.38%	15.03%	9.96%	11.67%	5.61%	6.15%	0.00%	0.87%	1.49%	1.69%	12.84%	5.54%	4.59%	4.17%	11.79%	13.89%	9.07%	7.14%	5.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	334	54	39	29	24	27	37	2	15	8	20	11	1	0	5	0	1	5	1	3	39	6	4	1	2					
		3.48%	9.23%	5.67%	5.00%	4.51%	5.01%	5.18%	0.17%	2.02%	3.11%	3.21%	2.94%	1.64%	0.00%	1.24%	0.00%	0.46%	1.26%	0.92%	3.13%	6.76%	5.56%	1.10%	1.43%	0.96%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	34	5	7	2	1	3	1	1	1	0	2	0	0	0	1	0	0	2	1	0	3	2	2	0	0					
		0.35%	0.85%	1.02%	0.34%	0.19%	0.56%	0.14%	0.09%	0.13%	0.00%	0.32%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.50%	0.92%	0.00%	0.52%	1.85%	0.55%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	795	50	76	53	71	61	84	10	50	36	51	40	2	5	24	5	11	33	19	1	69	9	24	2	9					
		8.30%	8.55%	11.05%	9.14%	13.35%	11.32%	11.76%	0.86%	6.73%	14.01%	8.17%	10.70%	3.28%	4.35%	5.97%	8.47%	5.05%	8.31%	17.43%	1.04%	11.96%	8.33%	6.59%	2.86%	4.33%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	43	4	6	5	0	3	9	1	5	2	3	1	0	0	0	0	1	1	0	0	2	0	0	0	0					
		0.45%	0.68%	0.87%	0.86%	0.00%	0.56%	1.26%	0.09%	0.67%	0.78%	0.48%	0.27%	0.00%	0.00%	0.00%	0.00%	0.46%	0.25%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7349	388	482	411	373	387	501	972	597	174	509	294	58	108	366	49	171	329	82	88	389	74	301	62	184					
		76.68%	66.32%	70.06%	70.86%	70.11%	71.80%	70.17%	83.51%	80.35%	67.70%	81.57%	78.61%	95.08%	93.91%	91.04%	83.05%	78.44%	82.87%	75.23%	91.67%	67.42%	68.52%	82.69%	88.57%	88.46%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	2	0	4	3	0	2	1	1	0	0	2	0	0	0	0	2	0	1	0	2	1	0	0	2					
		0.24%	0.34%	0.00%	0.69%	0.56%	0.00%	0.28%	0.09%	0.13%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.92%	0.00%	0.35%	0.93%	0.00%	0.00%	0.96%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
