Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Лахденпохская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №249	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №266	УИК №267					
1	"Число избирателей, внесенных в список избирателей"	12696	1581	1233	950	817	722	666	1003	489	126	674	168	599	356	201	899	225	42	154	92	750	346	155	448					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12300	1500	1210	920	800	710	650	990	480	120	650	160	590	330	190	875	210	55	150	80	730	330	150	420					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6278	807	614	558	461	337	307	518	213	54	336	74	306	133	103	398	150	31	62	41	357	148	67	203					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	450	26	10	17	10	8	0	25	44	8	37	22	15	59	16	58	5	11	5	11	37	2	4	20					
6	Число погашенных избирательных бюллетеней	5572	667	586	345	329	365	343	447	223	58	277	64	269	138	71	419	55	13	83	28	336	180	79	197					
7	Число избирательных бюллетеней в переносных ящиках для голосования	450	26	10	17	10	8	0	25	44	8	37	22	15	59	16	58	5	11	5	11	37	2	4	20					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6277	807	614	558	461	337	307	517	213	54	336	74	306	133	103	398	150	31	62	41	357	148	67	203					
9	Число недействительных избирательных бюллетеней	114	13	13	7	10	7	3	13	4	1	5	0	5	1	0	6	6	1	0	0	8	4	3	4					
10	Число действительных избирательных бюллетеней	6613	820	611	568	461	338	304	529	253	61	368	96	316	191	119	450	149	41	67	52	386	146	68	219					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	265	25	15	15	15	15	15	25	10	5	10	5	10	10	5	15	15	5	5	5	15	10	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	77	7	5	9	2	6	2	5	7	0	3	1	5	0	0	7	9	0	0	0	5	1	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	76	3	0	15	2	0	1	11	2	1	3	1	3	1	0	7	5	1	0	5	9	0	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	188	18	10	6	13	9	13	20	3	5	7	4	5	10	5	8	6	5	5	5	10	9	5	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2053	296	221	208	175	108	103	173	70	21	109	42	86	38	15	120	42	8	25	20	78	42	8	45					
		30.52%	35.53%	35.42%	36.17%	37.15%	31.30%	33.55%	31.92%	27.24%	33.87%	29.22%	43.75%	26.79%	19.79%	12.61%	26.32%	27.10%	19.05%	37.31%	38.46%	19.80%	28.00%	11.27%	20.18%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1008	105	99	69	57	53	47	85	46	15	55	18	53	47	30	68	22	3	18	8	47	24	11	28					
		14.98%	12.61%	15.87%	12.00%	12.10%	15.36%	15.31%	15.68%	17.90%	24.19%	14.75%	18.75%	16.51%	24.48%	25.21%	14.91%	14.19%	7.14%	26.87%	15.38%	11.93%	16.00%	15.49%	12.56%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	45	9	4	1	5	2	0	4	3	0	4	0	3	2	0	2	2	0	0	0	2	2	0	0					
		0.67%	1.08%	0.64%	0.17%	1.06%	0.58%	0.00%	0.74%	1.17%	0.00%	1.07%	0.00%	0.93%	1.04%	0.00%	0.44%	1.29%	0.00%	0.00%	0.00%	0.51%	1.33%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1136	156	110	117	100	66	60	114	26	7	65	12	51	30	9	83	17	1	5	5	55	7	3	37					
		16.89%	18.73%	17.63%	20.35%	21.23%	19.13%	19.54%	21.03%	10.12%	11.29%	17.43%	12.50%	15.89%	15.63%	7.56%	18.20%	10.97%	2.38%	7.46%	9.62%	13.96%	4.67%	4.23%	16.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	168	21	16	26	23	15	7	10	6	0	2	1	12	2	1	10	5	0	1	1	5	2	1	1					
		2.50%	2.52%	2.56%	4.52%	4.88%	4.35%	2.28%	1.85%	2.33%	0.00%	0.54%	1.04%	3.74%	1.04%	0.84%	2.19%	3.23%	0.00%	1.49%	1.92%	1.27%	1.33%	1.41%	0.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2170	229	155	144	100	92	85	141	100	16	132	22	111	72	63	166	58	29	18	18	198	68	45	108					
		32.26%	27.49%	24.84%	25.04%	21.23%	26.67%	27.69%	26.01%	38.91%	25.81%	35.39%	22.92%	34.58%	37.50%	52.94%	36.40%	37.42%	69.05%	26.87%	34.62%	50.25%	45.33%	63.38%	48.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	4	6	3	1	2	2	2	2	2	1	1	0	0	1	1	3	0	0	0	1	1	0	0					
		0.49%	0.48%	0.96%	0.52%	0.21%	0.58%	0.65%	0.37%	0.78%	3.23%	0.27%	1.04%	0.00%	0.00%	0.84%	0.22%	1.94%	0.00%	0.00%	0.00%	0.25%	0.67%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
