Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Кизнерская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235					
1	"Число избирателей, внесенных в списки избирателей"	18205	1132	1047	882	216	1107	1141	1026	1000	601	597	98	721	763	679	255	519	299	200	504	394	525	439	335	221	233	494	175	558	285	288	176	650	217	140	288					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16950	1050	950	800	200	880	1050	950	950	530	530	90	700	730	600	250	500	260	180	500	380	530	430	320	220	230	500	170	450	290	280	180	650	210	130	280					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10565	616	591	517	118	712	551	519	524	302	306	36	422	431	375	144	301	216	156	319	248	238	273	158	108	139	351	133	357	173	223	124	502	162	80	140					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1434	43	52	36	22	120	32	27	25	11	42	27	88	19	77	11	39	14	10	96	27	145	105	57	32	24	72	0	61	20	0	17	21	0	11	51					
6	Число погашенных избирательных бюллетеней	4951	391	307	247	60	48	467	404	401	217	182	27	190	280	148	95	160	30	14	85	105	147	52	105	80	67	77	37	32	97	57	39	127	48	39	89					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1434	43	52	36	22	120	32	27	25	11	42	27	88	19	77	11	39	14	10	96	27	145	105	57	32	24	72	0	61	20	0	17	21	0	11	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10513	616	539	517	118	712	551	519	524	302	306	36	422	431	375	144	301	216	156	319	248	238	273	158	108	139	351	133	357	173	223	124	502	162	80	140					
9	Число недействительных избирательных бюллетеней	113	4	11	11	8	6	10	8	6	6	4	1	0	3	4	2	0	0	1	1	2	3	0	3	1	0	3	4	3	0	0	2	1	4	0	1					
10	Число действительных избирательных бюллетеней	11834	655	580	542	132	826	573	538	543	307	344	62	510	447	448	153	340	230	165	414	273	380	378	212	139	163	420	129	415	193	223	139	522	158	91	190					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	231	9	9	5	3	13	7	6	9	5	3	5	12	5	5	5	5	5	5	5	10	20	15	5	5	5	5	0	5	5	5	5	5	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	129	9	9	5	3	12	6	6	1	2	1	0	7	2	5	1	0	3	0	4	3	20	15	0	0	4	0	0	2	2	0	3	3	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	101	3	15	28	2	3	3	2	4	1	0	0	3	2	2	1	3	0	0	2	1	3	3	2	2	3	0	3	1	0	3	0	0	1	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	102	0	0	0	0	1	1	0	8	3	2	5	5	3	0	4	5	2	5	1	7	0	0	5	5	1	5	0	3	3	5	2	2	4	5	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	0	0	2	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	204	8	11	8	2	5	8	11	10	7	4	1	1	9	8	2	8	7	4	2	2	4	5	11	1	4	10	3	5	11	0	3	15	7	3	4					
		1.71%	1.21%	1.86%	1.45%	1.43%	0.60%	1.37%	2.01%	1.82%	2.24%	1.15%	1.59%	0.20%	2.00%	1.77%	1.29%	2.35%	3.04%	2.41%	0.48%	0.73%	1.04%	1.32%	5.12%	0.71%	2.45%	2.36%	2.26%	1.20%	5.70%	0.00%	2.13%	2.87%	4.32%	3.30%	2.09%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	4	5	1	2	10	6	4	2	2	4	0	0	1	1	0	2	0	0	1	0	2	0	3	4	1	1	0	1	0	0	0	1	0	0	0					
		0.49%	0.61%	0.85%	0.18%	1.43%	1.20%	1.03%	0.73%	0.36%	0.64%	1.15%	0.00%	0.00%	0.22%	0.22%	0.00%	0.59%	0.00%	0.00%	0.24%	0.00%	0.52%	0.00%	1.40%	2.86%	0.61%	0.24%	0.00%	0.24%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	2	0	1	0	1	0	0	0	0	0	1	0					
		0.12%	0.15%	0.00%	0.18%	0.00%	0.00%	0.17%	0.00%	0.00%	0.32%	0.29%	0.00%	0.00%	0.00%	0.22%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.47%	1.43%	0.00%	0.24%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1014	81	73	78	9	34	59	49	54	25	26	5	28	33	31	7	67	2	3	13	24	52	21	14	11	15	39	12	39	3	5	9	24	13	22	34					
		8.49%	12.29%	12.35%	14.10%	6.43%	4.09%	10.12%	8.97%	9.84%	7.99%	7.47%	7.94%	5.49%	7.33%	6.86%	4.52%	19.71%	0.87%	1.81%	3.13%	8.73%	13.58%	5.56%	6.51%	7.86%	9.20%	9.22%	9.02%	9.33%	1.55%	2.24%	6.38%	4.59%	8.02%	24.18%	17.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	6	0	0	0	1	3	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
		0.16%	0.91%	0.00%	0.00%	0.00%	0.12%	0.51%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.47%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	2	0	1	0	4	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.12%	0.30%	0.00%	0.18%	0.00%	0.48%	0.17%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	898	55	48	53	10	128	61	68	66	31	44	9	14	39	24	5	12	8	2	9	14	25	22	15	8	12	17	9	23	5	8	4	27	9	0	14					
		7.52%	8.35%	8.12%	9.58%	7.14%	15.38%	10.46%	12.45%	12.02%	9.90%	12.64%	14.29%	2.75%	8.67%	5.31%	3.23%	3.53%	3.48%	1.20%	2.17%	5.09%	6.53%	5.82%	6.98%	5.71%	7.36%	4.02%	6.77%	5.50%	2.59%	3.59%	2.84%	5.16%	5.56%	0.00%	7.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	709	59	51	26	10	43	25	39	42	24	25	2	10	47	22	5	25	16	4	9	3	17	10	19	6	19	23	13	27	20	16	9	25	7	2	9					
		5.93%	8.95%	8.63%	4.70%	7.14%	5.17%	4.29%	7.14%	7.65%	7.67%	7.18%	3.17%	1.96%	10.44%	4.87%	3.23%	7.35%	6.96%	2.41%	2.17%	1.09%	4.44%	2.65%	8.84%	4.29%	11.66%	5.44%	9.77%	6.46%	10.36%	7.17%	6.38%	4.78%	4.32%	2.20%	4.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	55	5	1	3	1	3	1	2	2	3	3	0	0	4	4	0	1	1	0	1	0	0	5	1	0	3	2	0	1	0	3	0	1	2	1	1					
		0.46%	0.76%	0.17%	0.54%	0.71%	0.36%	0.17%	0.37%	0.36%	0.96%	0.86%	0.00%	0.00%	0.89%	0.88%	0.00%	0.29%	0.43%	0.00%	0.24%	0.00%	0.00%	1.32%	0.47%	0.00%	1.84%	0.47%	0.00%	0.24%	0.00%	1.35%	0.00%	0.19%	1.23%	1.10%	0.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8823	433	388	369	97	597	404	363	364	212	236	43	457	311	354	133	224	196	151	379	230	279	315	147	107	109	326	92	317	153	191	114	427	115	62	128					
		73.85%	65.71%	65.65%	66.73%	69.29%	71.75%	69.30%	66.48%	66.30%	67.73%	67.82%	68.25%	89.61%	69.11%	78.32%	85.81%	65.88%	85.22%	90.96%	91.33%	83.64%	72.85%	83.33%	68.37%	76.43%	66.87%	77.07%	69.17%	75.84%	79.27%	85.65%	80.85%	81.64%	70.99%	68.13%	67.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	1	3	2	1	1	4	1	0	2	1	2	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0					
		0.22%	0.15%	0.51%	0.36%	0.71%	0.12%	0.69%	0.18%	0.00%	0.64%	0.29%	3.17%	0.00%	0.00%	0.44%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.24%	0.52%	0.00%	0.00%	0.19%	0.62%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
