Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    территориальная избирательная комиссия Кольчугинского района																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
1	"Число избирателей, внесенных в списки избирателей"	48393	2009	1917	1643	1859	1645	1701	2165	2033	2132	2091	1842	2007	2306	2301	2138	1652	1850	1713	1733	2381	412	124	2771	721	358	132	174	324	496	582	241	147	455	146	129	271	358	530	287	617					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	44949	1665	1800	1503	1702	1535	1546	1948	1917	1986	1950	1719	1882	2062	2171	2018	1483	1764	1635	1606	2240	380	115	2649	685	362	115	164	315	477	570	226	140	433	136	120	264	336	481	275	574					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	27051	1061	1144	1002	1081	792	955	1243	1207	1353	1150	1085	1257	1218	1345	1380	873	1098	1005	965	1285	219	67	1437	361	165	65	99	163	289	235	113	94	179	78	71	110	190	209	139	269					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2453	190	79	41	56	132	57	130	35	51	36	50	86	74	50	34	63	51	26	37	38	79	17	177	59	63	24	9	47	57	138	15	21	82	19	14	27	30	129	31	99					
6	Число погашенных избирательных бюллетеней	15445	414	577	460	565	611	534	575	675	582	764	584	539	770	776	604	547	615	604	604	917	82	31	1035	265	134	26	56	105	131	197	98	25	172	39	35	127	116	143	105	206					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2453	190	79	41	56	132	57	130	35	51	36	50	86	74	50	34	63	51	26	37	38	79	17	177	59	63	24	9	47	57	138	15	21	82	19	14	27	30	129	31	99					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	27039	1061	1144	1001	1081	791	955	1243	1207	1348	1150	1083	1257	1218	1345	1377	873	1098	1005	965	1285	219	67	1437	361	165	65	99	163	289	235	113	94	179	78	71	110	190	209	139	269					
9	Число недействительных избирательных бюллетеней	416	26	23	12	23	18	8	24	21	18	13	14	12	15	31	20	11	16	18	18	12	2	1	21	9	1	0	1	1	5	3	2	2	0	1	2	1	4	1	2	4					
10	Число действительных избирательных бюллетеней	29076	1225	1200	1030	1114	905	1004	1349	1221	1381	1173	1119	1331	1277	1364	1391	925	1133	1013	984	1311	296	83	1593	411	227	89	107	209	341	370	126	113	261	96	83	136	216	337	168	364					
