Выборы Президента Российской Федерации																																																																								
Дата голосования: 04.03.2012																																																																								
																																																																								
Наименование Избирательной комиссии:    Можайская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	61																																																																						
																																																																								
		Сумма	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519									
1	Число избирателей, включенных в список избирателей	55256	1550	1127	594	966	1878	1460	1659	1485	997	1638	2098	1099	1327	1311	1418	1169	1433	429	1442	963	849	1099	917	1515	1037	562	623	645	752	694	736	310	318	275	555	424	472	546	297	1146	331	752	645	802	193	872	1212	1020	1217	299	900	1006	357	396	556	378	471	329	654	2251	800									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	53900	1480	1000	580	970	1770	1440	1660	1480	990	1630	2080	1080	1300	1280	1410	990	1420	420	1390	960	850	1090	920	1490	930	570	580	620	750	680	750	300	310	285	550	395	460	530	290	1100	290	750	640	810	190	860	1180	980	1200	280	900	980	320	380	560	370	460	320	620	2250	780									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	31076	847	523	261	503	974	870	974	919	564	1012	1251	677	812	802	847	644	820	215	835	507	524	646	542	867	457	358	308	330	445	383	444	114	50	144	396	209	233	327	123	620	195	368	300	311	23	440	663	587	613	131	506	632	156	179	194	218	265	139	296	1861	622									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3833	16	120	49	50	90	34	26	41	16	22	17	7	18	13	12	39	23	29	63	40	6	43	8	12	342	27	68	88	42	50	56	74	117	31	8	47	42	43	47	182	36	115	112	182	107	123	69	49	135	57	63	33	51	54	98	17	20	65	84	290	15									
6	Число погашенных избирательных бюллетеней	18991	617	357	270	417	706	536	660	520	410	596	812	396	470	465	551	307	577	176	492	413	320	401	370	611	131	185	204	202	263	247	250	112	143	110	146	139	185	160	120	298	59	267	228	317	60	297	448	344	452	92	331	315	113	147	268	135	175	116	240	99	143									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3833	16	120	49	50	90	34	26	41	16	22	17	7	18	13	12	39	23	29	63	40	6	43	8	12	342	27	68	88	42	50	56	74	117	31	8	47	42	43	47	182	36	115	112	182	107	123	69	49	135	57	63	33	51	54	98	17	20	65	84	290	15									
8	Число бюллетеней в стационарных ящиках для голосования	31071	847	522	261	503	973	870	974	917	564	1012	1251	677	812	802	847	644	820	215	835	507	524	646	542	867	457	358	308	330	445	383	444	114	50	144	396	209	233	327	123	620	195	368	300	311	23	440	663	587	613	131	506	632	156	179	194	218	265	139	296	1860	622									
9	Число недействительных избирательных бюллетеней	595	11	8	8	7	15	24	22	8	19	17	22	9	15	17	17	8	18	2	18	6	16	19	12	15	41	3	3	12	12	6	8	2	0	3	0	5	5	5	2	1	2	7	7	9	0	7	11	16	17	2	8	10	1	2	3	1	5	3	9	20	14									
10	Число действительных избирательных бюллетеней	34309	852	634	302	546	1048	880	978	950	561	1017	1246	675	815	798	842	675	825	242	880	541	514	670	538	864	758	382	373	406	475	427	492	186	167	172	404	251	270	365	168	801	229	476	405	484	130	556	721	620	731	186	561	655	206	231	289	234	280	201	371	2130	623									
11	Число полученных открепительных  удостоверений	1006	20	17	5	15	21	26	30	30	10	25	34	15	20	10	30	20	18	3	26	10	20	16	22	23	3	25	10	18	23	12	22	2	8	12	5	5	8	5	5	31	2	15	10	29	4	26	13	10	34	5	25	22	5	20	22	10	10	2	9	35	38									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1006	20	17	5	15	21	26	30	30	10	25	34	15	20	10	30	20	18	3	26	10	20	16	22	23	3	25	10	18	23	12	22	2	8	12	5	5	8	5	5	31	2	15	10	29	4	26	13	10	34	5	25	22	5	20	22	10	10	2	9	35	38									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1009	80	20	10	13	31	27	11	28	15	14	22	19	15	18	26	2	8	3	13	13	10	15	9	10	24	8	32	25	4	9	20	8	3	4	15	20	15	10	14	39	72	9	7	6	3	12	25	12	40	16	10	10	24	9	10	10	7	5	10	20	10									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	44	0	1	0	2	4	3	0	3	1	1	3	0	2	2	1	0	3	2	1	2	0	1	0	1	0	0	0	0	2	0	2	0	1	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
19	Жириновский Владимир Вольфович	2641	44	85	20	35	75	61	82	73	46	53	86	56	53	62	51	82	74	13	75	39	49	54	52	78	138	25	34	24	22	21	40	12	10	19	31	14	27	39	15	59	18	36	28	42	15	51	54	51	44	11	42	51	16	21	22	16	22	14	29	75	55									
