Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Курчалоевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181					
1	"Число избирателей, внесенных в списки избирателей"	37727	1692	2691	2804	1287	1778	1170	2270	1640	2160	2583	1659	1653	2315	2215	1444	2180	2098	1116	479	555	609	330	130	150	230	489					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	37727	1692	2691	2804	1287	1778	1170	2270	1640	2160	2583	1659	1653	2315	2215	1444	2180	2098	1116	479	555	609	330	130	150	230	489					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	37520	1680	2670	2770	1279	1770	1166	2258	1637	2140	2571	1654	1651	2305	2202	1440	2170	2083	1113	479	551	605	330	130	150	230	486					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	94	7	5	17	4	3	0	5	0	14	4	5	2	3	6	0	3	9	0	0	4	0	0	0	0	0	3					
6	Число погашенных избирательных бюллетеней	111	5	16	17	4	5	4	7	3	6	8	0	0	7	7	4	5	6	3	0	0	4	0	0	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	94	7	5	17	4	3	0	5	0	14	4	5	2	3	6	0	3	9	0	0	4	0	0	0	0	0	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	37520	1680	2670	2770	1279	1770	1166	2258	1637	2140	2571	1654	1651	2305	2202	1440	2170	2083	1113	479	551	605	330	130	150	230	486					
9	Число недействительных избирательных бюллетеней	28	2	3	4	0	0	1	2	2	0	2	0	0	4	0	2	0	2	0	0	2	0	0	0	0	0	2					
10	Число действительных избирательных бюллетеней	37586	1685	2672	2783	1283	1773	1165	2261	1635	2154	2573	1659	1653	2304	2208	1438	2173	2090	1113	479	553	605	330	130	150	230	487					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	300	50	40	110	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	2	2	2	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	201	50	40	110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	99	0	0	0	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	3	2	2	2	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	6	0	0	0	1	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.06%	0.09%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	10	0	2	0	1	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0					
		0.03%	0.00%	0.07%	0.00%	0.08%	0.00%	0.00%	0.00%	0.06%	0.00%	0.08%	0.00%	0.00%	0.04%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.09%	0.00%	0.05%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	23	3	3	0	0	3	0	3	0	3	0	0	0	2	0	0	0	3	0	0	0	0	3	0	0	0	0					
		0.06%	0.18%	0.11%	0.00%	0.00%	0.17%	0.00%	0.13%	0.00%	0.14%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	0	0	0	3	0	1	0	2	0	4	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.23%	0.00%	0.09%	0.00%	0.12%	0.00%	0.16%	0.00%	0.00%	0.00%	0.14%	0.00%	0.09%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	1	2	1	0	0	0	0	0	0	0	0					
