Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Курчалоевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187					
1	"Число избирателей, внесенных в список избирателей"	40512	2104	2049	1539	2450	2276	1845	1819	2106	2269	2473	2661	2200	2191	2626	1605	2002	1578	776	576	1507	458	285	178	149	270	520					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40708	2114	2059	1546	2462	2287	1854	1828	2116	2280	2485	2674	2211	2201	2639	1613	2012	1585	779	578	1514	460	286	180	151	272	522					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	39477	2087	2015	1501	2392	2202	1802	1754	2001	2195	2416	2621	2140	2142	2551	1574	1921	1527	764	570	1481	452	280	168	145	262	514					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	882	10	25	29	50	64	43	65	102	70	54	32	53	38	61	24	72	43	8	3	9	4	3	9	2	6	3					
6	Число погашенных избирательных бюллетеней	349	17	19	16	20	21	9	9	13	15	15	21	18	21	27	15	19	15	7	5	24	4	3	3	4	4	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	882	10	25	29	50	64	43	65	102	70	54	32	53	38	61	24	72	43	8	3	9	4	3	9	2	6	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	39477	2087	2015	1501	2392	2202	1802	1754	2001	2195	2416	2621	2140	2142	2551	1574	1921	1527	764	570	1481	452	280	168	145	262	514					
9	Число недействительных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	40359	2097	2040	1530	2442	2266	1845	1819	2103	2265	2470	2653	2193	2180	2612	1598	1993	1570	772	573	1490	456	283	177	147	268	517					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	300	15	15	10	15	15	15	15	15	15	15	15	10	15	10	15	10	10	10	10	15	5	5	5	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	299	15	15	10	15	15	14	15	15	15	15	15	10	15	10	15	10	10	10	10	15	5	5	5	5	5	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	101	3	8	0	2	0	0	0	13	10	11	2	2	9	6	7	8	0	5	4	0	3	1	2	1	2	2					
		0.25%	0.14%	0.39%	0.00%	0.08%	0.00%	0.00%	0.00%	0.62%	0.44%	0.45%	0.08%	0.09%	0.41%	0.23%	0.44%	0.40%	0.00%	0.65%	0.70%	0.00%	0.66%	0.35%	1.13%	0.68%	0.75%	0.39%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	5	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	36	5	2	0	4	6	0	0	0	5	0	5	3	0	3	0	0	0	0	0	0	0	1	0	0	0	2					
		0.09%	0.24%	0.10%	0.00%	0.16%	0.26%	0.00%	0.00%	0.00%	0.22%	0.00%	0.19%	0.14%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.39%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	40217	2088	2030	1530	2436	2260	1845	1819	2090	2250	2459	2646	2188	2171	2599	1591	1985	1570	767	569	1490	453	281	175	146	266	513					
		99.65%	99.57%	99.51%	100.00%	99.75%	99.74%	100.00%	100.00%	99.38%	99.34%	99.55%	99.74%	99.77%	99.59%	99.50%	99.56%	99.60%	100.00%	99.35%	99.30%	100.00%	99.34%	99.29%	98.87%	99.32%	99.25%	99.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
