Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Пролетарская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904					
1	"Число избирателей, внесенных в списки"	72676	1898	2195	1874	2123	176	1556	1994	1614	2346	1853	2610	2484	2237	2888	2178	2853	204	1605	2047	2425	2647	2204	2102	2307	2473	2118	2332	2406	2037	2679	2042	2900	2554	2715					
2	"Число бюллетеней, полученных участковыми комиссиями"	76195	2000	2310	2000	2115	180	1600	2300	1700	2400	2020	2720	2720	2300	3000	2300	3000	205	1610	2100	2600	2800	2300	2200	2435	2520	2210	2510	2500	2100	2910	2120	3010	2600	2800					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	47979	1087	1286	1096	1307	176	1438	1404	1067	1383	1279	1617	1753	1211	1988	1417	1954	197	1029	1476	1660	1711	1454	1422	1447	1777	1353	1504	1565	1270	1723	1425	2056	1636	1811					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1620	34	41	56	98	0	50	32	46	26	12	25	29	34	44	35	28	7	19	27	26	45	205	75	30	26	66	67	70	83	147	23	50	31	33					
6	Число погашенных бюллетеней	26596	879	983	848	710	4	112	864	587	991	729	1078	938	1055	968	848	1018	1	562	597	914	1044	641	703	958	717	791	939	865	747	1040	672	904	933	956					
7	Число бюллетеней в переносных ящиках для голосования	1620	34	41	56	98	0	50	32	46	26	12	25	29	34	44	35	28	7	19	27	26	45	205	75	30	26	66	67	70	83	147	23	50	31	33					
8	Число бюллетеней в стационарных ящиках для голосования	47818	1086	1276	1096	1306	176	1422	1404	1067	1372	1192	1617	1753	1211	1988	1415	1921	197	1029	1476	1660	1711	1454	1422	1447	1777	1353	1504	1565	1270	1723	1425	2056	1636	1811					
9	Число недействительных бюллетеней	1059	19	40	41	64	29	24	39	39	31	34	34	45	30	18	42	13	5	15	48	24	16	33	12	44	32	34	25	22	65	45	23	26	28	20					
10	Число действительных бюллетеней	48379	1101	1277	1111	1340	147	1448	1397	1074	1367	1170	1608	1737	1215	2014	1408	1936	199	1033	1455	1662	1740	1626	1485	1433	1771	1385	1546	1613	1288	1825	1425	2080	1639	1824					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1305	30	41	30	34	0	39	40	30	48	35	46	46	35	50	51	65	3	35	30	40	40	33	35	35	50	40	35	39	43	45	35	62	40	45					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	1258	25	41	25	34	0	38	40	26	45	35	46	46	35	49	48	61	3	34	30	40	40	31	34	33	43	39	34	38	43	41	34	62	40	45					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	598	9	16	5	15	176	8	14	12	23	1	13	0	6	16	22	41	22	10	15	0	13	7	6	8	21	8	6	5	18	15	5	40	16	6					
14	Число погашенных открепительных удостоверений	47	5	0	5	0	0	1	0	4	3	0	0	0	0	1	3	4	0	1	0	0	0	2	1	2	7	1	1	1	0	4	1	0	0	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	606	41	24	8	22	3	5	16	16	19	14	21	25	6	22	15	19	2	12	16	26	16	20	18	19	33	14	16	12	11	24	20	19	25	27					
		1.22%	3.66%	1.82%	0.69%	1.56%	1.70%	0.33%	1.11%	1.43%	1.35%	1.16%	1.27%	1.40%	0.48%	1.08%	1.03%	0.97%	0.98%	1.14%	1.06%	1.54%	0.91%	1.20%	1.20%	1.28%	1.83%	0.98%	1.01%	0.73%	0.81%	1.28%	1.38%	0.90%	1.49%	1.46%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1924	45	43	38	34	2	28	71	40	76	48	83	54	56	97	69	91	3	56	53	61	62	39	33	50	69	46	72	63	50	51	69	119	64	89					
		3.89%	4.01%	3.26%	3.29%	2.42%	1.13%	1.90%	4.94%	3.59%	5.43%	3.98%	5.05%	3.03%	4.49%	4.77%	4.75%	4.66%	1.47%	5.34%	3.52%	3.61%	3.53%	2.35%	2.20%	3.38%	3.82%	3.24%	4.58%	3.85%	3.69%	2.72%	4.76%	5.65%	3.83%	4.82%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	635	14	11	35	27	1	22	28	24	18	7	28	20	2	32	12	23	1	11	10	23	32	16	16	19	14	20	28	28	21	21	16	19	22	14					
		1.28%	1.24%	0.83%	3.03%	1.92%	0.56%	1.49%	1.94%	2.15%	1.28%	0.58%	1.70%	1.12%	0.16%	1.57%	0.82%	1.18%	0.49%	1.04%	0.66%	1.36%	1.82%	0.96%	1.06%	1.28%	0.77%	1.40%	1.78%	1.71%	1.55%	1.12%	1.10%	0.90%	1.31%	0.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	966	18	41	17	39	2	17	35	26	28	27	35	27	16	41	30	49	2	28	22	35	35	33	15	23	33	21	43	34	22	37	34	42	33	26					
		1.95%	1.60%	3.11%	1.47%	2.77%	1.13%	1.15%	2.43%	2.33%	2.00%	2.24%	2.13%	1.51%	1.28%	2.01%	2.06%	2.51%	0.98%	2.67%	1.46%	2.07%	1.99%	1.98%	1.00%	1.55%	1.83%	1.47%	2.73%	2.07%	1.62%	1.97%	2.34%	1.99%	1.97%	1.40%					
22	"5. ""За Русь Святую"""	265	6	6	8	12	1	1	16	4	4	12	0	8	8	9	8	6	0	6	6	5	11	6	6	10	10	19	11	6	14	9	3	12	10	12					
		0.53%	0.53%	0.45%	0.69%	0.85%	0.56%	0.06%	1.11%	0.35%	0.28%	0.99%	0.0%	0.44%	0.64%	0.44%	0.55%	0.30%	0.0%	0.57%	0.39%	0.29%	0.62%	0.36%	0.40%	0.67%	0.55%	1.33%	0.70%	0.36%	1.03%	0.48%	0.20%	0.56%	0.59%	0.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	1	0	2	0	0	0	0	0	1	2	13	4	4	3	0	1	0	0	0	0	1	2	3	0	0	1	1	1	1	0	2	0	4	2					
