Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Семикаракорская 																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №1232	УИК №2567					
1	"Число избирателей, включенных в списки избирателей"	42029	247	2084	2466	1945	2337	2630	2280	2155	640	1387	130	161	1530	1231	1396	1840	516	628	530	1691	613	1066	806	717	1118	389	436	403	802	838	785	745	358	1442	331	235	723	1802	596					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	38186	300	2000	2200	1800	2200	2500	2000	2000	550	1300	127	159	1500	1200	1250	1500	500	500	500	1500	500	1000	750	600	1000	300	400	350	800	700	700	700	300	1300	300	200	700	1500	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	25223	230	913	1293	1077	1256	1426	1105	1042	386	987	114	121	1157	818	965	1250	402	439	316	1057	391	651	622	476	809	270	325	323	566	600	617	493	226	622	221	146	441	794	276					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3052	17	99	139	113	97	192	149	95	104	245	9	34	84	81	74	60	7	25	23	145	45	138	36	47	81	21	32	3	88	63	15	105	38	172	60	27	76	151	62					
6	Число погашенных избирательных бюллетеней	9911	53	988	768	610	847	882	746	863	60	68	4	4	259	301	211	190	91	36	161	298	64	211	92	77	110	9	43	24	146	37	68	102	36	506	19	27	183	555	162					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3052	17	99	139	113	97	192	149	95	104	245	9	34	84	81	74	60	7	25	23	145	45	138	36	47	81	21	32	3	88	63	15	105	38	172	60	27	76	151	62					
8	Число бюллетеней в стационарных ящиках для голосования	25223	230	913	1293	1077	1256	1426	1105	1042	386	987	114	121	1157	818	965	1250	402	439	316	1057	391	651	622	476	809	270	325	323	566	600	617	493	226	622	221	146	441	794	276					
9	Число недействительных избирательных бюллетеней	129	1	0	0	0	0	0	9	18	6	0	0	1	0	0	4	8	5	11	4	4	1	22	0	2	4	0	0	1	3	0	5	0	4	3	4	0	3	4	2					
10	Число действительных избирательных бюллетеней	28146	246	1012	1432	1190	1353	1618	1245	1119	484	1232	123	154	1241	899	1035	1302	404	453	335	1198	435	767	658	521	886	291	357	325	651	663	627	598	260	791	277	173	514	941	336					
11	Число полученных открепительных  удостоверений	793	10	25	25	25	25	40	30	30	30	18	15	15	35	20	20	20	15	15	15	25	20	15	15	15	15	15	10	10	20	20	15	25	20	25	15	20	25	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	359	5	20	13	15	18	22	16	18	19	17	1	0	15	6	5	13	8	3	8	25	8	5	1	3	11	1	1	3	16	12	1	10	2	12	3	0	4	12	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	167	2	4	11	4	10	8	9	6	4	23	2	1	3	7	0	2	3	6	1	1	3	2	3	3	3	3	1	1	1	1	2	3	0	5	3	0	4	18	4					
14	Число неиспользованных открепительных удостоверений	434	5	5	12	10	7	18	14	12	11	1	14	15	20	14	15	7	7	12	7	0	12	10	14	12	4	14	9	7	4	8	14	15	18	13	12	20	21	8	13					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	7	0	0	0	0	1	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	202	0	2	5	10	30	10	9	4	4	0	0	0	3	14	7	16	3	2	7	4	3	12	2	4	9	0	3	2	2	5	13	0	1	5	1	0	4	6	0					
		0.71%	0.00%	0.20%	0.35%	0.84%	2.22%	0.62%	0.72%	0.35%	0.82%	0.00%	0.00%	0.00%	0.24%	1.56%	0.67%	1.22%	0.73%	0.43%	2.06%	0.33%	0.69%	1.52%	0.30%	0.76%	1.01%	0.00%	0.84%	0.61%	0.31%	0.75%	2.06%	0.00%	0.38%	0.63%	0.36%	0.00%	0.77%	0.63%	0.00%					
19	Жириновский Владимир Вольфович	1600	4	31	110	76	55	112	73	48	55	34	3	5	45	69	98	68	22	21	35	43	31	41	17	30	48	22	27	23	29	29	21	20	24	89	12	27	49	53	1					
		5.66%	1.62%	3.06%	7.68%	6.39%	4.07%	6.92%	5.82%	4.22%	11.22%	2.76%	2.44%	3.23%	3.63%	7.68%	9.43%	5.19%	5.38%	4.53%	10.32%	3.58%	7.11%	5.20%	2.58%	5.74%	5.39%	7.56%	7.56%	7.06%	4.43%	4.37%	3.32%	3.34%	9.09%	11.21%	4.27%	15.61%	9.48%	5.61%	0.30%					
20	Зюганов Геннадий Андреевич	3279	9	141	112	128	111	167	215	119	24	65	4	6	200	97	67	214	61	109	64	171	115	70	30	91	49	18	24	16	128	88	54	105	54	147	19	31	91	54	11					
		11.60%	3.64%	13.93%	7.82%	10.76%	8.20%	10.32%	17.15%	10.47%	4.90%	5.28%	3.25%	3.87%	16.12%	10.79%	6.45%	16.34%	14.91%	23.49%	18.88%	14.23%	26.38%	8.87%	4.56%	17.40%	5.51%	6.19%	6.72%	4.91%	19.57%	13.27%	8.54%	17.56%	20.45%	18.51%	6.76%	17.92%	17.60%	5.71%	3.25%					
21	Медведев Дмитрий Анатольевич	23065	233	838	1205	976	1157	1329	948	948	401	1133	116	143	993	719	863	1004	318	321	229	980	286	644	609	396	780	251	303	284	492	541	539	473	181	550	245	115	370	828	324					
		81.57%	94.33%	82.81%	84.15%	82.02%	85.51%	82.14%	75.60%	83.38%	81.84%	91.96%	94.31%	92.26%	80.02%	79.98%	83.06%	76.64%	77.75%	69.18%	67.55%	81.53%	65.60%	81.62%	92.55%	75.72%	87.64%	86.25%	84.87%	87.12%	75.23%	81.60%	85.28%	79.10%	68.56%	69.27%	87.19%	66.47%	71.57%	87.62%	95.86%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
