Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Майкопская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119					
1	"Число избирателей, включенных в списки избирателей"	46325	2025	2261	2073	2537	645	1206	1170	1556	1105	397	1283	510	536	1196	1648	1552	1514	143	1098	217	215	626	1322	474	2374	2506	1570	719	1116	978	509	455	1337	1365	338	710	660	1242	1186	1564	387					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	41460	1800	2000	1860	2200	580	1100	1050	1400	980	360	1150	460	500	1090	1480	1400	1370	140	1000	190	190	560	1190	430	2080	2240	1400	640	1040	880	480	400	1180	1200	300	620	580	1140	1050	1400	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	23733	1067	1205	1113	1298	361	655	627	732	490	217	696	228	260	676	844	724	794	63	569	104	129	321	719	225	1122	1113	738	368	629	486	277	267	684	751	193	359	389	578	654	795	213					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1617	43	64	60	125	8	47	9	56	48	8	5	26	36	33	29	34	19	23	115	9	4	36	71	57	105	38	11	22	32	22	26	11	50	36	27	18	32	127	30	41	24					
6	Число погашенных избирательных бюллетеней	16110	690	731	687	777	211	398	414	612	442	135	449	206	204	381	607	642	557	54	316	77	57	203	400	148	853	1089	651	250	379	372	177	122	446	413	80	243	159	435	366	564	113					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1617	43	64	60	125	8	47	9	56	48	8	5	26	36	33	29	34	19	23	115	9	4	36	71	57	105	38	11	22	32	22	26	11	50	36	27	18	32	127	30	41	24					
8	Число бюллетеней в стационарных ящиках для голосования	23726	1067	1204	1113	1295	361	655	627	732	490	217	696	228	260	675	844	723	794	63	569	104	129	321	719	225	1122	1113	738	368	628	486	277	267	684	751	193	359	389	578	654	795	213					
9	Число недействительных избирательных бюллетеней	271	12	15	13	19	2	6	5	11	4	2	5	5	4	4	2	8	9	0	6	2	2	3	4	5	13	14	8	8	12	7	0	0	3	10	4	12	7	6	10	6	3					
10	Число действительных избирательных бюллетеней	25072	1098	1253	1160	1401	367	696	631	777	534	223	696	249	292	704	871	749	804	86	678	111	131	354	786	277	1214	1137	741	382	648	501	303	278	731	777	216	365	414	699	674	830	234					
11	Число полученных открепительных  удостоверений	185	8	7	10	10	3	3	3	7	3	2	3	2	3	3	7	6	4	2	3	2	2	3	6	2	11	10	4	3	3	4	3	3	4	7	2	1	7	7	3	7	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	81	3	3	4	6	0	1	1	3	1	0	0	2	0	2	3	0	2	0	3	0	1	3	3	0	8	3	4	0	3	3	0	3	0	1	0	0	4	4	1	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	97	1	8	4	1	0	0	2	4	0	0	0	0	2	4	5	1	4	6	3	1	0	6	5	2	9	5	4	2	2	2	0	4	1	0	1	3	0	1	2	1	1					
14	Число неиспользованных открепительных удостоверений	104	5	4	6	4	3	2	2	4	2	2	3	0	3	1	4	6	2	2	0	2	1	0	3	2	3	7	0	3	0	1	3	0	4	6	2	1	3	3	2	3	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	15	0	0	1	2	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	240	10	12	15	16	3	8	5	6	4	4	7	0	1	3	10	10	6	3	6	1	0	4	4	5	17	9	8	4	7	3	3	4	7	5	5	5	3	4	8	5	0					
