Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Уйская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445									
1	Число избирателей, включенных в список избирателей	20584	676	198	567	116	723	873	211	169	595	1332	242	191	297	259	708	558	138	161	845	861	494	397	201	215	284	169	291	251	311	310	1517	1357	1883	1229	189	304	252	138	374	268	430									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20930	680	200	570	110	740	880	210	180	620	1420	240	190	290	260	740	570	140	160	750	880	510	410	210	230	290	170	300	260	310	330	1580	1380	1900	1240	200	310	250	130	380	260	450									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10826	382	109	289	59	315	542	126	93	291	722	108	102	149	115	386	319	81	102	491	498	262	188	105	99	159	83	139	132	181	157	837	755	869	598	104	155	105	79	149	160	231									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	808	25	18	14	0	55	39	6	9	36	69	40	6	22	31	48	16	3	0	53	24	19	27	2	7	3	12	15	12	4	8	40	12	32	38	0	22	0	3	20	1	17									
6	Число погашенных избирательных бюллетеней	9296	273	73	267	51	370	299	78	78	293	629	92	82	119	114	306	235	56	58	206	358	229	195	103	124	128	75	146	116	125	165	703	613	999	604	96	133	145	48	211	99	202									
7	Число избирательных бюллетеней в переносных ящиках для голосования	808	25	18	14	0	55	39	6	9	36	69	40	6	22	31	48	16	3	0	53	24	19	27	2	7	3	12	15	12	4	8	40	12	32	38	0	22	0	3	20	1	17									
8	Число бюллетеней в стационарных ящиках для голосования	10823	382	109	289	59	315	542	126	93	291	722	108	102	149	115	386	319	81	102	491	498	262	188	105	99	159	83	139	132	181	157	836	754	868	598	104	155	105	79	149	160	231									
9	Число недействительных избирательных бюллетеней	156	2	1	14	2	3	5	0	0	3	12	1	1	3	1	4	7	0	1	11	3	4	2	0	3	2	0	1	2	2	0	15	13	19	8	0	2	1	0	3	3	2									
10	Число действительных избирательных бюллетеней	11475	405	126	289	57	367	576	132	102	324	779	147	107	168	145	430	328	84	101	533	519	277	213	107	103	160	95	153	142	183	165	861	753	881	628	104	175	104	82	166	158	246									
11	Число полученных открепительных  удостоверений	361	8	3	3	4	3	12	2	10	8	33	1	2	1	0	15	8	1	1	4	10	10	5	5	4	4	4	4	4	4	6	49	40	37	22	6	4	4	4	3	4	9									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	253	8	0	3	3	3	12	2	6	6	33	0	2	1	0	15	8	1	0	3	10	6	3	2	4	0	4	1	0	4	4	30	22	19	13	6	4	2	1	2	3	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	197	5	1	1	5	2	8	1	1	3	4	1	1	1	2	1	5	1	2	107	4	4	2	3	1	4	1	1	1	2	0	3	2	7	4	1	0	2	1	0	1	1									
14	Число неиспользованных открепительных удостоверений	108	0	3	0	1	0	0	0	4	2	0	1	0	0	0	0	0	0	1	1	0	4	2	3	0	4	0	3	4	0	2	19	18	18	9	0	0	2	3	1	1	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	13	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	2	1	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	630	5	3	25	4	12	45	10	15	13	53	11	9	18	8	33	7	3	2	17	11	11	7	5	4	16	2	4	4	6	2	46	45	68	33	3	12	7	5	14	16	16									
		5.42%	1.23%	2.36%	8.25%	6.78%	3.24%	7.75%	7.58%	14.71%	3.98%	6.70%	7.43%	8.33%	10.53%	5.48%	7.60%	2.09%	3.57%	1.96%	3.13%	2.11%	3.91%	3.26%	4.67%	3.77%	9.88%	2.11%	2.60%	2.78%	3.24%	1.21%	5.25%	5.87%	7.56%	5.19%	2.88%	6.78%	6.67%	6.10%	8.28%	9.94%	6.45%									
20	Зюганов Геннадий Андреевич	2468	144	31	90	17	98	131	35	16	80	173	36	13	28	31	86	55	18	15	79	135	62	34	37	12	34	20	15	37	24	26	191	170	191	123	21	39	8	12	43	15	43									
