Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Шовгеновская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265					
1	"Число избирателей, внесенных в списки избирателей"	13058	474	688	373	1025	776	383	874	284	103	1820	1267	274	1567	873	814	672	791					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	12931	470	698	358	1019	798	385	853	283	100	1802	1244	272	1552	840	797	665	795					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	11937	441	512	327	889	713	363	833	248	100	1674	1098	208	1513	792	783	655	788					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	522	28	131	28	58	22	0	0	15	0	113	28	33	28	38	0	0	0					
6	Число погашенных избирательных бюллетеней	472	1	55	3	72	63	22	20	20	0	15	118	31	11	10	14	10	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	522	28	131	28	58	22	0	0	15	0	113	28	33	28	38	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11937	441	512	327	889	713	363	833	248	100	1674	1098	208	1513	792	783	655	788					
9	Число недействительных избирательных бюллетеней	49	2	7	0	2	3	2	0	1	0	2	7	3	0	0	11	9	0					
10	Число действительных избирательных бюллетеней	12410	467	636	355	945	732	361	833	262	100	1785	1119	238	1541	830	772	646	788					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	98	4	6	4	6	6	4	6	3	2	10	10	3	10	6	6	6	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	10	0	1	0	4	0	0	0	0	0	3	1	0	1	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	95	4	6	3	6	6	2	6	3	2	10	10	3	10	6	6	6	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
