Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Район Солнцево																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №2588	УИК №2589	УИК №2590	УИК №2591	УИК №2592	УИК №2593	УИК №2594	УИК №2595	УИК №2596	УИК №2597	УИК №2598	УИК №2599	УИК №2600	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №3189					
1	"Число избирателей, внесенных в списки"	59633	1109	2385	2495	2635	2455	2412	1939	2355	2659	2335	2254	2251	2096	2226	2760	2556	2601	2560	2343	2366	2594	2477	2627	2500	2428	215					
2	"Число бюллетеней, полученных участковыми комиссиями"	53430	865	2150	2258	2402	2230	2192	1652	2070	2391	2110	2035	2040	1924	2000	2510	2301	2343	2312	2130	2144	2190	2230	2341	2260	2100	250					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	32100	660	1307	1297	1372	1331	1280	1052	1291	1415	1256	1187	1176	1066	1221	1546	1329	1452	1382	1251	1307	1359	1357	1416	1281	1294	215					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	677	39	21	44	22	24	23	44	37	43	38	29	30	29	9	23	25	15	15	11	16	33	20	25	30	32	0					
6	Число погашенных бюллетеней	20653	166	822	917	1008	875	889	556	742	933	816	819	834	829	770	941	947	876	915	868	821	798	853	900	949	774	35					
7	Число бюллетеней в переносных ящиках для голосования	677	39	21	44	22	24	23	44	37	43	38	29	30	29	9	23	25	15	15	11	16	33	20	25	30	32	0					
8	Число бюллетеней в стационарных ящиках для голосования	32045	660	1305	1293	1353	1327	1280	1052	1289	1415	1250	1187	1176	1066	1221	1544	1327	1450	1382	1247	1303	1359	1354	1415	1281	1294	215					
9	Число недействительных бюллетеней	626	21	37	34	39	21	14	24	28	46	33	28	13	19	25	20	17	23	25	18	19	7	21	26	37	24	7					
10	Число действительных бюллетеней	32096	678	1289	1303	1336	1330	1289	1072	1298	1412	1255	1188	1193	1076	1205	1547	1335	1442	1372	1240	1300	1385	1353	1414	1274	1302	208					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1016	10	44	24	44	44	44	44	44	44	44	24	44	24	44	44	44	44	44	44	44	64	44	34	44	44	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	627	8	22	20	24	25	34	25	27	27	23	16	26	17	21	34	25	34	22	29	27	40	19	24	29	29	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	407	16	20	18	16	15	27	21	11	16	20	16	11	13	23	9	25	14	12	12	18	23	9	14	7	16	5					
14	Число погашенных открепительных удостоверений	389	2	22	4	20	19	10	19	17	17	21	8	18	7	23	10	19	10	22	15	17	24	25	10	15	15	0					
