Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Чебаркульская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №2222	УИК №2223					
1	"Число избирателей, внесенных в список избирателей"	22813	1070	462	370	387	1659	502	121	542	2164	248	236	248	264	225	264	182	519	125	182	788	253	106	643	929	462	456	131	2099	205	483	313	533	216	199	236	1304	264	183	388	577	334	157	172	1612					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20620	950	410	290	360	1540	470	110	510	1960	230	210	230	250	200	240	170	450	120	170	700	240	100	560	830	410	410	120	1910	190	440	290	460	190	170	210	1190	240	160	350	520	270	140	150	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11454	513	216	139	248	721	330	57	318	966	144	118	101	127	115	100	115	275	81	137	409	145	86	365	419	177	220	76	1033	77	238	165	203	117	115	127	626	178	104	223	296	150	103	96	885					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1037	94	14	76	6	108	38	23	25	70	0	7	9	9	6	15	3	17	14	0	19	10	2	25	31	29	17	5	59	4	10	35	13	3	7	9	45	7	10	14	31	48	8	15	47					
6	Число погашенных избирательных бюллетеней	8129	343	180	75	106	711	102	30	167	924	86	85	120	114	79	125	52	158	25	33	272	85	12	170	380	204	173	39	818	109	192	90	244	70	48	74	519	55	46	113	193	72	29	39	568					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1037	94	14	76	6	108	38	23	25	70	0	7	9	9	6	15	3	17	14	0	19	10	2	25	31	29	17	5	59	4	10	35	13	3	7	9	45	7	10	14	31	48	8	15	47					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11454	513	216	139	248	721	330	57	318	966	144	118	101	127	115	100	115	275	81	137	409	145	86	365	419	177	220	76	1033	77	238	165	203	117	115	127	626	178	104	223	296	150	103	96	885					
9	Число недействительных избирательных бюллетеней	257	7	3	7	3	21	11	1	6	13	5	0	8	3	2	1	4	3	0	3	8	1	3	1	7	3	1	3	37	3	10	5	2	4	2	3	21	5	0	4	7	1	0	4	21					
10	Число действительных избирательных бюллетеней	12234	600	227	208	251	808	357	79	337	1023	139	125	102	133	119	114	114	289	95	134	420	154	85	389	443	203	236	78	1055	78	238	195	214	116	120	133	650	180	114	233	320	197	111	107	911					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	367	19	8	5	4	40	10	7	18	22	3	3	1	1	3	1	1	21	5	3	10	9	0	12	14	3	4	8	20	8	5	15	11	2	1	2	11	2	0	2	12	3	3	0	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	362	19	8	5	4	40	10	7	18	22	3	3	1	1	3	0	1	20	5	3	10	9	0	12	14	3	4	8	20	6	5	15	11	2	1	2	10	2	0	2	12	3	3	0	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	207	6	5	21	0	5	3	1	2	8	3	0	0	0	1	0	1	40	5	2	9	4	0	18	0	2	4	0	4	0	4	4	3	0	1	1	2	0	1	2	7	19	3	1	15					
14	Число погашенных неиспользованных открепительных удостоверений	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	1	1	0	0	0	2	0	0	4	1	0	0	1	0	0	0	2	0	1	2	1	0	0	1	0	1	0	3	1	0	0	3	0	0	0	1	0	0	1	2	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1535	80	23	26	11	87	19	4	13	164	20	5	12	21	23	9	13	39	14	22	53	23	12	63	73	26	31	11	193	6	24	10	39	3	8	2	93	34	10	17	30	20	11	6	132					
		12.29%	13.18%	10.00%	12.09%	4.33%	10.49%	5.16%	5.00%	3.79%	15.83%	13.89%	4.00%	10.91%	15.44%	19.01%	7.83%	11.02%	13.36%	14.74%	16.06%	12.38%	14.84%	13.64%	16.15%	16.22%	12.62%	13.08%	13.58%	17.67%	7.41%	9.68%	5.00%	18.06%	2.50%	6.56%	1.47%	13.86%	18.38%	8.77%	7.17%	9.17%	10.10%	9.91%	5.41%	14.16%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1604	63	27	15	24	112	27	5	35	133	31	13	15	18	20	19	14	30	6	15	52	14	7	58	69	34	14	6	153	15	44	30	44	10	18	14	100	15	9	8	42	35	13	14	164					
		12.84%	10.38%	11.74%	6.98%	9.45%	13.51%	7.34%	6.25%	10.20%	12.84%	21.53%	10.40%	13.64%	13.24%	16.53%	16.52%	11.86%	10.27%	6.32%	10.95%	12.15%	9.03%	7.95%	14.87%	15.33%	16.50%	5.91%	7.41%	14.01%	18.52%	17.74%	15.00%	20.37%	8.33%	14.75%	10.29%	14.90%	8.11%	7.89%	3.38%	12.84%	17.68%	11.71%	12.61%	17.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	114	0	2	2	5	11	1	1	2	6	2	5	0	0	5	0	0	5	2	0	1	1	1	8	6	3	3	0	8	0	2	0	1	0	3	0	5	5	4	2	3	0	0	0	9					
		0.91%	0.00%	0.87%	0.93%	1.97%	1.33%	0.27%	1.25%	0.58%	0.58%	1.39%	4.00%	0.00%	0.00%	4.13%	0.00%	0.00%	1.71%	2.11%	0.00%	0.23%	0.65%	1.14%	2.05%	1.33%	1.46%	1.27%	0.00%	0.73%	0.00%	0.81%	0.00%	0.46%	0.00%	2.46%	0.00%	0.75%	2.70%	3.51%	0.84%	0.92%	0.00%	0.00%	0.00%	0.97%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1927	69	18	20	24	166	47	1	37	181	8	14	17	29	10	10	3	44	9	14	80	17	14	66	76	10	48	6	301	12	35	22	32	19	11	3	104	21	18	32	32	17	6	5	219					
		15.43%	11.37%	7.83%	9.30%	9.45%	20.02%	12.77%	1.25%	10.79%	17.47%	5.56%	11.20%	15.45%	21.32%	8.26%	8.70%	2.54%	15.07%	9.47%	10.22%	18.69%	10.97%	15.91%	16.92%	16.89%	4.85%	20.25%	7.41%	27.56%	14.81%	14.11%	11.00%	14.81%	15.83%	9.02%	2.21%	15.50%	11.35%	15.79%	13.50%	9.79%	8.59%	5.41%	4.50%	23.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	174	5	1	2	2	9	4	2	4	17	0	2	1	0	0	5	4	6	2	0	5	3	2	4	14	1	3	0	22	0	0	2	4	1	0	3	7	0	2	2	6	2	2	1	22					
