Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Кваркенская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549					
1	"Число избирателей, внесенных в список избирателей"	16443	2066	1171	334	249	573	1435	910	331	896	134	48	721	99	67	499	243	495	121	660	234	233	732	683	110	426	179	188	192	210	506	145	178	500	71	617	113	74					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16879	2209	1215	340	255	580	1450	925	325	910	140	50	730	100	75	510	250	505	120	680	240	240	750	700	120	430	185	190	195	210	520	150	180	510	70	620	120	80					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8357	993	605	176	120	398	544	417	142	518	75	37	315	54	48	286	109	239	75	312	127	120	297	361	73	237	104	123	121	97	314	90	92	241	50	316	85	46					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	480	36	49	2	7	22	40	15	24	0	3	0	37	0	0	17	11	12	4	38	3	13	11	10	5	24	10	13	0	9	13	13	15	19	5	0	0	0					
6	Число погашенных избирательных бюллетеней	8042	1180	561	162	128	160	866	493	159	392	62	13	378	46	27	207	130	254	41	330	110	107	442	329	42	169	71	54	74	104	193	47	73	250	15	304	35	34					
7	Число избирательных бюллетеней в переносных ящиках для голосования	480	36	49	2	7	22	40	15	24	0	3	0	37	0	0	17	11	12	4	38	3	13	11	10	5	24	10	13	0	9	13	13	15	19	5	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8357	993	605	176	120	398	544	417	142	518	75	37	315	54	48	286	109	239	75	312	127	120	297	361	73	237	104	123	121	97	314	90	92	241	50	316	85	46					
9	Число недействительных избирательных бюллетеней	103	13	12	1	0	6	11	5	3	6	0	0	5	1	0	2	2	5	0	3	3	2	1	3	1	4	1	1	0	0	2	1	1	4	0	3	1	0					
10	Число действительных избирательных бюллетеней	8734	1016	642	177	127	414	573	427	163	512	78	37	347	53	48	301	118	246	79	347	127	131	307	368	77	257	113	135	121	106	325	102	106	256	55	313	84	46					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	103	15	13	1	1	11	5	1	5	7	0	1	3	1	1	2	1	2	1	4	0	1	3	5	1	1	1	1	0	0	5	0	1	4	1	1	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	99	15	13	1	1	11	5	1	4	7	0	1	2	1	1	2	0	2	1	4	0	0	3	5	1	1	1	1	0	0	5	0	1	4	1	1	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	50	5	5	2	0	2	6	0	1	2	2	1	2	1	0	0	0	0	1	3	1	0	1	0	1	2	1	1	1	1	2	1	3	1	0	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	1	6	0	0	1	2	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
