Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Нефтекамская городская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507									
1	Число избирателей, включенных в список избирателей	103554	2147	2927	2204	894	2976	2244	3021	2360	2632	1475	1604	175	281	3029	2981	2638	2698	2454	1973	2512	2896	1728	2312	1140	2112	2321	2438	1639	1849	2070	2776	2448	1444	2295	2223	2849	2231	1502	1520	2410	1262	1950	2121	2118	2408	1350	1865	2181	2871									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93450	1850	2650	1950	800	2650	2000	2750	2050	2350	1350	1450	150	250	2750	2650	2300	2400	2200	1800	2250	2650	1550	2100	950	1900	2050	2150	1500	1650	1850	2650	2400	1300	2000	1950	2550	2000	1350	1400	2250	1100	1750	1850	1900	2150	1250	1750	2150	2750									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	64493	1158	1749	1328	595	1811	1299	1945	1412	1712	988	1038	149	118	1920	2068	1780	1664	1429	1312	1525	1834	1047	1305	722	1256	1522	1529	1150	1058	1427	1696	1405	858	1428	1371	1719	1663	744	974	1851	736	1235	1361	1351	1523	861	1048	1169	1650									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1871	170	69	80	30	20	62	37	7	47	23	33	1	115	52	37	82	32	43	40	28	27	25	39	35	77	61	53	22	8	26	16	16	7	15	27	23	10	2	5	13	10	21	21	49	37	44	68	69	37									
6	Число погашенных избирательных бюллетеней	27086	522	832	542	175	819	639	768	631	591	339	379	0	17	778	545	438	704	728	448	697	789	478	756	193	567	467	568	328	584	397	938	979	435	557	552	808	327	604	421	386	354	494	468	500	590	345	634	912	1063									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1871	170	69	80	30	20	62	37	7	47	23	33	1	115	52	37	82	32	43	40	28	27	25	39	35	77	61	53	22	8	26	16	16	7	15	27	23	10	2	5	13	10	21	21	49	37	44	68	69	37									
8	Число бюллетеней в стационарных ящиках для голосования	64473	1158	1749	1328	595	1811	1299	1945	1412	1699	988	1038	149	118	1920	2068	1780	1659	1429	1312	1525	1834	1047	1305	722	1256	1522	1529	1150	1058	1427	1696	1405	858	1428	1371	1719	1663	744	974	1851	736	1235	1361	1351	1523	861	1048	1169	1648									
9	Число недействительных избирательных бюллетеней	662	20	14	7	7	11	16	0	16	9	11	29	4	2	18	4	15	23	23	26	12	17	3	1	13	16	5	29	12	13	25	26	14	0	20	3	20	16	15	4	17	4	3	24	11	10	10	16	15	33									
10	Число действительных избирательных бюллетеней	65682	1308	1804	1401	618	1820	1345	1982	1403	1737	1000	1042	146	231	1954	2101	1847	1668	1449	1326	1541	1844	1069	1343	744	1317	1578	1553	1160	1053	1428	1686	1407	865	1423	1395	1722	1657	731	975	1847	742	1253	1358	1389	1550	895	1100	1223	1652									
11	Число полученных открепительных  удостоверений	1276	17	30	23	10	52	11	33	39	30	20	20	0	2	45	35	30	30	40	20	35	40	26	30	10	25	20	29	27	28	20	30	36	15	30	28	35	35	18	20	40	15	22	28	30	30	25	10	15	37									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1261	17	30	23	9	52	11	33	39	29	19	17	0	2	44	35	30	30	40	19	35	40	25	30	10	25	20	29	24	28	19	30	36	15	30	28	34	35	18	20	39	15	22	28	30	30	25	10	15	37									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1066	124	17	25	10	14	13	34	25	19	17	20	8	13	17	24	25	18	29	23	21	18	21	15	17	15	14	18	18	28	17	22	17	12	32	9	16	27	9	20	19	21	9	27	22	34	9	14	18	52									
14	Число неиспользованных открепительных удостоверений	15	0	0	0	1	0	0	0	0	1	1	3	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	124	2	4	1	1	7	1	6	7	5	2	2	0	0	6	1	3	7	4	3	7	3	1	0	1	1	4	3	1	2	1	3	7	3	2	2	1	1	1	3	1	1	4	0	0	0	4	0	2	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
