Выборы Президента Российской Федерации																																																																									
Дата голосования: 04.03.2012																																																																									
																																																																									
Наименование Избирательной комиссии:    Челябинск, Советская																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	62																																																																							
																																																																									
		Сумма	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2229									
1	Число избирателей, включенных в список избирателей	108493	1654	1406	1345	603	1066	1120	1377	1571	2000	2455	1377	1852	2337	1442	1868	1537	2377	2992	1948	1211	1941	1690	1362	1591	1582	1980	2753	2788	2694	1504	1522	1424	1242	860	1210	1053	420	1430	1315	1569	2378	1843	2666	1234	2492	1982	2087	2593	2233	1088	2108	812	2810	643	2624	2302	2464	2412	2051	2961	831	411									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	97550	1400	1300	1250	600	1000	900	1200	1450	1800	2350	1100	1700	2200	1350	1600	1400	2100	2700	1800	1100	1700	1500	1250	1450	1450	1850	2450	2350	2300	1400	1400	1300	1000	750	1000	850	400	1350	1250	1350	2150	1750	2550	1150	2200	1650	1850	2300	2050	950	2250	750	2550	550	2250	2200	2200	2100	1850	2300	700	600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	67555	1140	941	937	393	844	814	1128	984	1293	1379	987	1373	1703	1069	1174	1105	1610	1930	1377	902	1269	1104	761	1145	1050	1182	1857	1814	1660	1021	995	697	807	507	815	540	265	823	753	837	1385	1160	1529	841	1686	1150	1194	1359	1236	709	1155	394	1571	301	1408	1170	1368	1336	999	1818	390	411									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2552	127	25	48	183	14	14	41	28	25	18	22	18	25	31	28	34	19	48	52	35	31	35	48	33	40	7	60	65	83	25	30	24	10	33	26	49	7	53	35	47	72	29	66	28	36	69	47	31	30	16	33	28	96	12	66	17	33	44	28	130	65	0									
6	Число погашенных избирательных бюллетеней	27443	133	334	265	24	142	72	31	438	482	953	91	309	472	250	398	261	471	722	371	163	400	361	441	272	360	661	533	471	557	354	375	579	183	210	159	261	128	474	462	466	693	561	955	281	478	431	609	910	784	225	1062	328	883	237	776	1013	799	720	823	352	245	189									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2547	127	25	48	183	14	14	41	28	25	18	22	18	25	31	28	34	19	48	52	35	31	35	48	33	40	7	60	65	83	25	30	24	10	33	26	49	7	53	35	47	72	29	66	28	36	64	47	31	30	16	33	28	96	12	66	17	33	44	28	130	65	0									
8	Число бюллетеней в стационарных ящиках для голосования	67161	1118	941	922	393	844	813	1084	984	1291	1375	975	1373	1678	1056	1174	1093	1602	1917	1367	895	1269	1110	761	1139	1042	1182	1846	1807	1655	989	993	697	799	507	815	540	265	820	732	837	1383	1158	1529	830	1685	1144	1194	1332	1236	697	1140	394	1570	301	1407	1168	1368	1336	984	1804	390	411									
9	Число недействительных избирательных бюллетеней	1011	18	12	20	4	14	7	14	20	27	15	13	28	25	15	14	17	21	23	11	20	26	13	26	16	18	17	14	15	36	4	12	11	15	5	11	5	1	35	3	5	23	17	36	18	25	18	14	20	8	12	13	5	21	3	26	20	27	22	15	29	7	6									
10	Число действительных избирательных бюллетеней	68697	1227	954	950	572	844	820	1111	992	1289	1378	984	1363	1678	1072	1188	1110	1600	1942	1408	910	1274	1132	783	1156	1064	1172	1892	1857	1702	1010	1011	710	794	535	830	584	271	838	764	879	1432	1170	1559	840	1696	1190	1227	1343	1258	701	1160	417	1645	310	1447	1165	1374	1358	997	1905	448	405									
11	Число полученных открепительных  удостоверений	4590	84	50	90	0	20	40	90	40	80	40	80	80	100	90	90	90	100	110	90	76	95	90	40	80	90	70	120	120	110	80	110	45	70	60	65	20	15	80	70	40	120	70	160	130	110	90	120	80	60	70	80	60	90	55	60	60	90	40	40	80	15	0									
