Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    Ханты-Мансийская																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №699	УИК №700	УИК №701									
1	"Число избирателей, включенных в список избирателей"	16344	364	1707	2103	964	374	490	821	386	289	474	294	1075	583	447	211	455	1374	146	201	359	594	259	133	227	504	103	369	335	469	234									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17550	350	1700	2000	1300	340	500	1000	500	300	500	500	1100	500	450	300	400	1700	170	180	340	600	250	120	200	650	100	400	350	500	250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	4093	0	300	134	445	96	33	608	53	105	157	172	965	5	11	72	0	835	0	0	0	0	35	0	0	47	0	0	20	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8321	264	812	1088	386	193	330	173	245	142	212	92	67	378	303	106	350	532	142	166	246	367	158	106	169	289	86	284	191	282	162									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	364	9	33	35	10	6	12	5	15	3	13	0	1	53	20	4	24	7	4	5	10	15	12	0	3	13	9	10	10	15	8									
6	Число погашенных избирательных бюллетеней	4772	77	555	743	459	45	125	214	187	50	118	236	67	64	116	118	26	326	24	9	84	218	45	14	28	301	5	106	129	203	80									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4456	9	333	169	455	102	45	613	68	108	170	172	965	58	31	76	24	842	4	5	10	15	47	0	3	60	9	10	30	15	8									
8	Число бюллетеней в стационарных ящиках для голосования	8319	264	810	1088	386	193	330	173	245	142	212	92	67	378	303	106	350	532	142	166	246	367	158	106	169	289	86	284	191	282	162									
9	Число недействительных избирательных бюллетеней	191	0	18	20	10	3	5	15	3	3	6	2	22	6	3	2	6	35	2	3	2	3	1	1	4	5	1	5	3	1	1									
10	Число действительных избирательных бюллетеней	12584	273	1125	1237	831	292	370	771	310	247	376	262	1010	430	331	180	368	1339	144	168	254	379	204	105	168	344	94	289	218	296	169									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	61	0	2	7	4	0	3	7	0	1	3	1	4	6	1	0	0	4	1	2	4	1	0	1	2	1	0	0	1	5	0									
		0.48%	0.00%	0.17%	0.56%	0.48%	0.00%	0.80%	0.89%	0.00%	0.40%	0.79%	0.38%	0.39%	1.38%	0.30%	0.00%	0.00%	0.29%	0.68%	1.17%	1.56%	0.26%	0.00%	0.94%	1.16%	0.29%	0.00%	0.00%	0.45%	1.68%	0.00%									
14	Грудинин Павел Николаевич	1526	31	99	119	120	42	52	170	22	24	50	40	174	47	20	25	37	240	2	10	12	34	15	1	27	35	0	12	23	37	6									
		11.95%	11.36%	8.66%	9.47%	14.27%	14.24%	13.87%	21.63%	7.03%	9.60%	13.09%	15.15%	16.86%	10.78%	5.99%	13.74%	9.89%	17.47%	1.37%	5.85%	4.69%	8.90%	7.32%	0.94%	15.70%	10.03%	0.00%	4.08%	10.41%	12.46%	3.53%									
15	Жириновский Владимир Вольфович	1292	22	116	118	106	25	44	87	32	35	34	26	109	43	38	16	35	183	17	4	23	29	13	11	11	42	10	17	17	15	14									
		10.11%	8.06%	10.15%	9.39%	12.60%	8.47%	11.73%	11.07%	10.22%	14.00%	8.90%	9.85%	10.56%	9.86%	11.38%	8.79%	9.36%	13.32%	11.64%	2.34%	8.98%	7.59%	6.34%	10.38%	6.40%	12.03%	10.53%	5.78%	7.69%	5.05%	8.24%									
16	Путин Владимир Владимирович	9363	214	883	959	579	213	263	484	254	182	281	187	680	317	263	137	284	865	123	144	213	304	171	89	126	257	83	250	175	235	148									
		73.29%	78.39%	77.25%	76.29%	68.85%	72.20%	70.13%	61.58%	81.15%	72.80%	73.56%	70.83%	65.89%	72.71%	78.74%	75.27%	75.94%	62.95%	84.25%	84.21%	83.20%	79.58%	83.41%	83.96%	73.26%	73.64%	87.37%	85.03%	79.19%	79.12%	87.06%									
17	Собчак Ксения Анатольевна	145	2	10	14	13	6	5	8	2	3	2	5	18	7	5	1	4	20	1	4	1	2	3	1	1	2	0	1	2	2	0									
		1.14%	0.73%	0.87%	1.11%	1.55%	2.03%	1.33%	1.02%	0.64%	1.20%	0.52%	1.89%	1.74%	1.61%	1.50%	0.55%	1.07%	1.46%	0.68%	2.34%	0.39%	0.52%	1.46%	0.94%	0.58%	0.57%	0.00%	0.34%	0.90%	0.67%	0.00%									
18	Сурайкин Максим Александрович	65	1	5	5	3	1	1	4	0	1	2	1	12	5	1	0	2	10	0	0	1	3	1	0	0	4	0	1	0	0	1									
