Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Залегощенская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322									
1	"Число избирателей, включенных в список избирателей"	11754	1623	1121	1102	346	458	276	225	255	228	269	353	211	716	751	250	983	239	490	880	378	147	453									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12430	1655	1135	1115	360	515	315	236	260	290	330	390	230	810	780	264	1060	245	525	920	364	145	486									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7993	1381	828	874	248	276	167	156	133	165	198	152	151	579	527	135	477	145	296	500	225	108	272									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1669	74	98	73	72	93	54	36	80	41	50	112	22	72	150	59	139	37	76	114	102	29	86									
6	Число погашенных избирательных бюллетеней	2768	200	209	168	40	146	94	44	47	84	82	126	57	159	103	70	444	63	153	306	37	8	128									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1669	74	98	73	72	93	54	36	80	41	50	112	22	72	150	59	139	37	76	114	102	29	86									
8	Число бюллетеней в стационарных ящиках для голосования	7993	1381	828	874	248	276	167	156	133	165	198	152	151	579	527	135	477	145	296	500	225	108	272									
9	Число недействительных избирательных бюллетеней	115	11	16	3	8	1	2	1	3	1	6	3	1	7	31	0	5	2	8	2	2	1	1									
10	Число действительных избирательных бюллетеней	9547	1444	910	944	312	368	219	191	210	205	242	261	172	644	646	194	611	180	364	612	325	136	357									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	76	6	8	15	1	2	4	4	3	0	5	3	3	7	1	0	1	4	2	3	2	0	2									
		0.79%	0.41%	0.86%	1.58%	0.31%	0.54%	1.81%	2.08%	1.41%	0.00%	2.02%	1.14%	1.73%	1.08%	0.15%	0.00%	0.16%	2.20%	0.54%	0.49%	0.61%	0.00%	0.56%									
14	Грудинин Павел Николаевич	1311	365	131	207	33	23	36	9	22	22	14	35	15	47	50	20	72	28	73	43	22	8	36									
		13.57%	25.09%	14.15%	21.86%	10.31%	6.23%	16.29%	4.69%	10.33%	10.68%	5.65%	13.26%	8.67%	7.22%	7.39%	10.31%	11.69%	15.38%	19.62%	7.00%	6.73%	5.84%	10.06%									
15	Жириновский Владимир Вольфович	540	63	54	52	22	21	20	13	9	7	14	22	14	24	22	14	45	6	19	38	17	4	40									
		5.59%	4.33%	5.83%	5.49%	6.88%	5.69%	9.05%	6.77%	4.23%	3.40%	5.65%	8.33%	8.09%	3.69%	3.25%	7.22%	7.31%	3.30%	5.11%	6.19%	5.20%	2.92%	11.17%									
16	Путин Владимир Владимирович	7417	982	701	625	252	318	157	162	172	170	202	194	138	563	565	159	473	139	266	512	275	122	270									
		76.76%	67.49%	75.70%	65.99%	78.75%	86.18%	71.04%	84.38%	80.75%	82.52%	81.45%	73.48%	79.77%	86.48%	83.46%	81.96%	76.79%	76.37%	71.51%	83.39%	84.10%	89.05%	75.42%									
17	Собчак Ксения Анатольевна	59	9	4	6	1	1	1	1	3	4	3	2	1	2	2	0	6	2	1	2	2	2	4									
		0.61%	0.62%	0.43%	0.63%	0.31%	0.27%	0.45%	0.52%	1.41%	1.94%	1.21%	0.76%	0.58%	0.31%	0.30%	0.00%	0.97%	1.10%	0.27%	0.33%	0.61%	1.46%	1.12%									
18	Сурайкин Максим Александрович	69	8	7	11	1	1	0	2	1	0	2	1	1	1	2	0	11	1	1	9	6	0	3									
		0.71%	0.55%	0.76%	1.16%	0.31%	0.27%	0.00%	1.04%	0.47%	0.00%	0.81%	0.38%	0.58%	0.15%	0.30%	0.00%	1.79%	0.55%	0.27%	1.47%	1.83%	0.00%	0.84%									
19	Титов Борис Юрьевич	47	7	4	19	2	1	1	0	0	0	0	1	0	0	2	0	2	0	2	4	1	0	1									
		0.49%	0.48%	0.43%	2.01%	0.63%	0.27%	0.45%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.30%	0.00%	0.32%	0.00%	0.54%	0.65%	0.31%	0.00%	0.28%									
20	Явлинский Григорий Алексеевич	28	4	1	9	0	1	0	0	0	2	2	3	0	0	2	1	1	0	0	1	0	0	1									
		0.29%	0.27%	0.11%	0.95%	0.00%	0.27%	0.00%	0.00%	0.00%	0.97%	0.81%	1.14%	0.00%	0.00%	0.30%	0.52%	0.16%	0.00%	0.00%	0.16%	0.00%	0.00%	0.28%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
