Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Екатеринбург, Октябрьская 																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №149	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1697	УИК №1698	УИК №1952									
1	Число избирателей, включенных в список избирателей	116176	1573	2168	1486	1879	1730	2219	1682	2142	1963	1909	2032	1967	1838	1894	2245	2161	2350	2109	2802	2608	2536	2696	1718	1776	1637	2198	2232	2612	2629	2617	2344	2258	1750	2182	3000	1901	2750	2334	2333	1940	2051	2543	2128	2326	2127	2525	2360	1715	2184	2352	2142	340	346	146	1643	1748	370	930									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	102300	1400	1600	1300	1600	1400	2000	1400	1800	1700	1700	1700	1700	1500	1600	2000	1800	2000	1900	2300	2300	2300	2400	1500	1500	1500	1800	2000	2400	2500	2400	2000	2000	1500	2000	2800	1600	2500	1900	2000	1700	1800	2300	1900	2000	1800	2300	1900	1500	2000	1800	1900	600	600	200	1500	1500	1000	700									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	67741	917	1228	743	1252	1068	1200	999	1360	1166	1261	1348	1282	1098	1175	1391	1449	1273	1327	1644	1645	1547	1632	1060	942	908	1274	1229	1512	1541	1547	1298	1375	972	1319	1369	939	1540	1239	1309	1183	1152	1508	1204	1376	1187	1319	1269	808	1202	1409	1093	327	254	60	1015	1049	370	578									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1273	17	16	8	28	31	19	25	30	30	17	32	13	20	11	26	33	22	13	28	13	17	10	11	11	2	28	39	28	17	22	18	11	8	13	2	32	16	23	15	5	10	23	35	21	28	31	30	54	20	36	28	0	88	59	16	12	0	22									
6	Число погашенных избирательных бюллетеней	33286	466	356	549	320	301	781	376	410	504	422	320	405	382	414	583	318	705	560	628	642	736	758	429	547	590	498	732	860	942	831	684	614	520	668	1429	629	944	638	676	512	638	769	661	603	585	950	601	638	778	355	779	273	258	81	469	439	630	100									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1273	17	16	8	28	31	19	25	30	30	17	32	13	20	11	26	33	22	13	28	13	17	10	11	11	2	28	39	28	17	22	18	11	8	13	2	32	16	23	15	5	10	23	35	21	28	31	30	54	20	36	28	0	88	59	16	12	0	22									
8	Число бюллетеней в стационарных ящиках для голосования	67701	917	1228	743	1251	1068	1200	999	1360	1166	1260	1345	1282	1097	1175	1387	1428	1273	1326	1643	1643	1547	1631	1060	942	908	1274	1228	1512	1541	1547	1298	1372	972	1319	1369	939	1540	1239	1309	1183	1152	1508	1204	1376	1187	1319	1269	808	1202	1409	1093	327	254	60	1015	1049	370	578									
9	Число недействительных избирательных бюллетеней	996	10	13	17	18	9	12	16	17	15	10	13	17	15	7	16	21	47	28	17	21	24	19	10	23	9	15	13	28	21	19	29	16	10	9	6	13	16	21	23	10	7	15	14	18	15	23	17	58	11	9	88	1	11	2	17	12	2	3									
10	Число действительных избирательных бюллетеней	67978	924	1231	734	1261	1090	1207	1008	1373	1181	1267	1364	1278	1102	1179	1397	1440	1248	1311	1654	1635	1540	1622	1061	930	901	1287	1254	1512	1537	1550	1287	1367	970	1323	1365	958	1540	1241	1301	1178	1155	1516	1225	1379	1200	1327	1282	804	1211	1436	1033	326	331	117	1014	1049	368	597									
11	Число полученных открепительных  удостоверений	2935	40	40	40	60	40	45	60	50	40	50	50	50	60	60	50	60	50	70	70	50	70	70	60	50	90	60	60	60	50	60	60	40	40	40	120	40	50	40	40	60	60	60	40	60	40	50	40	50	70	80	40	0	0	0	50	40	20	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2230	30	30	28	54	23	41	35	42	30	42	30	40	49	41	40	38	38	46	61	39	43	56	53	43	67	52	42	51	42	43	54	34	20	32	88	31	44	23	31	48	50	43	33	55	35	50	15	39	49	61	29	0	0	0	43	33	1	20									
