Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
"Наименование Избирательной комиссии:    Екатеринбург, Октябрьская"																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1697	УИК №1698	УИК №1952					
1	"Число избирателей, включенных в списки избирателей"	116068	2225	1413	1980	1697	2101	1814	2162	2055	2073	2127	2036	1723	2339	2327	2132	2852	2474	3012	2606	2638	2746	1786	1985	2135	2441	2553	3018	2848	2562	2491	2473	1824	2122	2809	1613	2642	2370	2352	1967	2145	2436	2109	2299	2134	2507	2139	1856	2484	2011	2907	296	312	68	1714	36	79	13					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	100500	2000	1100	1700	1500	1800	1600	1900	1800	1800	1900	1800	1400	2000	2100	1900	2200	2200	2300	2300	2300	2400	1600	1700	1800	2200	2200	2400	2400	2200	2100	2100	1500	1800	2500	1300	2200	1900	2100	1600	1900	2100	1800	2000	1900	2200	1700	1600	2000	1700	2500	500	600	200	1500	300	300	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	63815	1171	696	1226	924	1112	970	1252	1110	1230	1264	1173	869	1272	1319	1286	1660	1365	1652	1551	1467	1610	1056	973	990	1240	1334	1677	1716	1411	1373	1376	981	1207	1603	755	1427	1222	1304	1149	1192	1362	1130	1291	1166	1249	1017	824	1340	1053	1443	286	312	12	1040	33	79	13					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1382	19	9	39	47	14	33	36	22	30	43	23	38	14	22	28	47	14	33	25	19	28	10	17	28	32	29	31	21	33	38	16	26	6	3	53	31	18	15	10	8	13	26	10	37	34	35	60	30	38	23	0	0	56	12	0	0	0					
6	Число погашенных избирательных бюллетеней	35303	810	395	435	529	674	597	612	668	540	593	604	493	714	759	586	493	821	615	724	814	762	534	710	782	928	837	692	663	756	689	708	493	587	894	492	742	660	781	441	700	725	644	699	697	917	648	716	630	609	1034	214	288	132	448	267	221	87					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1382	19	9	39	47	14	33	36	22	30	43	23	38	14	22	28	47	14	33	25	19	28	10	17	28	32	29	31	21	33	38	16	26	6	3	53	31	18	15	10	8	13	26	10	37	34	35	60	30	38	23	0	0	56	12	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	63708	1171	696	1218	918	1107	970	1247	1106	1229	1264	1173	868	1267	1319	1286	1654	1349	1644	1549	1467	1609	1056	971	984	1236	1334	1675	1710	1409	1373	1376	981	1207	1599	755	1427	1210	1304	1149	1192	1362	1130	1291	1166	1248	1017	824	1340	1053	1443	286	312	12	1040	33	79	13					
9	Число недействительных избирательных бюллетеней	1319	19	12	50	32	20	38	47	24	32	41	35	22	26	25	24	34	19	28	36	30	33	19	22	24	22	25	25	38	25	33	29	32	20	23	22	31	20	22	20	18	14	17	18	18	18	17	16	27	16	23	6	6	0	25	0	1	0					
10	Число действительных избирательных бюллетеней	63771	1171	693	1207	933	1101	965	1236	1104	1227	1266	1161	884	1255	1316	1290	1667	1344	1649	1538	1456	1604	1047	966	988	1246	1338	1681	1693	1417	1378	1363	975	1193	1579	786	1427	1208	1297	1139	1182	1361	1139	1283	1185	1264	1035	868	1343	1075	1443	280	306	68	1027	33	78	13					
11	Число полученных открепительных  удостоверений	2700	50	40	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	60	70	70	70	50	50	50	60	60	70	70	60	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	70	0	0	0	50	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1299	25	15	28	26	27	20	25	26	27	22	26	18	25	40	28	27	38	27	38	41	37	22	31	15	34	32	40	31	29	17	22	18	24	24	21	32	24	15	22	16	25	24	27	19	28	9	19	20	17	36	0	0	0	20	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1496	15	14	25	18	37	25	12	30	27	19	68	26	32	22	31	18	20	37	63	20	38	22	19	26	15	30	29	72	17	43	21	10	26	33	26	17	34	10	13	17	10	18	16	19	17	25	25	31	24	6	19	76	11	13	25	79	5					
14	Число неиспользованных открепительных удостоверений	1401	25	25	22	24	23	30	25	24	23	28	24	32	25	10	22	23	12	33	32	29	33	28	19	35	26	28	30	39	31	33	28	32	26	26	29	18	26	35	28	34	25	26	23	31	22	41	31	30	33	34	0	0	0	30	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	41	0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	3	2	0	0	0	0	0	1	1	1	2	1	1	0	1	1	0	0	1	0	0	3	0	1	1	0	2	3	0	0	2	2	2	2	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	1623	43	16	39	27	63	32	54	38	37	49	40	34	38	47	27	27	47	42	39	44	37	21	24	24	27	38	50	34	32	31	29	13	27	55	10	36	18	17	29	29	34	20	20	33	15	13	16	28	19	31	6	5	1	16	0	2	0					
		2.49%	3.61%	2.27%	3.10%	2.80%	5.62%	3.19%	4.21%	3.37%	2.94%	3.75%	3.34%	3.75%	2.97%	3.50%	2.05%	1.59%	3.45%	2.50%	2.48%	2.96%	2.26%	1.97%	2.43%	2.37%	2.13%	2.79%	2.93%	1.96%	2.22%	2.20%	2.08%	1.29%	2.23%	3.43%	1.24%	2.47%	1.47%	1.29%	2.50%	2.42%	2.47%	1.73%	1.54%	2.74%	1.17%	1.24%	1.81%	2.04%	1.74%	2.11%	2.10%	1.60%	1.47%	1.52%	0.00%	2.53%	0.00%					
19	Жириновский Владимир Вольфович	8527	166	111	100	90	135	112	141	139	131	130	144	103	151	147	166	208	179	202	162	203	215	148	123	152	167	190	187	250	180	170	208	147	164	243	93	204	200	202	159	217	180	160	193	147	185	142	109	213	176	260	20	51	5	125	6	16	0					
		13.10%	13.95%	15.74%	7.96%	9.33%	12.04%	11.17%	10.99%	12.32%	10.41%	9.95%	12.04%	11.37%	11.79%	10.96%	12.63%	12.23%	13.13%	12.05%	10.29%	13.66%	13.13%	13.88%	12.45%	15.02%	13.17%	13.94%	10.96%	14.44%	12.48%	12.05%	14.94%	14.60%	13.52%	15.17%	11.51%	13.99%	16.29%	15.31%	13.72%	18.08%	13.09%	13.84%	14.83%	12.22%	14.43%	13.50%	12.33%	15.55%	16.13%	17.74%	6.99%	16.35%	7.35%	11.88%	18.18%	20.25%	0.00%					
20	Зюганов Геннадий Андреевич	8981	140	83	227	169	143	139	228	168	186	213	196	120	225	208	193	234	210	223	231	222	171	146	125	110	166	180	288	206	177	184	170	145	163	159	105	154	157	173	198	127	174	168	202	196	151	138	115	191	163	193	27	24	6	161	3	4	3					
